it	posterior	likelihood	prior	mean_r	I_endemism	I_bm	I_body_size_change	I_island_type	m_endemism_0	m_endemism_1	m_bm_0	m_bm_1	m_bm_2	m_bm_3	m_bm_4	m_bm_5	m_bm_6	m_body_size_change_0	m_body_size_change_1	m_body_size_change_2	m_body_size_change_3	m_body_size_change_4	m_body_size_change_5	m_body_size_change_6	m_island_type_0	m_island_type_1	m_island_type_2	sd_endemism	sd_bm	sd_body_size_change	sd_island_type	beta_hp	pre_sapiens_effect_log10	sapiens_effect_log10
1000	-391.571318765841	-369.67997412000295	-21.89134464583806	0.22699041432509431	0.0	0.0	0.0	0.0	0.46212640254985593	0.5378735974501441	0.1409408991186291	0.1477440993125612	0.12571973833237476	0.1524392902490274	0.14508001843992688	0.1472547745659807	0.1408211799815001	0.10096438296748733	0.10336070233866596	0.2932818450512494	0.06773672107422811	0.12402923278773853	0.19475230378607158	0.11587481199455923	0.31798892777013266	0.3383002609953352	0.343710811234532	0.07211198375896817	0.11764512545230577	0.39640209309803276	0.0490894361428413	0.0162221029057696	0.3466884062822567	1.2272882205521995
1100	-349.6167334269463	-331.82870464513513	-17.788028781811196	0.2133997358178815	0.0	0.0	0.0	0.0	0.48648077519106975	0.5135192248089303	0.1409408991186291	0.1477440993125612	0.12571973833237476	0.1524392902490274	0.14508001843992688	0.1472547745659807	0.1408211799815001	0.11213054772294861	0.1147918882443471	0.222011933538332	0.100857337049215	0.19492283248053419	0.15976472999295607	0.09552073097166702	0.3191781285418996	0.3358256659022913	0.3449962055558092	0.053840042591021486	0.09075263057735224	0.28836652626129256	0.09884781506386502	0.017811805949438212	-8.704307835047387e-05	0.8064276269465761
1200	-352.40618348448487	-336.89055108179525	-15.515632402689636	0.2161791585408494	0.0	0.0	0.0	1.0	0.48648077519106975	0.5135192248089303	0.1409408991186291	0.1477440993125612	0.12571973833237476	0.1524392902490274	0.14508001843992688	0.1472547745659807	0.1408211799815001	0.12652297232669812	0.12952590703074318	0.14944754473079155	0.1606456994947551	0.14580545922164886	0.18027120104349767	0.10778121615186559	0.3075182665858859	0.3600885472146303	0.3323931861994838	0.0770908972469625	0.09102313162928069	0.2574619089419489	0.07595327912938894	0.013434443933791661	-0.22049172708476514	0.7632714727761238
1300	-346.07828257812497	-332.1990293640034	-13.879253214121523	0.2161791585408494	0.0	0.0	0.0	0.0	0.5394429401667975	0.46055705983320244	0.1409408991186291	0.1477440993125612	0.12571973833237476	0.1524392902490274	0.14508001843992688	0.1472547745659807	0.1408211799815001	0.10971883215261219	0.10653820934666715	0.1295986789940255	0.13930955157607144	0.16188388955730054	0.1563284934388761	0.1966223449344473	0.32375070430421554	0.3263106421883502	0.3499386535074343	0.3397217899450021	0.13888865798190272	0.3542623185587991	0.12999989205568224	0.06068147676582389	-0.03049033809795404	0.8522653035424176
1400	-343.3958852506103	-321.7987714181186	-21.597113832491768	0.2161791585408494	1.0	0.0	0.0	0.0	0.3073449374870814	0.6926550625129185	0.1409408991186291	0.1477440993125612	0.12571973833237476	0.1524392902490274	0.14508001843992688	0.1472547745659807	0.1408211799815001	0.09439499060684997	0.23132323155799478	0.11149832573213317	0.11985293275977205	0.1392744338812023	0.13449493017953518	0.1691611552825126	0.28053317694358243	0.40216315778334416	0.31730366527307347	0.4070571454687343	0.1481572721888526	0.2615235579721304	0.22195316007773735	0.08498232215412842	-0.1206387501143873	0.8305075602930636
1500	-331.6568799139024	-308.08354560788155	-23.573334306020836	0.2161791585408494	1.0	0.0	0.0	1.0	0.24344391438895902	0.756556085611041	0.1335453300773432	0.15196443564226178	0.18370911366560194	0.14444036798663715	0.12621712872635643	0.10235484844144138	0.15776877546035814	0.1151246287341082	0.13881983890558813	0.19393565326116488	0.11910199076409213	0.13893004280581875	0.16518793902962234	0.12889990649960556	0.27699929909173715	0.40969411151489304	0.31330658939336975	0.773079391957672	0.25083771373095537	0.28446666072729226	0.43682587499640874	0.22249401874320188	0.07443752282578621	0.8905319327268378
1600	-335.07074473404316	-307.99451024618816	-27.07623448785498	0.2161791585408494	1.0	0.0	0.0	0.0	0.15111343854311243	0.8488865614568877	0.11423064718799394	0.11168414981104499	0.18268828232923762	0.12354993398593432	0.11223475060999763	0.21473083887303476	0.1408813972027567	0.1151246287341082	0.13881983890558813	0.19393565326116488	0.11910199076409213	0.13893004280581875	0.16518793902962234	0.12889990649960556	0.33111890526141613	0.2547703707824059	0.414110723956178	0.5233100797482628	0.4161840217860725	0.20415429432131801	0.5253000065328833	0.10283184633532073	0.07443752282578621	0.8905319327268378
1700	-329.83145690665924	-300.0422996687436	-29.78915723791559	0.2029926496676046	1.0	0.0	0.0	1.0	0.12030164309455742	0.8796983569054425	0.13264881060471115	0.129691724598673	0.21214432342757536	0.09134738053825016	0.13033110240924317	0.16807507777155184	0.1357615806499954	0.09886966683189902	0.11751114676333707	0.1719984747436209	0.11102046674839827	0.25927911166039613	0.10206253444211402	0.1392585988102347	0.3142532568209668	0.4829976526086258	0.20274909057040733	1.1427071917043377	0.36054919646310746	0.4115281660762188	0.3471120412662208	0.32602151268032337	0.11363717452001892	0.8740292810608603
1800	-329.1515996674495	-294.4680835635414	-34.68351610390804	0.2029926496676046	1.0	1.0	0.0	1.0	0.018495804361746644	0.9815041956382534	0.11669423826312679	0.10910514169223363	0.210305213260087	0.13727074616009433	0.14540627560761096	0.16178577067882918	0.11943261433801808	0.1216095636855762	0.09746062671039898	0.13988068384738758	0.23194109415541117	0.174990124096366	0.09201363561789992	0.14210427188696018	0.3002223795611849	0.48405610463380566	0.21572151580500942	1.6147539085910751	0.5459715103019296	0.5340264479110907	0.6529890778509612	0.6186917002672161	0.06854414178341013	1.0337999897975805
1900	-323.46824338504405	-288.1704362880947	-35.29780709694931	0.2029926496676046	1.0	0.0	0.0	1.0	0.023566124712214444	0.9764338752877856	0.13877104713584812	0.14710564571662127	0.18829932385256584	0.18629675288292477	0.10762301988564227	0.11277117403359542	0.11913303649280231	0.12000950086616527	0.10373033445801112	0.2476931690484483	0.2288893578461592	0.1274482386399759	0.09900340240457595	0.07322599673666431	0.2334553999330034	0.6334291710978215	0.13311542896917508	2.945412041281512	0.2849617637271873	0.502636265152721	0.4398970763090144	0.4242525801594156	0.06854414178341013	1.0337999897975805
