it	posterior	likelihood	prior	mean_r	I_endemism	I_bm	I_body_size_change	I_island_type	m_endemism_0	m_endemism_1	m_bm_0	m_bm_1	m_bm_2	m_bm_3	m_bm_4	m_bm_5	m_bm_6	m_body_size_change_0	m_body_size_change_1	m_body_size_change_2	m_body_size_change_3	m_body_size_change_4	m_body_size_change_5	m_body_size_change_6	m_island_type_0	m_island_type_1	m_island_type_2	sd_endemism	sd_bm	sd_body_size_change	sd_island_type	beta_hp	pre_sapiens_effect_log10	sapiens_effect_log10
1100	-432.9049049806773	-404.0036009755253	-28.901304005152053	0.1090558705823767	0.0	0.0	0.0	1.0	0.4438661197237234	0.5561338802762765	0.0820417180846872	0.1707359710513202	0.24208875314380546	0.21043319040457137	0.07164849151677598	0.08514322498633355	0.13790865081250642	0.1344387339724901	0.13371473603703024	0.1369684999763585	0.18408390311768236	0.1362063973145805	0.10924701751019854	0.16534071207165987	0.1276550495525685	0.6623753986733335	0.20996955177409787	0.22448162420692327	0.42008499468712857	0.22223932062221832	1.1327548503305969	0.12008746382360823	-0.05576697415558199	0.6357953861985055
1200	-415.4987355610067	-378.49143647105046	-37.007299089956234	0.1090558705823767	1.0	0.0	0.0	1.0	0.16337274149280584	0.8366272585071942	0.09506105494095884	0.1778234499353464	0.2571761029501831	0.24753748421723784	0.05194352404830592	0.10057792504454563	0.06988045886342227	0.1344387339724901	0.13371473603703024	0.1369684999763585	0.18408390311768236	0.1362063973145805	0.10924701751019854	0.16534071207165987	0.15353057023210598	0.7966380728570972	0.0498313569107968	1.1040038658957851	0.5945038509781273	0.21240418463727798	0.5864426086381682	0.1648031835121144	0.23546296593947993	0.8316610697037519
1300	-406.2126430001924	-369.99764940662	-36.214993593572395	0.09394594856640968	1.0	1.0	0.0	1.0	0.21267183360656433	0.7873281663934357	0.1007916074612438	0.08687219378599445	0.3736909999683591	0.12875573708357235	0.08614072571203966	0.12180949852604718	0.10193923746274351	0.14607573303942906	0.14528906593824248	0.14882447525466683	0.14119610325130721	0.12025861530707625	0.11870342492543193	0.17965258228384623	0.11399393896565914	0.8254042110971751	0.06060184993716587	0.57685302320445	0.5577066428676937	0.22371635685752148	1.2598436978655532	0.2347521372686085	0.2875664282896488	1.0463875563152076
1400	-405.2647585861354	-372.23896324675275	-33.02579533938262	0.09394594856640968	1.0	0.0	0.0	1.0	0.24855716792985458	0.7514428320701454	0.10395754838195652	0.08960091535425518	0.3854289180182999	0.10888893160873792	0.08884647131269895	0.08921626770938886	0.1340609476146628	0.14265275400535427	0.141884520801011	0.14533708520052002	0.13788746812714306	0.11744060638596493	0.10464980636403405	0.21014775911597253	0.1036224537212711	0.8321563537083555	0.06422119257037356	0.5701188251571927	0.5763881789559898	0.2987277122349629	1.226940549293974	0.3850258188339886	0.2875664282896488	1.0463875563152076
1500	-400.3175363477913	-364.1413931499151	-36.17614319787621	0.08817083547209853	1.0	0.0	0.0	1.0	0.11565374667026662	0.8843462533297333	0.10758532364449692	0.11033972773549203	0.1274179194301805	0.06932905040927126	0.23625980100883734	0.1868197434430515	0.16224843432867045	0.14509121595482544	0.1163309972554364	0.13862293515878446	0.1402444737572225	0.07784543241454885	0.18140310560493483	0.20046183985424745	0.10818147685454463	0.8247718242098081	0.06704669893564741	1.3892826715102078	0.3572768751887819	0.6164565601969314	1.3255277704159776	0.928557382330529	0.18525186158175516	1.0609500903767966
1600	-438.53679521742146	-401.5468246747968	-36.98997054262461	0.08817083547209853	1.0	0.0	0.0	1.0	0.020673159468110203	0.9793268405318898	0.10246797604925523	0.20117041130939886	0.11732382151100847	0.06603138082596817	0.10860305154845717	0.1779335726116932	0.22646978614421903	0.1332264464457825	0.1060570193916701	0.08695756192721829	0.260626486511491	0.17504193294649384	0.13616068551703966	0.10192986726030441	0.07674482204583388	0.8994355722103854	0.02381960574378073	1.6906866839788293	0.7481037834561932	0.43772361429043877	1.4378374767888509	0.6815784232505484	0.5731461190414007	0.5996275159917511
1700	-412.89116163929964	-375.2278070159001	-37.66335462339955	0.08817083547209853	1.0	0.0	0.0	1.0	0.013725362417384715	0.9862746375826152	0.11805187984063664	0.2647099738983155	0.10428488512468329	0.07987831916463203	0.13623945047921523	0.10495271161291637	0.19188277987960095	0.13475007695970262	0.08957643513906546	0.1471393637286038	0.19119458142437856	0.2681870868890872	0.0922571008403208	0.07689535501884154	0.08690099145386215	0.863323236131909	0.04977577241422901	1.938044540437797	0.5558080229062923	0.6327501916625294	0.9630469020268213	0.589742333069966	-0.28870684310395645	1.243782055435133
1800	-413.56392140717065	-371.64767009196214	-41.916251315208534	0.08817083547209853	1.0	0.0	0.0	1.0	0.001987988879268492	0.9980120111207315	0.09742891516900734	0.2989565032699091	0.17263514517747236	0.057803314105195125	0.11626290673357817	0.16874923538487613	0.0881639801599619	0.12516935819262784	0.08754016330145074	0.1366777677484275	0.17760066329278928	0.24911900830673667	0.08569762898427799	0.13819541017369005	0.05973890699047413	0.877740568060877	0.06252052494864897	2.8726305967578005	0.47185201514944675	0.3053328822157842	1.5303135301241697	0.3693325562428339	-0.12899710355327357	1.3420886896831516
1900	-395.2085566733138	-358.1060815432869	-37.10247513002689	0.08829874300197396	1.0	0.0	0.0	1.0	0.01156047556125554	0.9884395244387444	0.0993000299954379	0.33531166854387	0.12619113061837883	0.05891342230922712	0.10567965861564244	0.1563725866780656	0.11823150323937805	0.12079180859850186	0.09362003018864908	0.13189773439703484	0.1713894329825931	0.23652795073667554	0.11241074280255081	0.13336230029399476	0.06430814468641632	0.9112110597366917	0.02448079557689191	2.4602032301883208	0.6621588927229792	0.5723186370230167	1.3340916786473356	1.3045915662266803	0.15868229035163595	1.0605038828399043
2000	-409.73428006691125	-373.0248702631392	-36.7094098037721	0.080822290989061	1.0	0.0	0.0	1.0	0.02631115040591634	0.9736888495940836	0.15602747889854598	0.22629186704631865	0.1882830848066821	0.06328830071630469	0.2151456079219987	0.08575087550252844	0.06521278510762153	0.11891043835132559	0.16399674627694144	0.12854414359932195	0.1687199888900252	0.11697056968704499	0.10650038444597193	0.19635772874936877	0.09780836856657339	0.8354836548318609	0.06670797660156577	1.697708467968003	0.665735423340492	0.4794077221437018	1.2056963746544327	0.69206660796242	0.5487725864279605	0.998103420475514
2100	-399.12061046586183	-357.9771329365011	-41.143477529360716	0.07129483592345531	1.0	0.0	0.0	1.0	0.020829271698626365	0.9791707283013736	0.20214533058486275	0.1290520214015586	0.09530794322491476	0.12060047336890092	0.26697344959457636	0.12398278020813694	0.06193800161704961	0.12880126904426759	0.13561295786562183	0.1829823614858006	0.11054384140911026	0.21752970475554828	0.10806199873029851	0.11646786670935283	0.06676252306218335	0.9265311752972661	0.006706301640550393	1.1817806428231985	0.9304774762238538	0.6334936286948111	1.822112871188705	1.5096756627390464	0.45759348589785115	1.1710983486333324
2200	-401.70771694426713	-355.68378753211357	-46.023929412153564	0.07623273653399427	1.0	0.0	0.0	1.0	0.04652740278594275	0.9534725972140572	0.1690134918924409	0.1659451444152443	0.08387074324028493	0.08418454599200717	0.2476691273780529	0.0432196062391416	0.20609734084282827	0.11195971654122254	0.18004452127297868	0.15905630026791673	0.07733834338029216	0.16909105325531987	0.1593682107672095	0.14314185451506056	0.0049473604114829706	0.994880241405354	0.0001723981831630456	1.1041570558436442	0.5899535007028441	0.3071630018269736	2.465244939912707	0.435515115806678	0.1953469579424184	1.3023379583866441
2300	-401.6164316812699	-354.2553570607165	-47.36107462055341	0.07561533918634462	1.0	0.0	0.0	1.0	0.014920365611088742	0.9850796343889112	0.13239572758593002	0.15250351169922918	0.0430120911977976	0.10084499075832108	0.34951039592061084	0.033855825058333545	0.18787745777977768	0.12235606254129193	0.13883452973050836	0.11335594635899261	0.13113288429533973	0.2790750042439753	0.11115094363591592	0.10409462919397627	0.004711432715600398	0.9946133647377092	0.000675202546690418	1.434092991744972	1.270030130525721	0.6681677129229294	2.0682173404682063	0.461223425930646	0.1953469579424184	1.3023379583866441
2400	-397.35130795071564	-353.7384005549926	-43.612907395723	0.07561533918634462	1.0	0.0	0.0	1.0	0.006112287735886184	0.9938877122641139	0.0947520058783977	0.07740275096874524	0.09000005269874113	0.1331434164522995	0.4485053435824508	0.00955997339692766	0.14663645702243808	0.11781751833558601	0.13368475098335672	0.13745566072761445	0.11358235865168655	0.2687232961458056	0.14943253726402633	0.07930387789192447	0.01751325404034731	0.9799963819169811	0.0024903640426715314	2.375291227009557	1.1430930939501636	0.5267667339589998	2.0846447628588525	1.1382318234838633	0.21495479133749484	1.2824239649931888
2500	-416.6446992072051	-371.50227068076197	-45.14242852644313	0.07726001889036475	1.0	0.0	0.0	1.0	0.023841522909074046	0.976158477090926	0.08686160579228783	0.12747749994856059	0.010318758975971787	0.256937423446791	0.4137863329502236	0.022876238863798685	0.08174214002236656	0.08297672096570942	0.04090598815618728	0.37649573613461074	0.03799810600446511	0.019011633818700514	0.36586951207314306	0.07674230284718397	0.072250689167697	0.9045840038928132	0.02316530693948974	1.7898186036163208	1.516089550522034	1.4481495218907878	1.3044334813492395	3.6344351055436617	0.14292022666666226	1.482205226842396
