it	posterior	likelihood	prior	mean_r	I_endemism	I_bm	I_body_size_change	I_island_type	m_endemism_0	m_endemism_1	m_bm_0	m_bm_1	m_bm_2	m_bm_3	m_bm_4	m_bm_5	m_bm_6	m_body_size_change_0	m_body_size_change_1	m_body_size_change_2	m_body_size_change_3	m_body_size_change_4	m_body_size_change_5	m_body_size_change_6	m_island_type_0	m_island_type_1	m_island_type_2	sd_endemism	sd_bm	sd_body_size_change	sd_island_type	beta_hp	pre_sapiens_effect_log10	sapiens_effect_log10
1000	-328.70752288325554	-302.66806431558007	-26.039458567675464	0.2327094169828452	0.0	0.0	0.0	0.0	0.549331843669404	0.450668156330596	0.09236285599057402	0.1724693024172207	0.20365627658925295	0.09793734693175102	0.2383343553033685	0.10711484966789113	0.08812501309994172	0.10884632357374628	0.2476526859340462	0.15813739480716388	0.12040599065281729	0.07753995135889356	0.16925721919786246	0.11816043447547037	0.2830436208605556	0.3169877630097403	0.39996861612970414	0.596646290207799	0.43881175438444187	0.3633850691171578	0.18925027196220748	0.21086950367855226	-0.3994905729589337	1.195005533120137
1100	-314.6031522076639	-288.01923885994756	-26.58391334771635	0.21656341407593285	0.0	0.0	0.0	0.0	0.5916228563630425	0.4083771436369575	0.12543995760517693	0.14142256565337252	0.2366676522229236	0.13301079222080475	0.1398862545009037	0.1725849924326537	0.050987785364164866	0.08735656680952014	0.38238708396124504	0.11952800611283793	0.09640020854596387	0.06223107697983769	0.15447730645584595	0.0976197511347493	0.3079947003117173	0.41840892790017314	0.27359637178810964	0.6059683991877307	0.4294903352987818	0.4788632807328121	0.7238652627706658	0.4686317373259505	-0.2845442286756771	0.8440537517691643
1200	-303.3641521796691	-256.6760222801322	-46.68812989953689	0.21656341407593285	0.0	1.0	0.0	1.0	0.837566611749559	0.16243338825044096	0.16092027596397307	0.1255976031996219	0.057563876040168736	0.08655772332568014	0.2670591217192725	0.2191502812509819	0.08315111850030184	0.09340725393610748	0.2504022385985288	0.03265924911515972	0.2537735656846432	0.14410786268636802	0.081135313915455	0.14451451606373789	0.11134447287469115	0.8224926595961012	0.0661628675292077	0.7150101337185729	0.7108619815742332	0.3871849101063711	0.6544673303652744	0.5799420266613663	0.19861998244732856	1.1005606137277286
1300	-288.0836826831017	-252.5804671910439	-35.50321549205779	0.20632757617612962	0.0	0.0	0.0	1.0	0.7455290547578259	0.25447094524217406	0.11889711350848824	0.10720960214156487	0.06482498668369932	0.14731696777832426	0.2584358798796253	0.161920775422661	0.14139467458563712	0.07240358372517704	0.28388840986720404	0.04656593005752643	0.19670972902011508	0.18453257417234775	0.06289112725832235	0.15300864589930757	0.07053497939806135	0.8870941889601823	0.04237083164175632	0.7428520961361995	0.4337471198072855	0.7740672674900577	0.8899069083968449	0.3968881745152112	0.16775557909458744	1.0770660427098364
1400	-287.5393117119008	-248.78922208270757	-38.7500896291932	0.20632757617612962	0.0	0.0	1.0	1.0	0.6439726542578795	0.35602734574212047	0.13077047481739162	0.1179158195126006	0.08139138766423405	0.25533741563895085	0.20292183376170625	0.09060810024383988	0.12105496836127673	0.0998980730986813	0.12956616104853816	0.023262935148116937	0.12386364876062639	0.060834595915530566	0.1427288468340631	0.4198457391944435	0.08439143917205572	0.8681746746163087	0.047433886211635724	0.3996489783497402	0.5290145881786104	0.909159911012616	0.9109826718410351	0.43471293091742336	0.16775557909458744	1.0770660427098364
1500	-284.82686427275297	-248.43032649710614	-36.396537775646834	0.20632757617612962	0.0	0.0	1.0	1.0	0.4627664684844347	0.5372335315155652	0.11132716424211195	0.10038377411991073	0.12031309930031694	0.21737315282893968	0.19904866193487886	0.0771362409718052	0.17441790660203668	0.120968848436061	0.37432702688278047	0.04069171508484352	0.14099217063492217	0.07348049356636319	0.1365507862284957	0.11298895916653394	0.06030564729000789	0.9343871141305028	0.005307238579489147	0.4711969723276086	0.5962967035482468	0.7336860722233726	1.7344565975594066	0.5821849071074336	0.16775557909458744	1.0770660427098364
1600	-295.71651478544686	-241.26101594482088	-54.45549884062599	0.20632757617612962	1.0	0.0	1.0	1.0	0.3979736063229254	0.6020263936770746	0.12010674863465384	0.1126102796040074	0.0995387009516624	0.10179185107676719	0.23620385116323628	0.09815325192080772	0.2315953166488652	0.07591389635022262	0.3612238547697087	0.02351851723711459	0.16795284563256252	0.043546378486646	0.2894170480558202	0.03842745946792539	0.04608141392750966	0.9495145614366808	0.004404024635809608	0.21553946994844445	1.109361671285621	0.7537790349099228	1.0601794944497567	0.22533228662022634	0.2612897503929692	1.1655687200958873
1700	-280.0276336001709	-232.52020037134207	-47.5074332288288	0.20632757617612962	1.0	0.0	1.0	1.0	0.0928347926556243	0.9071652073443757	0.11653240750376528	0.09412573777077943	0.17503294694286733	0.11371461640211387	0.16242383630438637	0.14121613959093404	0.1969543154851536	0.07635001931464591	0.36329907453758603	0.03756902016542357	0.13983197814170914	0.058583395111528304	0.29107973996100744	0.03328677276809958	0.04094951451788818	0.956499736852394	0.0025507486297178398	0.6786241249672538	0.34710726575537143	0.9074238992182319	1.5179583232853553	0.3726050394511075	0.35346690052128815	1.3062446693517376
1800	-275.2392920061274	-231.1520679058695	-44.0872241002579	0.20632757617612962	1.0	0.0	1.0	1.0	0.05844349327543036	0.9415565067245697	0.11566171672026068	0.09342246205440893	0.17372515989051557	0.1307998338891865	0.16121026026729027	0.14016102029959054	0.1850195468787475	0.07399777851545085	0.2150796001642702	0.036411569482212816	0.31819254356779353	0.0548361087111975	0.2821119669820158	0.019370432577059192	0.064504856576738	0.9225488091211214	0.012946334302140634	1.8433195016913677	0.3760039495895929	1.0541889057309684	1.1370406777321778	0.5636286311325945	0.35346690052128815	1.3062446693517376
1900	-274.9630260483262	-231.15323059863755	-43.80979544968863	0.20279192970605	1.0	0.0	0.0	1.0	0.03558704258326794	0.964412957416732	0.06802015550180877	0.05815802098682078	0.3883463475823035	0.050318047920764934	0.17019197351444174	0.175523034304921	0.08944242018893932	0.08127207571768322	0.36933383858350644	0.06166745335228819	0.18895495415569685	0.17403298117307256	0.10128953289687923	0.023449164120873375	0.045815915592961776	0.9348758795259013	0.019308204881137003	2.9149865847571497	1.3427724273389956	1.0714716318695647	1.004510207873685	1.9814602173927498	0.20934011034553243	1.0193923560779234
