it	posterior	likelihood	prior	mean_r	I_endemism	I_bm	I_body_size_change	I_island_type	m_endemism_0	m_endemism_1	m_bm_0	m_bm_1	m_bm_2	m_bm_3	m_bm_4	m_bm_5	m_bm_6	m_body_size_change_0	m_body_size_change_1	m_body_size_change_2	m_body_size_change_3	m_body_size_change_4	m_body_size_change_5	m_body_size_change_6	m_island_type_0	m_island_type_1	m_island_type_2	sd_endemism	sd_bm	sd_body_size_change	sd_island_type	beta_hp	pre_sapiens_effect_log10	sapiens_effect_log10
1000	-351.31474532806396	-326.83106207257913	-24.483683255484863	0.28989165859905186	0.0	0.0	0.0	0.0	0.19293510542146827	0.8070648945785317	0.14834543375762105	0.11193570121024467	0.11833170796955865	0.1496555822097592	0.15683201624268928	0.17528357972128225	0.13961597888884494	0.12678917256652375	0.13753955938697573	0.07701917930484196	0.12896584239393188	0.07572386941875336	0.35834033492087913	0.09562204200809418	0.3009042788638768	0.35949123913747827	0.33960448199864507	1.0616454630946468	0.43629688378242776	0.6299574615088984	0.5789182461774912	1.0158389293733996	-0.1093379673939041	0.1791814311267399
1100	-317.31994871137636	-276.1039102206342	-41.21603849074214	0.28431715879993874	1.0	0.0	1.0	1.0	0.17294839010429736	0.8270516098957026	0.14251280951479248	0.1661545358854236	0.12121943004937281	0.10536101755025286	0.12462117584245987	0.09998225308859277	0.24014877806910562	0.09627131837196377	0.04883264114626344	0.05277310110532184	0.1940158140635107	0.14392888151878797	0.37593532207883756	0.0882429217153146	0.2777385546374079	0.5852056072757136	0.13705583808687846	0.8900644784815374	0.29065656314286686	0.6790829433762193	0.459648248447374	0.1078277337142407	-0.34514982537231503	0.7470573210695471
1200	-298.1263336368389	-264.33009502168284	-33.79623861515608	0.28431715879993874	1.0	0.0	0.0	1.0	0.12165506312135078	0.8783449368786492	0.12320720228336418	0.11967692368864327	0.13488612550563855	0.1190368806104153	0.13140124795441885	0.10256781973219133	0.26922380022532844	0.13430441207697852	0.14752064746963864	0.1045420386820852	0.17375617652918005	0.12728739831053607	0.21860657684771043	0.09398275008387114	0.2245577862343766	0.7419676275451409	0.03347458622048242	0.8063879152346416	0.34674949813725464	0.30221648181637756	1.0469795476628756	0.31901362773117004	-0.09030836428041486	0.928436084779306
1300	-294.289788271811	-261.33304023379503	-32.956748038015995	0.2903619119614277	1.0	0.0	0.0	1.0	0.09216358679560431	0.9078364132043957	0.15685972543795276	0.24105204566895427	0.10885660544557074	0.14503407517904712	0.1192487352073656	0.1305829508648239	0.09836586219628567	0.15508355179621217	0.14030891679818533	0.12071644125542355	0.08885890149817602	0.16989561744733575	0.15796297980840976	0.16717359139625732	0.17493710618357453	0.7791237815060222	0.04593911231040337	1.3107398555211258	0.4529702918861065	0.39446291325258603	0.9088164854127572	0.2387515247677773	-0.045302367277603284	0.8491561589533466
1400	-288.1774558334727	-251.68657447055978	-36.49088136291296	0.27790117701170025	1.0	0.0	1.0	1.0	0.03813841241174539	0.9618615875882546	0.12504438412943844	0.18392860488208648	0.18023341585660005	0.16452126617213764	0.09342219496788032	0.10409724116950321	0.14875289282235388	0.14521059494228694	0.12393977618636762	0.1242813822739033	0.13824117290434582	0.12967518298266775	0.15943139557924954	0.17922049513117908	0.04865694402818677	0.8957613268210878	0.0555817291507254	1.572380463698692	0.5146503004869639	0.2545496096833652	1.5594069441355143	0.2387515247677773	0.05664687552449853	0.8523184825852536
1500	-285.4191934936008	-252.11774956489688	-33.30144392870392	0.2640192923932355	1.0	0.0	0.0	1.0	0.03813841241174539	0.9618615875882546	0.12093862682353371	0.1517787701682274	0.17989651370559465	0.1807076128767933	0.09035473326463435	0.1324550622987348	0.14386868086248178	0.15998389385391548	0.13654904454842667	0.13692540463475428	0.12962062858100654	0.13582063443787784	0.17565147692886773	0.12544891701515157	0.06004959039745755	0.9180088667456484	0.021941542856894074	2.0435371613506885	0.326692621179213	0.276246300125263	1.5355184579329932	0.11961586088352598	0.2864352619952186	0.8796153455554969
1600	-290.1848086749479	-253.4170615864263	-36.76774708852157	0.2640192923932355	1.0	0.0	1.0	1.0	0.06895491213876993	0.9310450878612301	0.11182945143162855	0.14417694353666485	0.15477447313557882	0.16709659889737138	0.15228266371853053	0.17091846880859304	0.09892140047163284	0.15089824624972673	0.16242364681716892	0.1291492720216282	0.12225934160923277	0.13327462367175305	0.16567605139016794	0.13631881824032238	0.04879686410822793	0.9053514170259152	0.04585171886585686	1.1012428781440513	0.21844465655490355	0.19573931298371797	1.1378425110716386	0.07906105351555096	0.2450248105311482	0.8082443046257548
1700	-283.0400790923263	-245.77773530629852	-37.2623437860278	0.24316238589788655	1.0	0.0	0.0	1.0	0.026868945644509774	0.9731310543554903	0.09677628320279859	0.22797354246701168	0.13368117089025716	0.1446040159376373	0.1317841588439815	0.1341363058445977	0.1310445228137161	0.1571734122576495	0.16917810137658892	0.13451999793713604	0.13351700508646863	0.13881690404259067	0.13344287370781813	0.13335170559174817	0.053579795661786646	0.9087024075676103	0.03771779677060312	1.3595503396344426	0.743207936123654	0.6430252313345417	0.9366686133714669	0.8185313642423149	0.06706735535620517	0.9154116457627626
1800	-281.1180157127521	-248.53152925938446	-32.58648645336765	0.24316238589788655	1.0	0.0	0.0	1.0	0.13177385753353227	0.8682261424664677	0.12989517138075068	0.14991496632730822	0.11819432176408061	0.20330802574666887	0.15616249627165574	0.09813790706928502	0.14438711144025093	0.1486473355568469	0.13927325192988677	0.15736346477549878	0.1193580252816353	0.12423743129756049	0.15796130014588913	0.15315919101268244	0.0301315515118091	0.9539547766816199	0.015913671806570898	0.708620472575006	0.47874380179278186	0.3674368834435368	2.2654642629127952	0.5183408577826434	0.06706735535620517	0.9154116457627626
1900	-281.5651440692395	-246.44809046699228	-35.11705360224725	0.23688207952724427	1.0	0.0	0.0	1.0	0.13177385753353227	0.8682261424664677	0.15046385383175798	0.1736537497190426	0.13691019430988505	0.12181553882281038	0.14976078960277436	0.09564761464071912	0.1717482590730104	0.12753914290229862	0.17142872375330218	0.14345278833119812	0.13399400414612953	0.13283018019482884	0.1873368432185335	0.10341831745370918	0.019270964703645664	0.9764835942325287	0.004245441063825609	1.0239797361587548	0.3539037215570775	0.3754447964978743	1.511122799916461	0.6333129601615299	0.08353301682527774	1.0117439678340017
