mids,counts
-4.401948638,0.000222717
-4.452256623,0.00013363
-4.502564607,0.000144766
-4.552872591,0.00018931
-4.603180576,0.000267261
-4.65348856,0.000278396
-4.703796545,0.000122494
-4.754104529,0.000244989
-4.804412514,0.000144766
-4.854720498,0.000167038
-4.905028482,8.90869E-05
-4.955336467,0.000311804
-5.005644451,0.000167038
-5.055952436,0.000167038
-5.10626042,0.000167038
-5.156568405,0.000122494
-5.206876389,0.000155902
-5.257184374,0.000167038
-5.307492358,0.000111359
-5.357800342,0.00013363
-5.408108327,0.000178174
-5.458416311,0.000111359
-5.508724296,0.000111359
-5.55903228,0.000155902
-5.609340265,0.000178174
-5.659648249,0.000244989
-5.709956233,7.7951E-05
-5.760264218,0.000345212
-5.810572202,0.00018931
-5.860880187,0.000155902
-5.911188171,0.000233853
-5.961496156,0.000289532
-6.01180414,0.000200445
-6.062112125,0.000256125
-6.112420109,0.000144766
-6.162728093,0.000423163
-6.213036078,0.000289532
-6.263344062,0.00018931
-6.313652047,0.000489978
-6.363960031,0.00032294
-6.414268016,0.000267261
-6.464576,0.000233853
-6.514883984,0.000233853
-6.565191969,0.000122494
-6.615499953,0.00032294
-6.665807938,0.000345212
-6.716115922,0.000334076
-6.766423907,0.000300668
-6.816731891,0.00018931
-6.867039875,0.000178174
-6.91734786,0.000345212
-6.967655844,0.00032294
-7.017963829,0.000233853
-7.068271813,0.000267261
-7.118579798,0.000400891
-7.168887782,0.000267261
-7.219195767,0.000222717
-7.269503751,0.000356347
-7.319811735,0.000278396
-7.37011972,0.000334076
-7.420427704,0.00032294
-7.470735689,0.00018931
-7.521043673,0.000267261
-7.571351658,0.000278396
-7.621659642,0.00032294
-7.671967626,0.000412027
-7.722275611,0.000400891
-7.772583595,0.000311804
-7.82289158,0.000367483
-7.873199564,0.000256125
-7.923507549,0.000445434
-7.973815533,0.000256125
-8.024123518,0.00045657
-8.074431502,0.00032294
-8.124739486,0.00045657
-8.175047471,0.000367483
-8.225355455,0.000244989
-8.27566344,0.000289532
-8.325971424,0.000311804
-8.376279409,0.000311804
-8.426587393,0.000278396
-8.476895377,0.000489978
-8.527203362,0.000757238
-8.577511346,0.000489978
-8.627819331,0.000367483
-8.678127315,0.000757238
-8.7284353,0.000634744
-8.778743284,0.000445434
-8.829051268,0.000378619
-8.879359253,0.000612472
-8.929667237,0.000712695
-8.979975222,0.000612472
-9.030283206,0.00045657
-9.080591191,0.000311804
-9.130899175,0.000534521
-9.18120716,0.000835189
-9.231515144,0.000478842
-9.281823128,0.0005902
-9.332131113,0.000556793
-9.382439097,0.00064588
-9.432747082,0.000668151
-9.483055066,0.000601336
-9.533363051,0.00064588
-9.583671035,0.001258352
-9.633979019,0.000668151
-9.684287004,0.000478842
-9.734594988,0.000890869
-9.784902973,0.000746102
-9.835210957,0.000545657
-9.885518942,0.000501114
-9.935826926,0.000534521
-9.986134911,0.000512249
-10.03644289,0.000178174
-10.08675088,0.00032294
-10.13705886,0.000289532
-10.18736685,0.000400891
-10.23767483,0.000378619
-10.28798282,0.000356347
-10.3382908,0.000244989
-10.38859879,0.000334076
-10.43890677,0.00045657
-10.48921475,0.000445434
-10.53952274,0.000412027
-10.58983072,0.00032294
-10.64013871,0.000412027
-10.69044669,0.000400891
-10.74075468,0.000345212
-10.79106266,0.00045657
-10.84137065,0.000634744
-10.89167863,0.000523385
-10.94198661,0.000412027
-10.9922946,0.000489978
-11.04260258,0.000367483
-11.09291057,0.000478842
-11.14321855,0.000345212
-11.19352654,0.00032294
-11.24383452,0.000300668
-11.29414251,0.000378619
-11.34445049,0.000155902
-11.39475847,0.000222717
-11.44506646,0.00018931
-11.49537444,0.000244989
-11.54568243,0.000167038
-11.59599041,0.000356347
-11.6462984,0.000256125
-11.69660638,0.000256125
-11.74691437,0.000122494
-11.79722235,0.000100223
-11.84753033,0.000211581
-11.89783832,0.00018931
-11.9481463,6.68151E-05
-11.99845429,0.000122494
-12.04876227,7.7951E-05
-12.09907026,0.000111359
-12.14937824,0.000122494
-12.19968623,8.90869E-05
-12.24999421,0.000122494
-12.30030219,8.90869E-05
-12.35061018,8.90869E-05
-12.40091816,0.00018931
-12.45122615,0.000200445
-12.50153413,0.000300668
-12.55184212,0.000300668
-12.6021501,0.000222717
-12.65245809,0.000311804
-12.70276607,0.00045657
-12.75307405,0.000278396
-12.80338204,0.000233853
-12.85369002,0.000300668
-12.90399801,8.90869E-05
