time_ext,rate_ext,minHPD_ext,maxHPD_ext
-8.643567151,0.022151392,0.006520236,0.033254086
-8.693674787,0.022133386,0.006520236,0.033227768
-8.743782422,0.022108476,0.006436234,0.033118076
-8.793890058,0.022084899,0.006203612,0.032849127
-8.843997694,0.022068848,0.00627036,0.032891735
-8.894105329,0.022062959,0.006286769,0.032891735
-8.944212965,0.022032302,0.005955105,0.03258519
-8.994320601,0.022020693,0.00598118,0.032588124
-9.044428236,0.022004035,0.005985361,0.032578188
-9.094535872,0.021986278,0.00597182,0.032549191
-9.144643508,0.021974244,0.005972893,0.032541718
-9.194751143,0.021962894,0.005796451,0.032340389
-9.244858779,0.021955214,0.005795541,0.032329152
-9.294966415,0.021945089,0.005796451,0.032326008
-9.34507405,0.021933535,0.005795541,0.032312996
-9.395181686,0.021921758,0.005635843,0.032152943
-9.445289322,0.021911679,0.005713713,0.032218191
-9.495396957,0.021900263,0.005705714,0.032218191
-9.545504593,0.021893476,0.005709815,0.032218191
-9.595612229,0.021885817,0.005705714,0.032195749
-9.645719864,0.021877859,0.005709815,0.032188045
-9.6958275,0.021874627,0.005706188,0.032187743
-9.745935136,0.021865155,0.005713713,0.032182024
-9.796042771,0.021853317,0.005705714,0.032170124
-9.846150407,0.021844627,0.005714058,0.032188045
-9.896258043,0.021835815,0.005709815,0.032182699
-9.946365678,0.021827665,0.005706188,0.032170124
-9.996473314,0.021812531,0.005697063,0.032162694
-10.04658095,0.021802344,0.005706188,0.032187743
-10.09668859,0.021792055,0.005705714,0.032184991
-10.14679622,0.021783978,0.005705714,0.032188045
-10.19690386,0.021774046,0.005635843,0.032136799
-10.24701149,0.021756774,0.005635843,0.032157011
-10.29711913,0.02174196,0.005620089,0.032182699
-10.34722676,0.021729179,0.005547574,0.032126424
-10.3973344,0.021709624,0.005496296,0.032136799
-10.44744203,0.021704764,0.005495046,0.032134465
-10.49754967,0.021701291,0.005495046,0.032134465
-10.54765731,0.021696866,0.005495046,0.032135951
-10.59776494,0.021689422,0.005495271,0.032162694
-10.64787258,0.021684936,0.005447334,0.032126705
-10.69798021,0.021679308,0.005495046,0.032188045
-10.74808785,0.021674502,0.005446783,0.032151988
-10.79819548,0.021671154,0.005440283,0.032150442
-10.84830312,0.021665373,0.005431626,0.032150442
-10.89841076,0.02166117,0.005431626,0.032162694
-10.94851839,0.021659904,0.005414578,0.032150442
-10.99862603,0.021656948,0.005446783,0.032188045
-11.04873366,0.021655203,0.005435455,0.032181003
-11.0988413,0.021651836,0.005364716,0.032115356
-11.14894893,0.021650933,0.005364716,0.03211656
-11.19905657,0.021650276,0.005432812,0.032188045
-11.24916421,0.021649471,0.005364716,0.032121715
-11.29927184,0.021648628,0.00536887,0.032127509
-11.34937948,0.02164791,0.005364716,0.032121715
-11.39948711,0.021646454,0.00536887,0.032130304
-11.44959475,0.021645532,0.00536887,0.032129684
-11.49970238,0.021643926,0.005365423,0.032128138
-11.54981002,0.021642943,0.005365423,0.032128138
-11.59991766,0.021642088,0.00536887,0.032129684
-11.65002529,0.02164131,0.005365423,0.032128138
-11.70013293,0.021641027,0.00536887,0.032135951
-11.75024056,0.021639776,0.005365423,0.032135951
-11.8003482,0.021638214,0.005369361,0.032147608
-11.85045583,0.021636522,0.005369361,0.032148776
-11.90056347,0.021635797,0.005365423,0.032150442
-11.9506711,0.021633596,0.005361099,0.032150442
-12.00077874,0.021632815,0.00536887,0.032162694
-12.05088638,0.021632092,0.005365423,0.032162694
-12.10099401,0.021631856,0.005365423,0.032162694
-12.15110165,0.021630712,0.005361099,0.032162694
-12.20120928,0.021630712,0.005361099,0.032170124
-12.25131692,0.021630205,0.005369652,0.032181003
-12.30142455,0.021630712,0.00536887,0.032182699
-12.35153219,0.021629708,0.005364716,0.032183548
-12.40163983,0.021629489,0.00528152,0.032103471
-12.45174746,0.02162973,0.005277578,0.032105009
-12.5018551,0.021630205,0.005282774,0.03211656
-12.55196273,0.02163098,0.005274483,0.03211656
-12.60207037,0.021631005,0.005277578,0.032129684
-12.652178,0.021631999,0.00528152,0.032148776
-12.70228564,0.021632092,0.00522883,0.032115356
-12.75239328,0.021633115,0.005195345,0.032106504
-12.80250091,0.021633693,0.005199132,0.032130304
-12.85260855,0.021634345,0.005150111,0.032114505
-12.90271618,0.021636338,0.005128038,0.03211656
