mids,counts
-12.78628809,0.002505568
-12.83633227,0.003195991
-12.88637645,0.002817372
-12.93642063,0.003663697
-12.98646481,0.003708241
-13.03650899,0.003853007
-13.08655317,0.00376392
-13.13659735,0.002939866
-13.18664153,0.004610245
-13.23668571,0.003351893
-13.28672989,0.004777283
-13.33677407,0.003129176
-13.38681825,0.00422049
-13.43686243,0.003095768
-13.48690661,0.002639198
-13.53695079,0.002694878
-13.58699497,0.002093541
-13.63703915,0.001926503
-13.68708333,0.000790646
-13.73712751,0.000812918
-13.7871717,0.00032294
-13.83721588,0.000534521
-13.88726006,0.000389755
-13.93730424,0.00285078
-13.98734842,0.000657016
-14.0373926,0.000757238
-14.08743678,0.000334076
-14.13748096,0.000790646
-14.18752514,0.000501114
-14.23756932,0.000634744
-14.2876135,0.000545657
-14.33765768,0.000523385
-14.38770186,0.000668151
-14.43774604,0.000512249
-14.48779022,0.000556793
-14.5378344,0.000501114
-14.58787858,0.000478842
-14.63792276,0.00064588
-14.68796694,0.000489978
-14.73801112,0.000467706
-14.7880553,0.000623608
-14.83809948,0.000679287
-14.88814366,0.001336303
-14.93818784,0.000924276
-14.98823202,0.000790646
-15.0382762,0.001113586
-15.08832039,0.000835189
-15.13836457,0.000801782
-15.18840875,0.001024499
-15.23845293,0.001302895
-15.28849711,0.001436526
-15.33854129,0.001358575
-15.38858547,0.00064588
-15.43862965,0.000723831
-15.48867383,0.001024499
-15.53871801,0.001013363
-15.58876219,0.000768374
-15.63880637,0.001035635
-15.68885055,0.000612472
-15.73889473,0.000712695
-15.78893891,0.00077951
-15.83898309,0.000612472
-15.88902727,0.001213808
-15.93907145,0.000868597
-15.98911563,0.000734967
-16.03915981,0.00091314
-16.08920399,0.000902004
-16.13924817,0.0005902
-16.18929235,0.000545657
-16.23933653,0.000890869
-16.28938071,0.000768374
-16.33942489,0.000902004
-16.38946908,0.001291759
-16.43951326,0.00077951
-16.48955744,0.000768374
-16.53960162,0.0005902
-16.5896458,0.000523385
-16.63968998,0.000835189
-16.68973416,0.000790646
-16.73977834,0.00096882
-16.78982252,0.00077951
-16.8398667,0.000879733
-16.88991088,0.001113586
-16.93995506,0.000946548
-16.98999924,0.001792873
-17.04004342,0.001024499
-17.0900876,0.001158129
-17.14013178,0.001648107
-17.19017596,0.000846325
-17.24022014,0.000979955
-17.29026432,0.001336303
-17.3403085,0.000991091
-17.39035268,0.000534521
-17.44039686,0.000879733
-17.49044104,0.001380846
-17.54048522,0.00136971
-17.5905294,0.001069042
-17.64057358,0.001325167
-17.69061776,0.001057906
-17.74066195,0.001146993
-17.79070613,0.000935412
-17.84075031,0.000690423
-17.89079449,0.001046771
-17.94083867,0.001547884
-17.99088285,0.000879733
-18.04092703,0.001492205
-18.09097121,0.000991091
-18.14101539,0.001937639
-18.19105957,0.002026726
-18.24110375,0.001926503
-18.29114793,0.002048998
-18.34119211,0.001291759
-18.39123629,0.001659243
-18.44128047,0.002037862
-18.49132465,0.001792873
-18.54136883,0.001971047
-18.59141301,0.002505568
-18.64145719,0.00155902
-18.69150137,0.001380846
-18.74154555,0.00091314
-18.79158973,0.001091314
-18.84163391,0.000979955
-18.89167809,0.00064588
-18.94172227,0.000668151
-18.99176645,0.00091314
-19.04181064,0.001614699
-19.09185482,0.001035635
-19.141899,0.001737194
-19.19194318,0.002060134
-19.24198736,0.001414254
-19.29203154,0.001848552
-19.34207572,0.001358575
-19.3921199,0.001993318
-19.44216408,0.00285078
-19.49220826,0.001726058
-19.54225244,0.004276169
-19.59229662,0.002939866
-19.6423408,0.003552339
-19.69238498,0.00363029
-19.74242916,0.002249443
-19.79247334,0.00422049
-19.84251752,0.00233853
-19.8925617,0.009855234
-19.94260588,0.005356347
-19.99265006,0.010100223
-20.04269424,0.003396437
-20.09273842,0.004565702
-20.1427826,0.005011136
-20.19282678,0.005200445
-20.24287096,0.003106904
-20.29291514,0.008173719
-20.34295933,0.002160356
-20.39300351,0.00669265
-20.44304769,0.009977728
-20.49309187,0.005824053
-20.54313605,0.005122494
-20.59318023,0.009187082
-20.64322441,0.014755011
-20.69326859,0.006035635
-20.74331277,0.019053452
-20.79335695,0.008663697
-20.84340113,0.00766147
-20.89344531,0.021447661
-20.94348949,0.012327394
-20.99353367,0.003017817
-21.04357785,0.008218263
-21.09362203,0.014877506
-21.14366621,0.025300668
-21.19371039,0.004398664
-21.24375457,0.005790646
-21.29379875,0.004153675
-21.34384293,0.002917595
-21.39388711,0.006503341
-21.44393129,0.001904232
-21.49397547,0.005634744
-21.54401965,0.010868597
-21.59406383,0.009231626
-21.64410802,0.01285078
-21.6941522,0.007160356
-21.74419638,0.00752784
-21.79424056,0.003396437
-21.84428474,0.007048998
-21.89432892,0.012138085
-21.9443731,0.014053452
-21.99441728,0.012115813
-22.04446146,0.014621381
-22.09450564,0.017360802
-22.14454982,0.020935412
-22.194594,0.135979955
-22.24463818,0.007806236
-22.29468236,0.009888641
-22.34472654,0.005222717
-22.39477072,0.001726058
-22.4448149,0.002427617
-22.49485908,0.000311804
-22.54490326,0.000489978
-22.59494744,0.000300668
-22.64499162,0.000389755
-22.6950358,0.000155902
-22.74507998,0.000122494
-22.79512416,0.000233853
-22.84516834,0.000233853
-22.89521252,0.000122494
-22.94525671,0.000345212
-22.99530089,0.022538976
-23.04534507,0.000979955
-23.09538925,0.000378619
-23.14543343,0.003864143
-23.19547761,0.053051225
-23.24552179,0.083953229
-23.29556597,0.212427617
-23.34561015,0.114242762
-23.39565433,0.022160356
-23.44569851,0.066837416
-23.49574269,0.030879733
-23.54578687,0.015979955
-23.59583105,0.011347439
-23.64587523,0.019521158
-23.69591941,0.009755011
-23.74596359,0.001158129
-23.79600777,0.006469933
-23.84605195,0.004933185
-23.89609613,0.001614699
-23.94614031,0.006614699
-23.99618449,0.001581292
-24.04622867,0.003652561
-24.09627285,0.002461024
-24.14631703,0.000489978
-24.19636121,0.003285078
-24.24640539,0.000601336
-24.29644958,0.001091314
-24.34649376,0.000723831
-24.39653794,0.000757238
-24.44658212,0.000423163
-24.4966263,0.000178174
-24.54667048,0.000512249
-24.59671466,0.000222717
-24.64675884,0.000478842
-24.69680302,0.000367483
-24.7468472,0.00018931
-24.79689138,0.000100223
-24.84693556,0.000122494
-24.89697974,5.57E-05
-24.94702392,0.00013363
-24.9970681,0.000144766
-25.04711228,2.23E-05
-25.09715646,0.00013363
-25.14720064,0.000412027
-25.19724482,0.001146993
-25.247289,0.000155902
-25.29733318,0.002260579
-25.34737736,0.001280624
-25.39742154,0.000256125
-25.44746572,0.000623608
-25.4975099,0.000111359
-25.54755408,0.016514477
-25.59759827,0.010345212
-25.64764245,0.002973274
-25.69768663,0.029699332
-25.74773081,0.008129176
-25.79777499,0.01252784
-25.84781917,0.056714922
-25.89786335,0.086436526
-25.94790753,0.002761693
-25.99795171,0.089621381
-26.04799589,0.002249443
-26.09804007,0.001703786
-26.14808425,0.107383073
-26.19812843,0.009231626
-26.24817261,0.010222717
-26.29821679,0.00642539
-26.34826097,0.064020045
-26.39830515,0.002216036
-26.44834933,0.035111359
-26.49839351,0.000623608
-26.54843769,0.053351893
-26.59848187,0.048452116
-26.64852605,0.052427617
-26.69857023,0.000378619
-26.74861441,0.024844098
-26.79865859,0.001024499
-26.84870277,0.001469933
-26.89874696,0.00136971
-26.94879114,0.097505568
-26.99883532,0.009265033
-27.0488795,0.002383073
-27.09892368,0.053853007
-27.14896786,0.108006682
-27.19901204,0.000167038
-27.24905622,0.000222717
-27.2991004,0.000167038
-27.34914458,0.000233853
-27.39918876,0.00096882
-27.44923294,0.000311804
-27.49927712,0.001202673
-27.5493213,0.000345212
-27.59936548,0.031859688
-27.64940966,0.090489978
-27.69945384,0.05467706
-27.74949802,0.013563474
-27.7995422,0.006213808
-27.84958638,0.004587973
-27.89963056,0.004432071
-27.94967474,0.001670379
-27.99971892,0.003719376
-28.0497631,0.005289532
-28.09980728,0.015868597
-28.14985146,0.031503341
-28.19989565,0.025211581
-28.24993983,0.038719376
-28.29998401,0.028663697
-28.35002819,0.012282851
-28.40007237,0.002461024
-28.45011655,0.006391982
-28.50016073,0.00155902
-28.55020491,0.001080178
-28.60024909,0.000378619
-28.65029327,0.001893096
-28.70033745,0.002271715
-28.75038163,0.000345212
-28.80042581,0.000178174
-28.85046999,0.000334076
-28.90051417,0.000244989
-28.95055835,0.000289532
-29.00060253,0.000690423
-29.05064671,0.000501114
-29.10069089,0.000890869
-29.15073507,0.000311804
-29.20077925,0.000523385
-29.25082343,0.000501114
-29.30086761,0.001904232
-29.35091179,0.00454343
-29.40095597,0.00408686
-29.45100015,0.020545657
-29.50104434,0.040657016
-29.55108852,0.017216036
-29.6011327,0.017505568
-29.65117688,0.014242762
-29.70122106,0.011391982
-29.75126524,0.007839644
-29.80130942,0.007583519
-29.8513536,0.013374165
-29.90139778,0.003296214
-29.95144196,0.004198218
-30.00148614,0.004688196
-30.05153032,0.004654788
-30.1015745,0.002260579
-30.15161868,0.004331849
-30.20166286,0.009988864
-30.25170704,0.002828508
-30.30175122,0.00155902
-30.3517954,0.001258352
-30.40183958,0.000757238
-30.45188376,0.001469933
-30.50192794,0.002461024
-30.55197212,0.000579065
-30.6020163,0.000812918
-30.65206048,0.000623608
-30.70210466,0.000812918
-30.75214884,0.000412027
-30.80219303,0.000812918
-30.85223721,0.000400891
-30.90228139,0.000623608
-30.95232557,0.000467706
-31.00236975,0.002383073
-31.05241393,0.000122494
-31.10245811,0.002327394
-31.15250229,0.000723831
-31.20254647,0.000211581
-31.25259065,0.000389755
-31.30263483,0.000445434
-31.35267901,0.000155902
-31.40272319,0.000256125
-31.45276737,0.00045657
-31.50281155,0.000334076
-31.55285573,0.001158129
-31.60289991,0.003129176
-31.65294409,0.00018931
-31.70298827,0.000579065
-31.75303245,0.001536748
-31.80307663,0.002906459
-31.85312081,0.005222717
-31.90316499,0.00018931
-31.95320917,0.009142539
-32.00325335,0.005244989
-32.05329753,0.018262806
-32.10334171,0.018017817
-32.1533859,0.003318486
-32.20343008,0.004042316
-32.25347426,0.001436526
-32.30351844,0.005044543
-32.35356262,0.007761693
-32.4036068,0.00591314
-32.45365098,0.002371938
-32.50369516,0.002371938
-32.55373934,0.002594655
-32.60378352,0.001614699
-32.6538277,0.005022272
-32.70387188,0.003496659
-32.75391606,0.002516704
-32.80396024,0.004053452
-32.85400442,0.01155902
-32.9040486,0.006603563
-32.95409278,0.032616927
-33.00413696,0.002305122
-33.05418114,0.001146993
-33.10422532,0.001948775
-33.1542695,0.079910913
-33.20431368,0.002550111
-33.25435786,0.025
-33.30440204,0.001915367
-33.35444622,0.00091314
-33.4044904,0.001191537
-33.45453459,0.001035635
-33.50457877,0.00188196
-33.55462295,0.002327394
-33.60466713,0.005389755
-33.65471131,0.003596882
-33.70475549,0.003229399
-33.75479967,0.001291759
-33.80484385,0.001202673
-33.85488803,0.008429844
-33.90493221,0.00577951
-33.95497639,0.003173719
-34.00502057,0.002327394
-34.05506475,0.001325167
-34.10510893,0.005489978
-34.15515311,0.000935412
-34.20519729,0.001325167
-34.25524147,0.000746102
-34.30528565,0.001057906
-34.35532983,0.003752784
-34.40537401,0.000400891
-34.45541819,0.001380846
-34.50546237,0.006403118
-34.55550655,0.001670379
-34.60555073,0.001915367
-34.65559491,0.004476615
-34.70563909,0.005757238
-34.75568328,0.000801782
-34.80572746,0.000712695
-34.85577164,0.00091314
-34.90581582,0.005567929
-34.95586,0.001280624
-35.00590418,0.002739421
-35.05594836,0.003674833
-35.10599254,0.002216036
-35.15603672,0.001080178
-35.2060809,0.000623608
-35.25612508,0.001781737
-35.30616926,0.000979955
-35.35621344,0.001358575
-35.40625762,0.002728285
-35.4563018,0.001046771
-35.50634598,0.00091314
-35.55639016,0.000701559
-35.60643434,0.000723831
-35.65647852,0.001358575
-35.7065227,0.001681514
-35.75656688,0.000991091
-35.80661106,0.001247216
-35.85665524,0.000835189
-35.90669942,0.000812918
-35.9567436,0.002772829
-36.00678778,0.001458797
-36.05683197,0.000612472
-36.10687615,0.001781737
-36.15692033,0.001325167
-36.20696451,0.00136971
-36.25700869,0.002305122
-36.30705287,0.00136971
-36.35709705,0.000579065
-36.40714123,0.000734967
-36.45718541,0.000445434
-36.50722959,0.001135857
-36.55727377,0.001625835
-36.60731795,0.000545657
-36.65736213,0.000367483
-36.70740631,0.000345212
-36.75745049,0.000478842
-36.80749467,0.000300668
-36.85753885,0.000679287
-36.90758303,0.000367483
-36.95762721,0.000501114
-37.00767139,0.000445434
-37.05771557,0.000311804
-37.10775975,0.001703786
-37.15780393,0.001826281
-37.20784811,0.00045657
-37.25789229,0.000868597
-37.30793647,0.000389755
-37.35798066,0.001146993
-37.40802484,0.000957684
-37.45806902,0.000478842
-37.5081132,0.000233853
-37.55815738,0.000890869
-37.60820156,0.000501114
-37.65824574,0.000300668
-37.70828992,0.000256125
-37.7583341,0.000356347
-37.80837828,0.001603563
-37.85842246,0.000311804
-37.90846664,0.000634744
-37.95851082,0.000623608
-38.008555,0.000378619
-38.05859918,0.000178174
-38.10864336,0.001481069
-38.15868754,0.000311804
-38.20873172,0.001069042
-38.2587759,0.00110245
-38.30882008,0.000534521
-38.35886426,0.00169265
-38.40890844,0.000267261
-38.45895262,0.000612472
-38.5089968,0.000412027
-38.55904098,0.000378619
-38.60908516,0.000412027
-38.65912934,0.000757238
-38.70917353,0.000345212
-38.75921771,0.001069042
-38.80926189,0.000389755
-38.85930607,0.002427617
-38.90935025,0.000334076
-38.95939443,0.000334076
-39.00943861,0.001258352
-39.05948279,0.000423163
-39.10952697,0.000946548
-39.15957115,0.000378619
-39.20961533,0.000478842
-39.25965951,0.001002227
-39.30970369,0.000467706
-39.35974787,0.000400891
-39.40979205,0.000924276
-39.45983623,0.001492205
-39.50988041,0.001113586
-39.55992459,0.001124722
-39.60996877,0.001403118
-39.66001295,0.001169265
-39.71005713,0.000534521
-39.76010131,0.00064588
-39.81014549,0.000567929
-39.86018967,0.000668151
-39.91023385,0.000334076
-39.96027803,0.000211581
-40.01032222,0.000378619
-40.0603664,0.000311804
-40.11041058,0.001959911
-40.16045476,0.000256125
-40.21049894,0.000334076
-40.26054312,0.000434298
-40.3105873,0.000334076
-40.36063148,0.000556793
-40.41067566,0.000423163
-40.46071984,0.000289532
-40.51076402,0.000233853
-40.5608082,0.000400891
-40.61085238,0.000523385
-40.66089656,0.000311804
-40.71094074,0.000211581
-40.76098492,0.000300668
-40.8110291,0.000334076
-40.86107328,0.0005902
-40.91111746,0.000256125
-40.96116164,0.000222717
-41.01120582,0.000233853
-41.06125,0.000244989
-41.11129418,0.00018931
-41.16133836,0.0005902
-41.21138254,0.000256125
-41.26142672,0.0027951
-41.31147091,0.000300668
-41.36151509,0.000289532
-41.41155927,0.000144766
-41.46160345,0.000144766
-41.51164763,0.000211581
-41.56169181,0.000155902
-41.61173599,0.000256125
-41.66178017,0.000144766
-41.71182435,0.000144766
-41.76186853,0.000200445
-41.81191271,0.000512249
-41.86195689,0.000155902
-41.91200107,8.91E-05
-41.96204525,0.00018931
-42.01208943,0.000289532
-42.06213361,0.000178174
-42.11217779,0.000100223
-42.16222197,0.000334076
-42.21226615,7.80E-05
-42.26231033,0.000244989
-42.31235451,0.0005902
-42.36239869,0.000657016
-42.41244287,0.000746102
-42.46248705,0.000122494
-42.51253123,0.000222717
-42.56257541,0.000345212
-42.6126196,0.000211581
-42.66266378,0.000378619
-42.71270796,0.000211581
-42.76275214,0.000211581
-42.81279632,0.000467706
-42.8628405,0.000122494
-42.91288468,0.000412027
-42.96292886,0.00032294
-43.01297304,0.000211581
-43.06301722,0.000278396
-43.1130614,0.000356347
-43.16310558,0.000200445
-43.21314976,5.57E-05
-43.26319394,6.68E-05
-43.31323812,0.00013363
-43.3632823,6.68E-05
-43.41332648,0.000178174
-43.46337066,3.34E-05
-43.51341484,0.000178174
-43.56345902,0.000267261
-43.6135032,0.000144766
-43.66354738,0.000679287
-43.71359156,0.000122494
-43.76363574,6.68E-05
-43.81367992,0.000144766
-43.8637241,0.000111359
-43.91376829,8.91E-05
-43.96381247,0.000111359
-44.01385665,0.000100223
-44.06390083,0.000267261
-44.11394501,0.00018931
-44.16398919,0.000144766
-44.21403337,7.80E-05
-44.26407755,0.000267261
-44.31412173,0.000167038
-44.36416591,0.00032294
-44.41421009,0.000278396
-44.46425427,0.000267261
-44.51429845,0.000178174
-44.56434263,0.0005902
-44.61438681,0.000200445
-44.66443099,0.000256125
-44.71447517,0.000534521
-44.76451935,0.00013363
-44.81456353,7.80E-05
-44.86460771,0.000178174
-44.91465189,5.57E-05
-44.96469607,0.000100223
-45.01474025,8.91E-05
-45.06478443,0.000178174
-45.11482861,0.000178174
-45.16487279,0.000100223
-45.21491697,0.000144766
-45.26496116,0.000467706
-45.31500534,0.000178174
-45.36504952,0.000122494
-45.4150937,0.000144766
-45.46513788,8.91E-05
-45.51518206,0.000222717
-45.56522624,0.000122494
-45.61527042,0.000701559
-45.6653146,0.000389755
-45.71535878,0.000278396
-45.76540296,0.000946548
-45.81544714,8.91E-05
-45.86549132,0.000100223
-45.9155355,4.45E-05
-45.96557968,0.000278396
-46.01562386,0.000200445
-46.06566804,0.000244989
-46.11571222,0.000222717
-46.1657564,0.000144766
-46.21580058,0.00013363
-46.26584476,0.000222717
-46.31588894,0.001458797
-46.36593312,0.000412027
-46.4159773,8.91E-05
-46.46602148,0.000289532
-46.51606566,0.000155902
-46.56610985,0.000144766
-46.61615403,0.000144766
-46.66619821,0.000100223
-46.71624239,0.000100223
-46.76628657,0.000122494
-46.81633075,0.000200445
-46.86637493,0.001781737
-46.91641911,0.000178174
-46.96646329,0.000100223
-47.01650747,0.000278396
-47.06655165,0.000334076
-47.11659583,0.003073497
-47.16664001,0.017884187
-47.21668419,0.000167038
-47.26672837,0.000200445
-47.31677255,0.000111359
-47.36681673,0.000111359
-47.41686091,7.80E-05
-47.46690509,0.000412027
-47.51694927,0.000178174
-47.56699345,0.000167038
-47.61703763,0.000122494
-47.66708181,0.000144766
-47.71712599,0.000256125
-47.76717017,0.00013363
-47.81721435,0.007672606
-47.86725854,0.000144766
-47.91730272,0.016146993
-47.9673469,0.000144766
-48.01739108,0.00032294
-48.06743526,8.91E-05
-48.11747944,0.012160356
-48.16752362,0.000211581
-48.2175678,0.011859688
-48.26761198,0.006982183
-48.31765616,0.000534521
-48.36770034,0.000222717
-48.41774452,0.005211581
-48.4677887,0.000122494
-48.51783288,0.000211581
-48.56787706,0.000623608
-48.61792124,8.91E-05
-48.66796542,0.000222717
-48.7180096,0.000222717
-48.76805378,0.000311804
-48.81809796,0.000979955
-48.86814214,0.000111359
-48.91818632,0.000356347
-48.9682305,0.000478842
-49.01827468,8.91E-05
-49.06831886,0.000389755
-49.11836304,0.000122494
-49.16840723,0.000991091
-49.21845141,0.00045657
-49.26849559,0.000545657
-49.31853977,0.000467706
-49.36858395,0.000167038
-49.41862813,0.000300668
-49.46867231,0.000111359
-49.51871649,0.000345212
-49.56876067,0.000400891
-49.61880485,0.000111359
-49.66884903,0.004487751
-49.71889321,0.002939866
-49.76893739,0.00018931
-49.81898157,0.000278396
-49.86902575,0.000200445
-49.91906993,0.001714922
-49.96911411,0.000100223
-50.01915829,0.000935412
-50.06920247,0.000256125
-50.11924665,0.000512249
-50.16929083,0.00018931
-50.21933501,0.000178174
-50.26937919,0.001291759
-50.31942337,0.000545657
-50.36946755,0.000345212
-50.41951173,0.000668151
-50.46955592,0.00142539
-50.5196001,0.002216036
-50.56964428,0.000278396
-50.61968846,0.001258352
-50.66973264,0.000267261
-50.71977682,0.001503341
-50.769821,0.000734967
-50.81986518,0.001982183
-50.86990936,0.002216036
-50.91995354,0.000534521
-50.96999772,0.000556793
-51.0200419,0.000801782
-51.07008608,0.000155902
-51.12013026,0.00201559
-51.17017444,0.000367483
-51.22021862,0.00214922
-51.2702628,0.002260579
-51.32030698,0.002873051
-51.37035116,0.000701559
-51.42039534,0.002683742
-51.47043952,0.000155902
-51.5204837,0.001046771
-51.57052788,0.000489978
-51.62057206,0.004008909
-51.67061624,0.003953229
-51.72066042,0.002917595
-51.77070461,0.001926503
-51.82074879,0.006057906
-51.87079297,0.002238307
-51.92083715,0.001503341
-51.97088133,0.003775056
-52.02092551,0.002004454
-52.07096969,0.001146993
-52.12101387,0.000523385
-52.17105805,0.001648107
-52.22110223,0.000768374
-52.27114641,0.00064588
-52.32119059,0.002104677
-52.37123477,0.00013363
-52.42127895,0.0005902
-52.47132313,0.000211581
-52.52136731,0.00032294
-52.57141149,0.00123608
-52.62145567,0.000634744
-52.67149985,0.000389755
-52.72154403,0.000467706
-52.77158821,0.000957684
-52.82163239,0.000857461
-52.87167657,0.001191537
-52.92172075,0.000612472
-52.97176493,0.000389755
-53.02180911,0.000345212
-53.07185329,0.000345212
-53.12189748,8.91E-05
-53.17194166,0.000211581
-53.22198584,0.000467706
-53.27203002,0.000378619
-53.3220742,0.000445434
-53.37211838,0.000244989
-53.42216256,0.000334076
-53.47220674,0.000155902
-53.52225092,7.80E-05
-53.5722951,8.91E-05
-53.62233928,0.000289532
-53.67238346,0.000100223
-53.72242764,6.68E-05
-53.77247182,0.000111359
-53.822516,0.000144766
-53.87256018,6.68E-05
-53.92260436,0.000144766
-53.97264854,0.000222717
-54.02269272,0.000100223
-54.0727369,0.000100223
-54.12278108,0.000200445
-54.17282526,0.00013363
