time_ext,rate_ext,minHPD_ext,maxHPD_ext
-2.880325299,0.021764149,0.014524269,0.029499811
-2.930417913,0.021760851,0.014496877,0.029440732
-2.980510527,0.021758108,0.014523118,0.029440732
-3.030603141,0.021756541,0.014524269,0.029419016
-3.080695755,0.02175577,0.014523837,0.029410929
-3.130788369,0.021755071,0.014560373,0.029434646
-3.180880983,0.02175416,0.014640918,0.029506645
-3.230973597,0.021754012,0.014641817,0.029499811
-3.28106621,0.02175416,0.014645283,0.029499811
-3.331158824,0.021754012,0.014641817,0.029488712
-3.381251438,0.02175446,0.014641817,0.029483368
-3.431344052,0.02175464,0.014645283,0.029481092
-3.481436666,0.02175446,0.014652105,0.029483368
-3.53152928,0.021755003,0.014652105,0.029480291
-3.581621894,0.021755141,0.014735943,0.029556487
-3.631714508,0.021755141,0.014733556,0.029556487
-3.681807122,0.021755213,0.014735943,0.029554651
-3.731899736,0.021755003,0.014742061,0.029556487
-3.781992349,0.021755071,0.014743766,0.029552483
-3.832084963,0.021766253,0.014560738,0.029434646
-3.882177577,0.021765889,0.014554276,0.029425934
-3.932270191,0.021756777,0.014735943,0.029506645
-3.982362805,0.021756598,0.014735943,0.029499811
-4.032455419,0.02175673,0.014747746,0.029509229
-4.082548033,0.021756675,0.014752807,0.029510773
-4.132640647,0.021756598,0.014753253,0.029509229
-4.182733261,0.021756434,0.014753804,0.029509229
-4.232825875,0.021756002,0.014760046,0.029509229
-4.282918488,0.021756002,0.014764876,0.029509229
-4.333011102,0.021755464,0.014764876,0.029509229
-4.383103716,0.021755071,0.014766198,0.029509229
-4.43319633,0.021754902,0.014760046,0.029500433
-4.483288944,0.02175446,0.014761923,0.029500433
-4.533381558,0.02175446,0.014764876,0.029502558
-4.583474172,0.02175416,0.014766301,0.029499811
-4.633566786,0.021753646,0.014768237,0.029499811
-4.6836594,0.021753306,0.014759168,0.029490282
-4.733752014,0.021752737,0.014759168,0.029490282
-4.783844627,0.02175212,0.014759168,0.029488712
-4.833937241,0.021751934,0.014761923,0.029489914
-4.884029855,0.021751564,0.014758566,0.029483368
-4.934122469,0.021751637,0.014761923,0.029488686
-4.984215083,0.021751564,0.014761923,0.029488686
-5.034307697,0.021751449,0.014764876,0.029490282
-5.084400311,0.021751203,0.014764876,0.029488712
-5.134492925,0.021751203,0.014760046,0.029483368
-5.184585539,0.021751203,0.014764876,0.029488712
-5.234678153,0.021750877,0.014760046,0.029483368
-5.284770766,0.02174992,0.014764876,0.029483368
-5.33486338,0.021749767,0.014764876,0.029483368
-5.384955994,0.021749368,0.01476535,0.029483368
-5.435048608,0.021748856,0.01476535,0.029483368
-5.485141222,0.021747175,0.01476535,0.029478658
-5.535233836,0.021749368,0.014759168,0.029488712
-5.58532645,0.021748555,0.014761923,0.029489914
-5.635419064,0.021748146,0.014761923,0.029490282
-5.685511678,0.021750307,0.014764876,0.029509229
-5.735604292,0.021749997,0.014758566,0.029499811
-5.785696905,0.021748856,0.014760046,0.029499811
-5.835789519,0.021750922,0.014750299,0.029509229
-5.885882133,0.021749767,0.014750299,0.029509229
-5.935974747,0.021749017,0.014752807,0.029507
-5.986067361,0.021748266,0.014758566,0.029510773
-6.036159975,0.021747849,0.014752807,0.029505827
-6.086252589,0.021746999,0.014752807,0.029505827
-6.136345203,0.021746079,0.014753804,0.029509229
-6.186437817,0.021745936,0.014752807,0.029507
-6.236530431,0.02174403,0.014753253,0.029509229
-6.286623044,0.021742862,0.014758566,0.029510773
-6.336715658,0.0217312,0.014762732,0.029500433
-6.386808272,0.02173021,0.014761923,0.029499811
-6.436900886,0.021728895,0.014761923,0.029499811
-6.4869935,0.021726776,0.014761923,0.029499811
-6.537086114,0.021725566,0.014762971,0.029499811
-6.587178728,0.021723769,0.014762971,0.029499811
-6.637271342,0.02172212,0.014764876,0.029500433
-6.687363956,0.021721584,0.014764876,0.029499811
-6.737456569,0.021720165,0.014758566,0.029499811
-6.787549183,0.021718999,0.014759168,0.029502558
-6.837641797,0.021718392,0.014758566,0.029500433
-6.887734411,0.021716347,0.014760046,0.029507
-6.937827025,0.021715854,0.014761923,0.029506645
-6.987919639,0.021715135,0.014761923,0.029506645
-7.038012253,0.021714384,0.014761923,0.02950842
-7.088104867,0.021713653,0.014761923,0.029506645
-7.138197481,0.021713038,0.014761923,0.02950842
-7.188290095,0.021712485,0.014760046,0.029507
-7.238382708,0.021710756,0.014758566,0.029507
-7.288475322,0.02170946,0.014759168,0.029509229
-7.338567936,0.021708991,0.014759168,0.029509229
-7.38866055,0.021707689,0.014752807,0.029505827
-7.438753164,0.021706504,0.014753804,0.029509229
-7.488845778,0.021705153,0.014746616,0.029509229
-7.538938392,0.021703699,0.014733556,0.029502558
-7.589031006,0.021702529,0.014735943,0.029509049
-7.63912362,0.02170117,0.014641817,0.029419016
-7.689216234,0.021699522,0.014641817,0.029425934
-7.739308847,0.021697295,0.014642052,0.029434646
-7.789401461,0.02169571,0.014640918,0.029439104
-7.839494075,0.02169462,0.014641068,0.029440732
-7.889586689,0.021690473,0.014638877,0.029451618
-7.939679303,0.021688825,0.014601111,0.029418791
-7.989771917,0.021686445,0.014523837,0.029349211
-8.039864531,0.021683231,0.014523968,0.029355315
-8.089957145,0.021682086,0.014581981,0.029419016
-8.140049759,0.021679586,0.014569684,0.029419016
-8.190142373,0.021675102,0.014557158,0.029419016
-8.240234986,0.021673156,0.014523118,0.029386827
-8.2903276,0.021670968,0.014523118,0.02939567
-8.340420214,0.021668225,0.014523118,0.029402176
-8.390512828,0.021665248,0.014500895,0.029411145
-8.440605442,0.021660476,0.01449828,0.029425934
-8.490698056,0.021659692,0.014500895,0.029435557
-8.54079067,0.021653124,0.014523118,0.029478576
-8.590883284,0.021647011,0.014523118,0.029489914
-8.640975898,0.021639499,0.014499416,0.029488712
-8.691068512,0.021636797,0.014500895,0.029500433
-8.741161125,0.021626964,0.014483102,0.029509229
-8.791253739,0.021619843,0.01449828,0.029553298
-8.841346353,0.021614176,0.014424529,0.029500433
-8.891438967,0.021607021,0.014378555,0.029483368
-8.941531581,0.021603136,0.014372166,0.029506645
-8.991624195,0.021597451,0.014321956,0.029489914
-9.041716809,0.021592313,0.014316379,0.029516114
-9.091809423,0.021588638,0.014320748,0.029534785
-9.141902037,0.021580114,0.014254474,0.029510773
-9.191994651,0.021571164,0.014380986,0.029675874
-9.242087264,0.021563096,0.014323128,0.029654774
-9.292179878,0.021557904,0.014312931,0.029680698
-9.342272492,0.021553164,0.01431807,0.029712813
-9.392365106,0.021547608,0.01431807,0.029753498
-9.44245772,0.021542355,0.014256091,0.029730507
-9.492550334,0.021535363,0.014018718,0.029556487
-9.542642948,0.021526479,0.01402018,0.029643028
-9.592735562,0.021518248,0.014024544,0.029703764
-9.642828176,0.021508087,0.014005447,0.029753498
-9.69292079,0.021501031,0.013954036,0.029754551
-9.743013403,0.021489767,0.013886232,0.029779507
-9.793106017,0.021482311,0.013918459,0.029886074
-9.843198631,0.021476874,0.013880282,0.029907989
-9.893291245,0.021466624,0.013884944,0.029991295
-9.943383859,0.021461076,0.013955195,0.030113665
-9.993476473,0.021454439,0.013910727,0.030122792
-10.04356909,0.021444062,0.013886232,0.030181801
-10.0936617,0.021439363,0.013886232,0.030213802
-10.14375431,0.021426829,0.01375537,0.030213802
-10.19384693,0.021421734,0.013693832,0.030282794
-10.24393954,0.021415272,0.013539786,0.030227099
-10.29403216,0.021409999,0.013489743,0.030282794
-10.34412477,0.021403937,0.013370888,0.030224333
-10.39421738,0.021393734,0.013326736,0.030272691
-10.44431,0.021386616,0.013204415,0.030278885
-10.49440261,0.021379804,0.013357712,0.03055791
-10.54449523,0.021376991,0.01335755,0.030625999
-10.59458784,0.021372995,0.013280567,0.030624121
-10.64468045,0.021368403,0.013206044,0.030624121
-10.69477307,0.021360553,0.0130081,0.030581144
-10.74486568,0.021354369,0.012958942,0.030627544
-10.7949583,0.021348881,0.012920857,0.030713363
-10.84505091,0.021345368,0.012855836,0.030723809
-10.89514352,0.021342094,0.012784021,0.030736817
-10.94523614,0.021336947,0.012732704,0.03077703
-10.99532875,0.021334267,0.012732704,0.030863776
-11.04542136,0.021330999,0.012716313,0.030920309
-11.09551398,0.021329033,0.012534498,0.030827954
-11.14560659,0.021326082,0.012552529,0.030920309
-11.19569921,0.021323364,0.012463253,0.030912576
-11.24579182,0.021321278,0.012421924,0.030920309
-11.29588443,0.021319173,0.012363014,0.030920309
-11.34597705,0.021317645,0.012308006,0.030920309
-11.39606966,0.021315345,0.012168645,0.030827954
-11.44616228,0.021313301,0.012168645,0.030888637
-11.49625489,0.021311662,0.012169421,0.030920309
-11.5463475,0.021310008,0.012127048,0.030920309
-11.59644012,0.021309187,0.012098064,0.030920155
-11.64653273,0.021308483,0.01217606,0.031050635
-11.69662535,0.021306918,0.011990777,0.030920309
-11.74671796,0.021306222,0.011955826,0.030908023
-11.79681057,0.021305222,0.011895793,0.030908023
-11.84690319,0.02130468,0.011883563,0.030920309
-11.8969958,0.021303376,0.011851998,0.030920309
-11.94708842,0.021302377,0.011842515,0.030920309
-11.99718103,0.021301126,0.011802242,0.030920155
-12.04727364,0.021300391,0.011776068,0.030920309
-12.09736626,0.021299974,0.011748091,0.030920155
-12.14745887,0.021299095,0.011724093,0.030912576
-12.19755148,0.021298896,0.011724791,0.030920309
-12.2476441,0.021298694,0.011480388,0.030717423
-12.29773671,0.021298093,0.011661864,0.030920309
-12.34782933,0.021297305,0.011451157,0.030723809
-12.39792194,0.021297222,0.011423664,0.030717423
-12.44801455,0.021296456,0.011423664,0.030733699
-12.49810717,0.021296456,0.011411275,0.030740828
-12.54819978,0.021296456,0.011406885,0.030755389
-12.5982924,0.02129586,0.011411809,0.030774204
-12.64838501,0.021295941,0.011422328,0.030802258
-12.69847762,0.021295515,0.011411275,0.030805134
-12.74857024,0.021296207,0.011411275,0.030832688
-12.79866285,0.021296717,0.011411275,0.030863776
-12.84875547,0.021296982,0.011422328,0.030920309
-12.89884808,0.02129856,0.011422328,0.031018014
-12.94894069,0.02129856,0.011439708,0.031050635
