mids,counts
-8.735285133,0.002260579
-8.785344073,0.001915367
-8.835403014,0.001547884
-8.885461954,0.004164811
-8.935520895,0.002639198
-8.985579835,0.002806236
-9.035638776,0.002416481
-9.085697717,0.002672606
-9.135756657,0.001625835
-9.185815598,0.006180401
-9.235874538,0.002884187
-9.285933479,0.002405345
-9.33599242,0.003530067
-9.38605136,0.004877506
-9.436110301,0.002628062
-9.486169241,0.006414254
-9.536228182,0.013563474
-9.586287122,0.00403118
-9.636346063,0.009587973
-9.686405004,0.015055679
-9.736463944,0.011514477
-9.786522885,0.018964365
-9.836581825,0.011414254
-9.886640766,0.009187082
-9.936699707,0.017650334
-9.986758647,0.018062361
-10.03681759,0.013363029
-10.08687653,0.016993318
-10.13693547,0.017305122
-10.18699441,0.017572383
-10.23705335,0.009788419
-10.28711229,0.014376392
-10.33717123,0.015679287
-10.38723017,0.009844098
-10.43728911,0.019454343
-10.48734805,0.020356347
-10.53740699,0.020545657
-10.58746593,0.02096882
-10.63752487,0.013006682
-10.68758382,0.009721604
-10.73764276,0.037728285
-10.7877017,0.012082405
-10.83776064,0.012115813
-10.88781958,0.011358575
-10.93787852,0.021314031
-10.98793746,0.013518931
-11.0379964,0.013229399
-11.08805534,0.019910913
-11.13811428,0.010567929
-11.18817322,0.006592428
-11.23823216,0.010534521
-11.2882911,0.00903118
-11.33835004,0.024732739
-11.38840898,0.024320713
-11.43846792,0.016804009
-11.48852686,0.019432071
-11.53858581,0.005991091
-11.58864475,0.010746102
-11.63870369,0.004153675
-11.68876263,0.002772829
-11.73882157,0.002505568
-11.78888051,0.00252784
-11.83893945,0.00155902
-11.88899839,0.000835189
-11.93905733,0.001280624
-11.98911627,0.001314031
-12.03917521,0.001636971
-12.08923415,0.001269488
-12.13929309,0.001280624
-12.18935203,0.001380846
-12.23941097,0.002026726
-12.28946991,0.001224944
-12.33952885,0.001135857
-12.3895878,0.00174833
-12.43964674,0.0022049
-12.48970568,0.002227171
-12.53976462,0.001759465
-12.58982356,0.001547884
-12.6398825,0.001681514
-12.68994144,0.003140312
-12.74000038,0.001213808
-12.79005932,0.002706013
-12.84011826,0.00136971
-12.8901772,0.001314031
-12.94023614,0.011503341
-12.99029508,0.004242762
-13.04035402,0.003518931
-13.09041296,0.005367483
-13.1404719,0.01142539
-13.19053084,0.012427617
-13.24058979,0.007371938
-13.29064873,0.009743875
-13.34070767,0.004131403
-13.39076661,0.002004454
-13.44082555,0.000957684
-13.49088449,0.001146993
-13.54094343,0.00123608
-13.59100237,0.001024499
-13.64106131,0.000868597
-13.69112025,0.000957684
-13.74117919,0.000746102
-13.79123813,0.001091314
-13.84129707,0.001358575
-13.89135601,0.001046771
-13.94141495,0.001224944
-13.99147389,0.00174833
-14.04153283,0.00064588
-14.09159178,0.002037862
-14.14165072,0.002806236
-14.19170966,0.002939866
-14.2417686,0.004242762
-14.29182754,0.008184855
-14.34188648,0.005957684
-14.39194542,0.00266147
-14.44200436,0.002360802
-14.4920633,0.002305122
-14.54212224,0.003351893
-14.59218118,0.003062361
-14.64224012,0.002461024
-14.69229906,0.001358575
-14.742358,0.001536748
-14.79241694,0.003663697
-14.84247588,0.002360802
-14.89253482,0.003552339
-14.94259377,0.004688196
-14.99265271,0.00344098
-15.04271165,0.003942094
-15.09277059,0.005
-15.14282953,0.005768374
-15.19288847,0.009064588
-15.24294741,0.005022272
-15.29300635,0.00454343
-15.34306529,0.004020045
-15.39312423,0.003741648
-15.44318317,0.009153675
-15.49324211,0.00330735
-15.54330105,0.002884187
-15.59335999,0.011302895
-15.64341893,0.004198218
-15.69347787,0.010868597
-15.74353681,0.00201559
-15.79359576,0.014610245
-15.8436547,0.009721604
-15.89371364,0.005244989
-15.94377258,0.002082405
-15.99383152,0.008407572
-16.04389046,0.001302895
-16.0939494,0.005011136
-16.14400834,0.002461024
-16.19406728,0.004576837
-16.24412622,0.009008909
-16.29418516,0.003830735
-16.3442441,0.00325167
-16.39430304,0.002706013
-16.44436198,0.002951002
-16.49442092,0.001659243
-16.54447986,0.000902004
-16.5945388,0.002694878
-16.64459775,0.002917595
-16.69465669,0.001403118
-16.74471563,0.001948775
-16.79477457,0.001146993
-16.84483351,0.000412027
-16.89489245,0.001002227
-16.94495139,0.001113586
-16.99501033,0.001848552
-17.04506927,0.001069042
-17.09512821,0.001915367
-17.14518715,0.000946548
-17.19524609,0.000478842
-17.24530503,0.000601336
-17.29536397,0.000746102
-17.34542291,0.000668151
-17.39548185,0.000445434
-17.44554079,0.000790646
-17.49559974,0.001503341
-17.54565868,0.000311804
-17.59571762,0.000467706
-17.64577656,0.000534521
-17.6958355,0.000902004
-17.74589444,0.000712695
-17.79595338,0.000623608
-17.84601232,0.000334076
-17.89607126,0.000334076
-17.9461302,0.000612472
-17.99618914,0.000378619
-18.04624808,0.002193764
-18.09630702,0.000345212
-18.14636596,0.001492205
-18.1964249,0.000734967
-18.24648384,0.000734967
-18.29654278,0.000846325
-18.34660173,0.000567929
-18.39666067,0.00032294
-18.44671961,0.000534521
-18.49677855,0.000512249
-18.54683749,0.000523385
-18.59689643,0.000701559
-18.64695537,0.000757238
-18.69701431,0.001146993
-18.74707325,0.000857461
-18.79713219,0.001169265
-18.84719113,0.001013363
-18.89725007,0.000946548
-18.94730901,0.002349666
-18.99736795,0.001291759
-19.04742689,0.001391982
-19.09748583,0.001503341
-19.14754477,0.001469933
-19.19760372,0.001726058
-19.24766266,0.001124722
-19.2977216,0.002316258
-19.34778054,0.002249443
-19.39783948,0.002416481
-19.44789842,0.001592428
-19.49795736,0.001625835
-19.5480163,0.001971047
-19.59807524,0.004365256
-19.64813418,0.001536748
-19.69819312,0.003875278
-19.74825206,0.004766147
-19.798311,0.004365256
-19.84836994,0.003641425
-19.89842888,0.002360802
-19.94848782,0.004487751
-19.99854676,0.006224944
-20.04860571,0.004877506
-20.09866465,0.003429844
-20.14872359,0.009732739
-20.19878253,0.004955457
-20.24884147,0.008140312
-20.29890041,0.007962138
-20.34895935,0.006926503
-20.39901829,0.009554566
-20.44907723,0.006993318
-20.49913617,0.003485523
-20.54919511,0.00311804
-20.59925405,0.006002227
-20.64931299,0.00188196
-20.69937193,0.00357461
-20.74943087,0.003474388
-20.79948981,0.005467706
-20.84954875,0.005077951
-20.8996077,0.019142539
-20.94966664,0.032383073
-20.99972558,0.016135857
-21.04978452,0.010579065
-21.09984346,0.012271715
-21.1499024,0.034242762
-21.19996134,0.01344098
-21.25002028,0.006403118
-21.30007922,0.011792873
-21.35013816,0.008351893
-21.4001971,0.012004454
-21.45025604,0.009510022
-21.50031498,0.013296214
-21.55037392,0.009710468
-21.60043286,0.011636971
-21.6504918,0.011670379
-21.70055074,0.02357461
-21.75060969,0.014688196
-21.80066863,0.02155902
-21.85072757,0.022706013
-21.90078651,0.015423163
-21.95084545,0.02747216
-22.00090439,0.018273942
-22.05096333,0.011971047
-22.10102227,0.024175947
-22.15108121,0.016124722
-22.20114015,0.013028953
-22.25119909,0.00201559
-22.30125803,0.015712695
-22.35131697,0.002628062
-22.40137591,0.000111359
-22.45143485,0.000122494
-22.50149379,7.80E-05
-22.55155273,5.57E-05
-22.60161168,8.91E-05
-22.65167062,5.57E-05
-22.70172956,7.80E-05
-22.7517885,4.45E-05
-22.80184744,8.91E-05
-22.85190638,8.91E-05
-22.90196532,0.000311804
-22.95202426,0.000167038
-23.0020832,0.000256125
-23.05214214,0.047271715
-23.10220108,0.011158129
-23.15226002,0.086347439
-23.20231896,0.075144766
-23.2523779,0.12486637
-23.30243684,0.128463252
-23.35249578,0.113908686
-23.40255472,0.138296214
-23.45261367,0.022249443
-23.50267261,0.010434298
-23.55273155,0.003908686
-23.60279049,0.002616927
-23.65284943,0.001859688
-23.70290837,0.001848552
-23.75296731,0.000924276
-23.80302625,0.000467706
-23.85308519,0.002405345
-23.90314413,0.000723831
-23.95320307,0.000311804
-24.00326201,0.001314031
