time_ext,rate_ext,minHPD_ext,maxHPD_ext
-4.633297268,0.060016535,0.04433633,0.07711472
-4.683386968,0.060045707,0.04433633,0.077057266
-4.733476669,0.060075814,0.044400831,0.07709891
-4.783566369,0.060096274,0.044399893,0.077090388
-4.833656069,0.060104337,0.044400831,0.07705769
-4.883745769,0.06011081,0.044399893,0.07705769
-4.933835469,0.060146007,0.044405903,0.07705769
-4.98392517,0.060166452,0.044400831,0.077048832
-5.03401487,0.060169386,0.044399893,0.077035143
-5.08410457,0.060172274,0.044403043,0.077026811
-5.13419427,0.06017477,0.044399893,0.077013825
-5.18428397,0.060179987,0.044404382,0.077010646
-5.234373671,0.06018529,0.044428798,0.077026811
-5.284463371,0.060186305,0.044428798,0.077021125
-5.334553071,0.060185903,0.044399893,0.07698575
-5.384642771,0.060182961,0.044547485,0.07709891
-5.434732471,0.060184635,0.044547485,0.077110774
-5.484822172,0.060184359,0.044550965,0.07709891
-5.534911872,0.060184359,0.044550965,0.07709891
-5.585001572,0.060185873,0.044588171,0.077129486
-5.635091272,0.060185873,0.04459593,0.077129486
-5.685180972,0.060185873,0.044604607,0.077125689
-5.735270673,0.060186305,0.044619971,0.077129486
-5.785360373,0.060186305,0.04460045,0.077101392
-5.835450073,0.060185873,0.044613925,0.077101392
-5.885539773,0.060185771,0.044621304,0.07709891
-5.935629473,0.060184359,0.044613925,0.077085753
-5.985719174,0.060182311,0.04469285,0.077129486
-6.035808874,0.060181863,0.044697309,0.077129486
-6.085898574,0.060182382,0.044702124,0.077128251
-6.135988274,0.060182961,0.044702124,0.077125689
-6.186077974,0.06018529,0.044702124,0.077129486
-6.236167675,0.060184635,0.044702124,0.077125689
-6.286257375,0.060185855,0.044702124,0.077128251
-6.336347075,0.060186084,0.044702124,0.077125689
-6.386436775,0.060185855,0.04469285,0.07709891
-6.436526475,0.060185855,0.04469115,0.07709891
-6.486616176,0.060184359,0.044702124,0.077098278
-6.536705876,0.060183491,0.044702124,0.077098278
-6.586795576,0.060183491,0.044736475,0.077129486
-6.636885276,0.060184057,0.044711657,0.07709891
-6.686974976,0.060184359,0.044722959,0.07709891
-6.737064677,0.060182961,0.044723851,0.07709891
-6.787154377,0.060182234,0.044736475,0.077101392
-6.837244077,0.060179239,0.044736475,0.077110774
-6.887333777,0.060179639,0.044711657,0.077098278
-6.937423477,0.060178881,0.044711657,0.077098278
-6.987513178,0.060177739,0.044722959,0.077101392
-7.037602878,0.060177996,0.044711657,0.077098278
-7.087692578,0.060177739,0.044702124,0.077098278
-7.137782278,0.060177187,0.044702124,0.077098278
-7.187871978,0.060176675,0.04469115,0.077101392
-7.237961679,0.060176583,0.044702124,0.077125689
-7.288051379,0.060171845,0.044736475,0.077110774
-7.338141079,0.060171249,0.044736475,0.077110774
-7.388230779,0.060170125,0.044722959,0.07709891
-7.438320479,0.060169372,0.044702124,0.077098278
-7.488410179,0.060167839,0.04471593,0.077101392
-7.53849988,0.060160298,0.044736475,0.077085753
-7.58858958,0.060156891,0.044736475,0.077085753
-7.63867928,0.060166953,0.044622688,0.07709891
-7.68876898,0.060167441,0.044619971,0.077129486
-7.73885868,0.060165936,0.044550965,0.077098278
-7.788948381,0.060161984,0.044619971,0.077129486
-7.839038081,0.060153516,0.044617736,0.077101392
-7.889127781,0.060150924,0.044617736,0.077101392
-7.939217481,0.060134838,0.044702486,0.077129486
-7.989307181,0.060129062,0.044711769,0.077129486
-8.039396882,0.060122835,0.044736475,0.077129458
-8.089486582,0.060118424,0.044723851,0.07709891
-8.139576282,0.060110706,0.044736475,0.077098278
-8.189665982,0.060107254,0.044736475,0.07709891
-8.239755682,0.06009849,0.044711657,0.07705769
-8.289845383,0.060092758,0.044821705,0.077129486
-8.339935083,0.060084882,0.044813065,0.077101392
-8.390024783,0.060074969,0.044821705,0.077129486
-8.440114483,0.060069513,0.044813065,0.07709891
-8.490204183,0.06006233,0.044814965,0.07709891
-8.540293884,0.060055156,0.044813065,0.07709891
-8.590383584,0.060047787,0.044809664,0.077101392
-8.640473284,0.06003881,0.044809664,0.07711472
-8.690562984,0.06003057,0.04471593,0.07705769
-8.740652684,0.060015593,0.04471593,0.07705769
-8.790742385,0.060002356,0.044741718,0.077101392
-8.840832085,0.05997179,0.044702124,0.077098278
-8.890921785,0.059950885,0.04469528,0.077129486
-8.941011485,0.059908164,0.044622688,0.07709891
-8.991101185,0.059883855,0.044547485,0.077085753
-9.041190886,0.059861107,0.044433821,0.077028527
-9.091280586,0.05984465,0.044404382,0.077021125
-9.141370286,0.059826575,0.04433702,0.07705769
-9.191459986,0.059814584,0.044335279,0.077123314
-9.241549686,0.059802277,0.044293044,0.077129486
-9.291639387,0.05979315,0.044137856,0.077020371
-9.341729087,0.059781593,0.044138631,0.07705769
-9.391818787,0.05977587,0.044073804,0.07705769
-9.441908487,0.059769513,0.044060439,0.077066628
-9.491998187,0.059759354,0.044060439,0.077101392
-9.542087888,0.059752311,0.044045934,0.077129486
-9.592177588,0.059740251,0.044006281,0.077129486
-9.642267288,0.059733738,0.044035793,0.077200068
-9.692356988,0.05972393,0.043892534,0.077129486
-9.742446688,0.059716384,0.043834149,0.077129486
-9.792536389,0.059706481,0.043801299,0.077139209
-9.842626089,0.059702358,0.044035793,0.077404628
-9.892715789,0.05969843,0.043801299,0.077216012
-9.942805489,0.05969207,0.043952478,0.077415341
-9.992895189,0.059684502,0.043906772,0.077413958
-10.04298489,0.059677813,0.043853128,0.077389701
-10.09307459,0.059669496,0.043810447,0.077387221
-10.14316429,0.059663037,0.043810447,0.077394011
-10.19325399,0.059656851,0.043801299,0.077429515
-10.24334369,0.059654642,0.043810447,0.077450531
-10.29343339,0.059648133,0.04378368,0.077450531
-10.34352309,0.059645083,0.043853128,0.077553938
-10.39361279,0.059638944,0.043825809,0.077553938
-10.44370249,0.059628567,0.043805689,0.077599206
-10.49379219,0.059618376,0.043220864,0.07705769
-10.54388189,0.059612988,0.04321249,0.077085753
-10.59397159,0.05960608,0.043246582,0.077129486
-10.64406129,0.059598816,0.04321249,0.077139209
-10.69415099,0.059592569,0.043161964,0.077129486
-10.74424069,0.059584147,0.043104235,0.077129486
-10.79433039,0.059562979,0.043853128,0.077954847
-10.84442009,0.059553944,0.043250294,0.077381496
-10.89450979,0.059547517,0.043216889,0.077372783
-10.94459949,0.059539881,0.042867698,0.07705769
-10.99468919,0.059532495,0.042868645,0.077129486
-11.04477889,0.059522414,0.042793361,0.077129486
-11.09486859,0.059510843,0.042642986,0.07705769
-11.14495829,0.059505211,0.042641839,0.077101392
-11.19504799,0.059497664,0.042589951,0.07709891
-11.24513769,0.059492775,0.042568658,0.077129486
-11.29522739,0.05947919,0.042483312,0.077125689
-11.34531709,0.059464892,0.042468154,0.077176135
-11.39540679,0.059459076,0.042483312,0.077216012
-11.4454965,0.059453099,0.04258109,0.077357538
-11.4955862,0.059445507,0.042568658,0.077400401
-11.5456759,0.059440587,0.042553657,0.077415341
-11.5957656,0.059435225,0.042484911,0.077390542
-11.6458553,0.059430236,0.042447101,0.077415341
-11.695945,0.059423294,0.04258109,0.077618662
-11.7460347,0.059417421,0.042455381,0.077540399
-11.7961244,0.059416174,0.042447101,0.077553938
-11.8462141,0.059410201,0.042279418,0.077450531
-11.8963038,0.059404251,0.042568658,0.077777463
-11.9463935,0.05940078,0.042581942,0.077826526
-11.9964832,0.059398262,0.042589951,0.077874188
-12.0465729,0.059390376,0.042568658,0.077900716
-12.0966626,0.059388663,0.042571656,0.077927793
-12.1467523,0.059383051,0.04255656,0.077954847
-12.196842,0.059378459,0.042454484,0.077890121
-12.2469317,0.059375882,0.042447101,0.077919683
-12.2970214,0.059374133,0.042447101,0.077972308
-12.3471111,0.059371966,0.042310317,0.077889193
-12.3972008,0.059369023,0.042304642,0.077927793
-12.4472905,0.059366548,0.042263347,0.077927793
-12.4973802,0.059364973,0.042237527,0.077954847
-12.5474699,0.059362354,0.042200869,0.077958202
-12.5975596,0.059360254,0.042173643,0.077958202
-12.6476493,0.05935795,0.041971046,0.077811887
-12.697739,0.059355407,0.041971046,0.077851504
-12.7478287,0.059350683,0.041971046,0.077900716
-12.7979184,0.059346891,0.041978782,0.077954847
-12.8480081,0.059344005,0.041917939,0.077958202
-12.8980978,0.059338891,0.041873902,0.077958202
-12.9481875,0.059334437,0.041968578,0.078091467
-12.9982772,0.059330543,0.041968578,0.078168436
-13.0483669,0.059326638,0.041968578,0.078214285
-13.0984566,0.059322931,0.041860884,0.078176889
-13.1485463,0.059317139,0.041547734,0.077910989
-13.198636,0.059311789,0.041515663,0.077954847
-13.2487257,0.059305431,0.041578963,0.078090309
-13.2988154,0.059300652,0.041533076,0.078111826
-13.3489051,0.059293785,0.041495434,0.078214285
-13.3989948,0.059287652,0.041403317,0.078214285
-13.4490845,0.059282525,0.041553384,0.07844079
-13.4991742,0.059280784,0.041495434,0.07844079
-13.5492639,0.0592754,0.041050252,0.07809487
-13.5993536,0.059269513,0.04098865,0.078106922
-13.6494433,0.059262139,0.041627426,0.07881418
-13.699533,0.059254217,0.041515663,0.07881418
-13.7496227,0.059249614,0.041428848,0.07881418
-13.7997124,0.059242379,0.040697512,0.078214285
-13.8498021,0.059234059,0.040419365,0.078088724
-13.8998918,0.059226828,0.040386279,0.078174402
-13.9499815,0.059217059,0.040252002,0.078174402
-14.00007121,0.059213402,0.040203436,0.078214285
-14.05016091,0.05920526,0.040697512,0.07881418
-14.10025061,0.059200492,0.039883051,0.07809487
-14.15034031,0.059194399,0.039883051,0.078174402
-14.20043001,0.059188063,0.040386279,0.078800673
-14.25051971,0.059182933,0.039545903,0.078091467
-14.30060941,0.059172141,0.039552045,0.078214285
-14.35069911,0.059166884,0.039457237,0.078234926
-14.40078881,0.059157909,0.039834127,0.078781446
-14.45087851,0.059149763,0.039705008,0.07881418
-14.50096821,0.05914644,0.039603451,0.078781446
-14.55105791,0.059143443,0.039552045,0.07881418
-14.60114761,0.059136265,0.038800586,0.078214285
-14.65123731,0.059127493,0.038590769,0.078176889
-14.70132701,0.059121739,0.038785051,0.078440291
-14.75141671,0.059117861,0.038495614,0.078214285
-14.80150641,0.059111874,0.038410399,0.078214285
-14.85159611,0.059109129,0.038417052,0.078321561
-14.90168581,0.059105385,0.038452678,0.07844079
-14.95177551,0.059102374,0.038782914,0.078835614
-15.00186521,0.059098616,0.038440309,0.078550994
-15.05195491,0.059096073,0.037946553,0.078111826
-15.10204461,0.059090849,0.037968827,0.078214285
-15.15213431,0.059085132,0.036710417,0.07705641
-15.20222401,0.059081447,0.036709192,0.077129486
-15.25231371,0.059076079,0.03661855,0.077101392
-15.30240341,0.059068582,0.036612048,0.077221665
-15.35249311,0.059066677,0.036701546,0.077371156
-15.40258281,0.059061731,0.036652481,0.077390542
-15.45267251,0.05905758,0.036612048,0.077431194
-15.50276221,0.059052247,0.03661855,0.07751549
-15.55285191,0.059047047,0.036592041,0.077555301
-15.60294161,0.059044389,0.036592041,0.077633646
-15.65303131,0.059036766,0.036288901,0.077390542
-15.70312101,0.059031121,0.036701546,0.077900716
-15.75321071,0.059027534,0.036614053,0.077889193
-15.80330041,0.05902348,0.036614053,0.077927793
-15.85339011,0.059019835,0.036701546,0.078106922
-15.90347981,0.059016049,0.03661855,0.078091467
-15.95356951,0.059012639,0.036614053,0.078174402
-16.00365921,0.059007767,0.036589649,0.078230989
-16.05374891,0.059003068,0.036224724,0.077927793
-16.10383861,0.058993021,0.036213121,0.078111826
-16.15392831,0.058985753,0.035068553,0.077129486
-16.20401801,0.058977516,0.035187075,0.077390542
-16.25410771,0.058970538,0.035070012,0.077390542
-16.30419741,0.058964802,0.035089935,0.07754013
-16.35428711,0.058953986,0.03441206,0.077048832
-16.40437681,0.058944604,0.034316782,0.077129486
-16.45446651,0.05893395,0.033997651,0.07705769
-16.50455621,0.058929569,0.033933471,0.07705769
-16.55464592,0.058924551,0.033854,0.077064845
-16.60473562,0.058922197,0.033830042,0.077129486
-16.65482532,0.058911254,0.033901049,0.077369558
-16.70491502,0.058904534,0.033531162,0.077129486
-16.75500472,0.058902604,0.03341661,0.077066628
-16.80509442,0.058899789,0.033377479,0.077129486
-16.85518412,0.058896068,0.033312592,0.077129486
-16.90527382,0.058891127,0.03311397,0.077066628
-16.95536352,0.058888247,0.033116953,0.077129486
-17.00545322,0.058885435,0.033013925,0.077129486
-17.05554292,0.058882164,0.032891743,0.077069976
-17.10563262,0.058880592,0.033111039,0.077355484
-17.15572232,0.058877783,0.033080787,0.077412308
-17.20581202,0.058873998,0.032618771,0.07705641
-17.25590172,0.058870701,0.032578067,0.077101392
-17.30599142,0.058866208,0.032499731,0.077094903
-17.35608112,0.058864918,0.032499731,0.077129486
-17.40617082,0.058862785,0.032499731,0.077216012
-17.45626052,0.058861108,0.032499731,0.077278122
-17.50635022,0.058859812,0.032264485,0.07705769
-17.55643992,0.058855508,0.032193911,0.077066628
-17.60652962,0.05885405,0.03217285,0.077101392
-17.65661932,0.05885006,0.032041568,0.077069976
-17.70670902,0.05884797,0.032062927,0.077129486
-17.75679872,0.058845705,0.032213944,0.077355484
-17.80688842,0.058844725,0.032213944,0.077371156
-17.85697812,0.058842264,0.032183118,0.077355484
-17.90706782,0.058840017,0.032179779,0.077390542
-17.95715752,0.058837074,0.032179779,0.077462394
-18.00724722,0.058834939,0.032196391,0.077516824
-18.05733692,0.058833721,0.03217285,0.07754013
-18.10742662,0.058832985,0.032059458,0.077450531
-18.15751632,0.058830992,0.032018474,0.077450531
-18.20760602,0.058829378,0.032062886,0.077516824
-18.25769572,0.05882933,0.032041568,0.077531953
-18.30778542,0.058827726,0.031806239,0.077371156
-18.35787512,0.058827137,0.032499731,0.078091467
-18.40796482,0.058826372,0.032472455,0.07809487
-18.45805452,0.058824833,0.032179779,0.077830197
-18.50814422,0.058824004,0.031369749,0.07705769
-18.55823392,0.058822554,0.031348906,0.07705769
-18.60832362,0.058819912,0.031330975,0.07705769
-18.65841332,0.058819591,0.03130882,0.07705769
-18.70850302,0.058819575,0.03134721,0.077129486
-18.75859272,0.058818724,0.031246824,0.077069976
-18.80868242,0.058818724,0.031201487,0.077129486
-18.85877212,0.058816519,0.031105453,0.07705769
-18.90886182,0.058815764,0.031109421,0.077098278
-18.95895152,0.058814599,0.031054032,0.07705769
-19.00904122,0.058813729,0.031099785,0.077129486
-19.05913093,0.058813467,0.031054032,0.077101392
-19.10922063,0.05881286,0.030989185,0.07705769
-19.15931033,0.058812052,0.031054032,0.077129486
-19.20940003,0.058811809,0.030970277,0.077069976
-19.25948973,0.058810297,0.030987443,0.077139209
-19.30957943,0.058808741,0.03097472,0.077129486
-19.35966913,0.058808598,0.030970277,0.077139209
-19.40975883,0.058807552,0.030905949,0.077101392
-19.45984853,0.05880647,0.030913924,0.077129486
-19.50993823,0.058805829,0.030972129,0.077216012
-19.56002793,0.058804086,0.031054032,0.077355484
-19.61011763,0.058802488,0.031057492,0.077389701
-19.66020733,0.058801583,0.031046826,0.077390542
-19.71029703,0.058795532,0.030970277,0.077431194
-19.76038673,0.05879486,0.03097472,0.077450531
-19.81047643,0.058789896,0.030972129,0.077450531
-19.86056613,0.058788055,0.030970277,0.077492922
-19.91065583,0.058780536,0.030744839,0.077450531
-19.96074553,0.058779698,0.030305689,0.07705769
-20.01083523,0.058778334,0.030298754,0.077080661
-20.06092493,0.058776844,0.030254755,0.077066628
-20.11101463,0.058776076,0.03023637,0.077057266
-20.16110433,0.058775627,0.030204928,0.07705769
-20.21119403,0.058775111,0.03023637,0.077101392
-20.26128373,0.058773619,0.030174568,0.077080661
-20.31137343,0.058770545,0.030189864,0.077129486
-20.36146313,0.058758286,0.029928056,0.07705769
-20.41155283,0.058755859,0.02990362,0.077069976
-20.46164253,0.058754447,0.02992557,0.077129486
-20.51173223,0.058753607,0.029910119,0.077129486
-20.56182193,0.05875237,0.029885554,0.077129486
-20.61191163,0.058749004,0.02992557,0.077251755
-20.66200133,0.058744806,0.029907659,0.077270176
-20.71209103,0.058740792,0.02992557,0.077381496
-20.76218073,0.058737772,0.029895972,0.077415341
-20.81227043,0.058735033,0.029907659,0.077478977
-20.86236013,0.058732336,0.029921208,0.07754013
-20.91244983,0.058730952,0.029417098,0.07705769
-20.96253953,0.058728329,0.029393987,0.077098278
-21.01262923,0.058725233,0.029381728,0.077139209
-21.06271893,0.058724822,0.029348713,0.077129486
-21.11280863,0.058723286,0.029319965,0.077129486
-21.16289833,0.058716998,0.029388877,0.077243152
-21.21298803,0.058710059,0.029426188,0.077390542
-21.26307773,0.058707062,0.029381728,0.077390542
-21.31316743,0.058706206,0.029397974,0.077450531
-21.36325713,0.058704817,0.028900542,0.076976121
-21.41334683,0.058702397,0.028900542,0.077018086
-21.46343653,0.058698179,0.028900542,0.077048832
-21.51352623,0.058697055,0.028889789,0.077080661
-21.56361593,0.058695528,0.028906918,0.077129486
-21.61370564,0.058691452,0.028792593,0.077066628
-21.66379534,0.058689002,0.028804168,0.077129486
-21.71388504,0.058680299,0.028900542,0.077389701
-21.76397474,0.05867876,0.028900542,0.077431194
-21.81406444,0.058673099,0.028906219,0.07751549
-21.86415414,0.058671791,0.028900542,0.077531953
-21.91424384,0.058671386,0.028792593,0.077502935
-21.96433354,0.058671242,0.028792593,0.077516824
-22.01442324,0.058670829,0.028305725,0.07705769
-22.06451294,0.058665848,0.028250134,0.077098278
-22.11460264,0.0586642,0.028175529,0.07705769
-22.16469234,0.05866359,0.028155121,0.07705769
-22.21478204,0.058663239,0.028145351,0.07705769
-22.26487174,0.058663006,0.028135599,0.07705641
-22.31496144,0.058662068,0.028099833,0.07705769
-22.36505114,0.058661859,0.028087113,0.077066628
-22.41514084,0.058660904,0.028062609,0.077066628
-22.46523054,0.058657343,0.028062609,0.077129486
-22.51532024,0.058657073,0.028034233,0.077129486
-22.56540994,0.058656877,0.027900668,0.077018086
-22.61549964,0.05865563,0.027912855,0.07705769
-22.66558934,0.058655112,0.027902545,0.07705769
-22.71567904,0.058652486,0.027872337,0.077129486
-22.76576874,0.058650992,0.027767698,0.077064845
-22.81585844,0.058650109,0.027753398,0.077069976
-22.86594814,0.058647657,0.027672426,0.077066628
-22.91603784,0.058647114,0.027672426,0.077110774
-22.96612754,0.058646671,0.02767604,0.077129486
-23.01621724,0.058646671,0.027891442,0.077371156
-23.06630694,0.058645334,0.027608462,0.077129486
-23.11639664,0.058645127,0.027904184,0.077450531
-23.16648634,0.058644604,0.027891442,0.077488423
-23.21657604,0.058643151,0.0279,0.07751549
-23.26666574,0.058640857,0.027672426,0.077371156
-23.31675544,0.058640452,0.027318353,0.07705769
-23.36684514,0.058640452,0.027684652,0.077450531
-23.41693484,0.058640452,0.027273217,0.077066628
-23.46702454,0.058639021,0.027229857,0.07705769
-23.51711424,0.058641103,0.027248568,0.077129486
-23.56720394,0.058639549,0.027118024,0.077069976
-23.61729364,0.058637985,0.027118024,0.077101392
-23.66738334,0.058637985,0.027099949,0.077129486
-23.71747304,0.058637519,0.027229857,0.077278122
-23.76756274,0.058637804,0.027273217,0.077355484
-23.81765244,0.05863686,0.027259971,0.077371156
-23.86774214,0.058636008,0.026867423,0.077018086
-23.91783184,0.058634898,0.026855763,0.07705769
-23.96792154,0.05863417,0.026827135,0.077069976
-24.01801124,0.0586343,0.026828027,0.077098278
-24.06810094,0.0586343,0.026827135,0.077129486
-24.11819064,0.058633987,0.026792594,0.077139209
-24.16828035,0.058633784,0.02672839,0.077129486
-24.21837005,0.0586343,0.026827135,0.077270176
-24.26845975,0.058634603,0.026867423,0.077340648
-24.31854945,0.058635286,0.026855763,0.077371156
-24.36863915,0.058635283,0.026827135,0.077380379
-24.41872885,0.058635372,0.026833592,0.077450531
-24.46881855,0.058635286,0.02642556,0.077080661
-24.51890825,0.058635286,0.026411475,0.077139209
-24.56899795,0.058635157,0.026362442,0.077129486
-24.61908765,0.058635286,0.026431776,0.077260154
-24.66917735,0.058635286,0.026431776,0.077322026
-24.71926705,0.058635566,0.026431776,0.077352395
-24.76935675,0.05863686,0.026423141,0.077390542
-24.81944645,0.058637239,0.026431776,0.077421486
-24.86953615,0.058637985,0.02642556,0.077478977
-24.91962585,0.058638455,0.02642556,0.07754013
-24.96971555,0.058638455,0.02593393,0.077129486
-25.01980525,0.058640121,0.025833471,0.077098278
-25.06989495,0.058639549,0.026035348,0.077355484
-25.11998465,0.058641547,0.026039676,0.077415341
-25.17007435,0.058641103,0.026061419,0.077516824
-25.22016405,0.058645334,0.025833471,0.077387221
-25.27025375,0.058645825,0.025932489,0.07754013
-25.32034345,0.058647441,0.026423141,0.078091467
-25.37043315,0.058647781,0.025833471,0.077531953
