mids,counts
-4.250570292,0.000623608
-4.300872899,0.00169265
-4.351175506,0.000712695
-4.401478113,0.001135857
-4.45178072,0.000890869
-4.502083327,0.000311804
-4.552385934,0.000501114
-4.602688541,0.000400891
-4.652991148,0.000634744
-4.703293755,0.00045657
-4.753596362,0.000534521
-4.803898969,0.000679287
-4.854201576,0.000601336
-4.904504183,0.000501114
-4.95480679,0.001091314
-5.005109397,0.000478842
-5.055412004,0.000868597
-5.105714611,0.001291759
-5.156017218,0.000801782
-5.206319825,0.001013363
-5.256622432,0.000723831
-5.306925039,0.001414254
-5.357227646,0.001469933
-5.407530253,0.000935412
-5.45783286,0.002616927
-5.508135467,0.001224944
-5.558438074,0.001024499
-5.608740681,0.002516704
-5.659043288,0.002293987
-5.709345895,0.00174833
-5.759648502,0.003329621
-5.809951109,0.002594655
-5.860253716,0.00298441
-5.910556323,0.003162584
-5.96085893,0.00403118
-6.011161537,0.004142539
-6.061464144,0.003017817
-6.111766751,0.004142539
-6.162069358,0.004142539
-6.212371965,0.004376392
-6.262674572,0.002973274
-6.312977179,0.003385301
-6.363279786,0.004109131
-6.413582393,0.004175947
-6.463885,0.004476615
-6.514187607,0.004153675
-6.564490214,0.002951002
-6.614792821,0.003151448
-6.665095428,0.00325167
-6.715398035,0.002293987
-6.765700642,0.00311804
-6.816003249,0.002305122
-6.866305856,0.002060134
-6.916608463,0.002583519
-6.96691107,0.002093541
-7.017213677,0.002538976
-7.067516284,0.002360802
-7.117818891,0.002405345
-7.168121498,0.002639198
-7.218424105,0.002115813
-7.268726712,0.0022049
-7.319029319,0.001959911
-7.369331926,0.00266147
-7.419634533,0.001714922
-7.46993714,0.001792873
-7.520239747,0.002004454
-7.570542354,0.002360802
-7.620844961,0.001636971
-7.671147568,0.001414254
-7.721450175,0.002182628
-7.771752782,0.002772829
-7.822055389,0.001648107
-7.872357996,0.003017817
-7.922660603,0.00201559
-7.97296321,0.002026726
-8.023265817,0.00247216
-8.073568424,0.001737194
-8.123871031,0.002995546
-8.174173638,0.00233853
-8.224476245,0.003240535
-8.274778852,0.003351893
-8.325081459,0.003808463
-8.375384066,0.00389755
-8.425686673,0.002861915
-8.47598928,0.002605791
-8.526291887,0.002461024
-8.576594494,0.001893096
-8.626897101,0.00142539
-8.677199708,0.001859688
-8.727502315,0.001948775
-8.777804922,0.001391982
-8.828107529,0.00091314
-8.878410136,0.002048998
-8.928712743,0.001057906
-8.97901535,0.001091314
-9.029317957,0.001302895
-9.079620564,0.00123608
-9.129923171,0.000746102
-9.180225778,0.000746102
-9.230528385,0.000991091
-9.280830992,0.000679287
-9.331133599,0.000734967
-9.381436206,0.000690423
-9.431738813,0.001224944
-9.48204142,0.000556793
-9.532344027,0.000601336
-9.582646634,0.000701559
-9.632949241,0.000267261
-9.683251848,0.000679287
-9.733554455,0.00077951
-9.783857062,0.000734967
-9.834159669,0.000824053
-9.884462276,0.000556793
-9.934764883,0.001080178
-9.98506749,0.000768374
-10.0353701,0.000612472
-10.0856727,0.00077951
-10.13597531,0.000890869
-10.18627792,0.000612472
-10.23658053,0.001391982
-10.28688313,0.001436526
-10.33718574,0.001659243
-10.38748835,0.00045657
-10.43779095,0.000356347
-10.48809356,0.000334076
-10.53839617,0.000768374
-10.58869877,0.000367483
-10.63900138,0.000512249
-10.68930399,0.000356347
-10.7396066,0.000311804
-10.7899092,0.000211581
-10.84021181,0.000423163
-10.89051442,0.000155902
-10.94081702,0.000345212
-10.99111963,0.000178174
-11.04142224,0.000233853
-11.09172484,0.000244989
-11.14202745,0.000144766
-11.19233006,0.00018931
-11.24263267,0.000144766
-11.29293527,0.000122494
-11.34323788,0.000155902
-11.39354049,0.000155902
-11.44384309,0.000222717
-11.4941457,0.000100223
-11.54444831,0.00013363
-11.59475091,0.000100223
-11.64505352,0.000122494
-11.69535613,0.000122494
-11.74565874,0.000211581
-11.79596134,0.00018931
-11.84626395,0.000155902
-11.89656656,0.000144766
-11.94686916,0.000200445
-11.99717177,0.000122494
-12.04747438,7.80E-05
-12.09777698,0.000167038
-12.14807959,0.000155902
-12.1983822,0.000144766
-12.24868481,0.000155902
-12.29898741,0.000144766
-12.34929002,0.000122494
-12.39959263,0.000144766
-12.44989523,0.00018931
-12.50019784,0.000167038
-12.55050045,0.000167038
-12.60080305,0.000178174
-12.65110566,0.00032294
-12.70140827,0.000356347
-12.75171088,0.000300668
-12.80201348,0.000467706
-12.85231609,0.000345212
-12.9026187,5.57E-05
