time_ext,rate_ext,minHPD_ext,maxHPD_ext
-42.04295538,0.193990188,0.000389591,1.681145917
-42.09297674,0.193717382,0.000389591,1.681570513
-42.1429981,0.193732419,0.000389591,1.681570513
-42.19301946,0.193757331,0.000389591,1.681845675
-42.24304083,0.193753447,0.000389591,1.681845675
-42.29306219,0.192956772,0.000389591,1.681845675
-42.34308355,0.192951671,0.000389591,1.681845675
-42.39310492,0.192926814,0.000389591,1.682249696
-42.44312628,0.192816085,0.000389591,1.683019252
-42.49314764,0.192791622,0.000389591,1.683019252
-42.543169,0.192819812,0.000389591,1.684337106
-42.59319037,0.192819812,0.000389591,1.684861159
-42.64321173,0.192849,0.000389591,1.68542192
-42.69323309,0.192823799,0.000389591,1.686444534
-42.74325445,0.192807619,0.000420162,1.687185946
-42.79327582,0.192736476,0.000389591,1.687185946
-42.84329718,0.192742139,0.000389591,1.690211993
-42.89331854,0.192680484,0.000389591,1.690461876
-42.94333991,0.192520184,0.000389591,1.690461876
-42.99336127,0.192518738,0.000389591,1.691059196
-43.04338263,0.192490044,0.000389591,1.691161737
-43.09340399,0.192490044,0.000389591,1.691804928
-43.14342536,0.19246936,0.000389591,1.691804928
-43.19344672,0.192324693,0.000389591,1.691731809
-43.24346808,0.19226114,0.000389591,1.691558721
-43.29348944,0.19226114,0.000389591,1.691645792
-43.34351081,0.192262685,0.000420162,1.691731809
-43.39353217,0.192276133,0.000389591,1.691804928
-43.44355353,0.192219617,0.000420162,1.691731809
-43.4935749,0.192213312,0.000389591,1.691804928
-43.54359626,0.192203318,0.000389591,1.691804928
-43.59361762,0.192185643,0.000389591,1.691804928
-43.64363898,0.192177905,0.000389591,1.691804928
-43.69366035,0.192194917,0.000389591,1.691804928
-43.74368171,0.192209631,0.000420162,1.692125431
-43.79370307,0.192005746,0.000389591,1.692325996
-43.84372443,0.192023619,0.000389591,1.692537874
-43.8937458,0.192044452,0.000389591,1.692859429
-43.94376716,0.192077056,0.000389591,1.693480811
-43.99378852,0.191958723,0.000389591,1.696664752
-44.04380989,0.191963122,0.000389591,1.696664752
-44.09383125,0.192005746,0.000389591,1.696664752
-44.14385261,0.192023619,0.000389591,1.696807838
-44.19387397,0.192044452,0.000389591,1.696952117
-44.24389534,0.191999487,0.000389591,1.696952117
-44.2939167,0.191999487,0.000389591,1.697659065
-44.34393806,0.192005746,0.000389591,1.697890531
-44.39395942,0.192005746,0.000420162,1.698912227
-44.44398079,0.192005746,0.000420162,1.698912227
-44.49400215,0.191963122,0.000389591,1.697890531
-44.54402351,0.192001572,0.000420162,1.698912227
-44.59404488,0.191995967,0.000389591,1.698912227
-44.64406624,0.192005746,0.000420162,1.698912227
-44.6940876,0.192001572,0.000389591,1.698912227
-44.74410896,0.192013172,0.000389591,1.699648896
-44.79413033,0.192102181,0.000389591,1.702022923
-44.84415169,0.191914204,0.000420162,1.701615745
-44.89417305,0.191947445,0.000389591,1.702930994
-44.94419441,0.191885114,0.000389591,1.702930994
-44.99421578,0.191896446,0.000389591,1.703285403
-45.04423714,0.191888029,0.000389591,1.703285403
-45.0942585,0.191908948,0.000389591,1.703970363
-45.14427987,0.191736456,0.000389591,1.703970363
-45.19430123,0.191700283,0.000389591,1.703970363
-45.24432259,0.191624869,0.000389591,1.699950993
-45.29434395,0.191635234,0.000389591,1.699950993
-45.34436532,0.1916379,0.000389591,1.699950993
-45.39438668,0.191639467,0.000389591,1.699950993
-45.44440804,0.191499508,0.000389591,1.700528613
-45.4944294,0.191490071,0.000389591,1.701045307
-45.54445077,0.191513503,0.000389591,1.701045307
-45.59447213,0.191590818,0.000420162,1.701615745
-45.64449349,0.191409206,0.000389591,1.702022923
-45.69451486,0.191409206,0.000389591,1.702022923
-45.74453622,0.191443133,0.000389591,1.702930994
-45.79455758,0.191443133,0.000389591,1.703970363
-45.84457894,0.191443133,0.000389591,1.705566999
-45.89460031,0.191464331,0.000389591,1.705845221
-45.94462167,0.191466681,0.000389591,1.707140301
-45.99464303,0.191464331,0.000511466,1.707903992
-46.04466439,0.19147221,0.00045696,1.707903992
-46.09468576,0.191490071,0.000420162,1.707903992
-46.14470712,0.191513503,0.000389591,1.708334391
-46.19472848,0.191521973,0.000389591,1.708334391
-46.24474985,0.191499508,0.000389591,1.708334391
-46.29477121,0.191513503,0.000389591,1.708334391
-46.34479257,0.191521973,0.000389591,1.708334391
-46.39481393,0.191516385,0.000389591,1.708334391
-46.4448353,0.191535204,0.000389591,1.708334391
-46.49485666,0.19114477,0.000389591,1.70842302
-46.54487802,0.191160998,0.000389591,1.709364157
-46.59489938,0.191147961,0.000389591,1.709565537
-46.64492075,0.191160998,0.000389591,1.709565537
-46.69494211,0.19116754,0.00045696,1.70988704
-46.74496347,0.191124869,0.00045696,1.70988704
-46.79498484,0.191125591,0.00045696,1.70988704
-46.8450062,0.190692641,0.000389591,1.705689644
-46.89502756,0.19054369,0.000389591,1.70128786
-46.94504892,0.190544798,0.000389591,1.701405697
-46.99507029,0.18963916,0.000389591,1.696075557
-47.04509165,0.189643856,0.000389591,1.696075557
-47.09511301,0.189651899,0.000389591,1.696075557
-47.14513438,0.189392194,0.000389591,1.694903129
-47.19515574,0.189316369,0.000389591,1.691470548
-47.2451771,0.189316369,0.000389591,1.691277891
-47.29519846,0.188930408,0.000389591,1.690952833
-47.34521983,0.187589344,0.000389591,1.674886315
-47.39524119,0.187567618,0.000389591,1.670758553
-47.44526255,0.187524046,0.000389591,1.671241024
-47.49528391,0.186449227,0.000389591,1.658888953
-47.54530528,0.186449227,0.000389591,1.658888953
-47.59532664,0.185547374,0.000363893,1.655399793
-47.645348,0.184959891,0.000250722,1.648503745
-47.69536937,0.1822594,0.000250722,1.630975636
-47.74539073,0.18213216,0.000250722,1.623899413
-47.79541209,0.179091882,0.000174315,1.58539477
-47.84543345,0.17696612,0.000174315,1.559843854
-47.89545482,0.176142846,0.000174315,1.550964142
-47.94547618,0.173814473,0.000174315,1.537671615
-47.99549754,0.173821933,0.000174315,1.537712748
-48.0455189,0.173652438,0.000174315,1.537171088
-48.09554027,0.17240462,0.000174315,1.525812815
-48.14556163,0.172396856,0.000174315,1.525869828
-48.19558299,0.17240462,0.000174315,1.52615609
-48.24560436,0.170387745,0.000174315,1.514357285
-48.29562572,0.170008605,0.000174315,1.51002057
-48.34564708,0.169723364,0.000174315,1.503488121
-48.39566844,0.169724139,0.000174315,1.503488121
-48.44568981,0.16961886,0.000174315,1.503996411
-48.49571117,0.169063419,0.000174315,1.494661369
-48.54573253,0.168842246,0.000174315,1.491968169
-48.59575389,0.168848948,0.000193395,1.492563535
-48.64577526,0.168848948,0.000174315,1.492563535
-48.69579662,0.168768522,0.000174315,1.493504685
-48.74581798,0.168759982,0.000174315,1.49360598
-48.79583935,0.168710538,0.000174315,1.492119852
-48.84586071,0.168693834,0.000174315,1.491791475
-48.89588207,0.168680946,0.000174315,1.491943204
-48.94590343,0.168599934,0.000174315,1.491578052
-48.9959248,0.168607049,0.000174315,1.491578052
-49.04594616,0.168572428,0.000174315,1.491791475
-49.09596752,0.168544667,0.000174315,1.491943204
-49.14598888,0.168375408,0.000193395,1.489909742
-49.19601025,0.168385356,0.000193395,1.489909742
-49.24603161,0.167971518,0.000193395,1.489909742
-49.29605297,0.167471575,0.000174315,1.489859629
-49.34607434,0.1672404,0.000174315,1.487511558
-49.3960957,0.167238295,0.000208588,1.487971262
-49.44611706,0.167231227,0.000208588,1.487971262
-49.49613842,0.167227521,0.000174315,1.488618538
-49.54615979,0.167203319,0.000174315,1.488754888
-49.59618115,0.167204827,0.000174315,1.489111893
-49.64620251,0.167202675,0.000174315,1.48934007
-49.69622387,0.167146394,0.000174315,1.489111893
-49.74624524,0.167138951,0.000174315,1.489111893
-49.7962666,0.167146394,0.000174315,1.48934007
-49.84628796,0.167063197,0.000174315,1.489479141
-49.89630933,0.167056088,0.000174315,1.489742278
-49.94633069,0.167052018,0.000193395,1.489909742
-49.99635205,0.167014562,0.000174315,1.490149324
-50.04637341,0.167014562,0.000174315,1.491079309
-50.09639478,0.166986694,0.000174315,1.491943204
-50.14641614,0.166948143,0.000174315,1.492119852
-50.1964375,0.166795389,0.000174315,1.492119852
-50.24645886,0.166726228,0.000193395,1.492563535
-50.29648023,0.166721863,0.000174315,1.492945882
-50.34650159,0.166685511,0.000193395,1.494020719
-50.39652295,0.166682812,0.000174315,1.494020719
-50.44654432,0.166525912,0.000174315,1.495018251
-50.49656568,0.166469729,0.000174315,1.495400142
-50.54658704,0.166464917,0.000174315,1.497445323
-50.5966084,0.166463098,0.000174315,1.497633606
-50.64662977,0.166346173,0.000174315,1.500159339
-50.69665113,0.166346173,0.000174315,1.50370407
-50.74667249,0.166338295,0.000174315,1.503775689
-50.79669385,0.166340195,0.000174315,1.503775689
-50.84671522,0.16632406,0.000174315,1.503775689
-50.89673658,0.16632734,0.000174315,1.504167955
-50.94675794,0.16632734,0.000174315,1.504190622
-50.99677931,0.16633181,0.000174315,1.504190622
-51.04680067,0.166412817,0.000174315,1.504395959
-51.09682203,0.166270943,0.000174315,1.504323732
-51.14684339,0.166263464,0.000174315,1.505222323
-51.19686476,0.166251134,0.000174315,1.507170449
-51.24688612,0.166193264,0.000174315,1.507229352
-51.29690748,0.166189767,0.000174315,1.507575794
-51.34692884,0.166198734,0.000174315,1.508934216
-51.39695021,0.166181874,0.000174315,1.508934216
-51.44697157,0.166181874,0.000174315,1.509191484
-51.49699293,0.166263464,0.000174315,1.509263146
-51.5470143,0.166252007,0.000174315,1.509379321
-51.59703566,0.166242099,0.000174315,1.510401886
-51.64705702,0.166084051,0.000174315,1.51107679
-51.69707838,0.166073051,0.000174315,1.51107679
-51.74709975,0.166082167,0.000174315,1.514812923
-51.79712111,0.166239692,0.000174315,1.515498117
-51.84714247,0.166251134,0.000174315,1.515710251
-51.89716383,0.166252007,0.000174315,1.51629192
-51.9471852,0.166248413,0.000174315,1.51629192
-51.99720656,0.166248413,0.000193395,1.516770717
-52.04722792,0.16625701,0.000174315,1.516770717
-52.09724929,0.166248413,0.000174315,1.518461809
-52.14727065,0.166268026,0.000174315,1.519917781
-52.19729201,0.166273706,0.000174315,1.525200654
-52.24731337,0.166286837,0.000174315,1.526403998
-52.29733474,0.166296194,0.000174315,1.529569097
-52.3473561,0.166300827,0.000174315,1.529760218
-52.39737746,0.166286837,0.000174315,1.530090692
-52.44739882,0.166295685,0.000174315,1.531965633
-52.49742019,0.166273706,0.000174315,1.534102846
-52.54744155,0.166270943,0.000174315,1.534634992
-52.59746291,0.166268026,0.000174315,1.53660392
-52.64748428,0.166265987,0.000174315,1.537602593
-52.69750564,0.16625701,0.000174315,1.537671615
-52.747527,0.166252007,0.000174315,1.539053867
-52.79754836,0.166263464,0.000174315,1.539756319
-52.84756973,0.166265987,0.000174315,1.54035413
-52.89759109,0.166268026,0.000174315,1.541465838
-52.94761245,0.166313428,0.000174315,1.543102175
-52.99763381,0.166319949,0.000174315,1.544201938
-53.04765518,0.166300827,0.000174315,1.546640584
-53.09767654,0.166300827,0.000174315,1.547005638
