Taxon_name	Status	MinAge	MaxAge	Site
Parocnus_browni	extinct	0.15	12.9	Cueva El Laguito
Boromys_offella	extinct	0.05	12.9	Cueva El Laguito
Acratocnus_antillensis	extinct	1.17	12.9	Cueva en Baire
Neocnus_gliriformis	extinct	1.17	12.9	Cueva en Baire
Molossus_molossus	extant	0.8276	12.9	Cueva en Daiquiri
Phyllops_vetus	extinct	0.8276	12.9	Cueva en Daiquiri
Acratocnus_antillensis	extinct	0.15	12.9	Cueva en el Ingenio Salvador
Megalocnus_rodens	extinct	0.15	12.9	Cueva en el Ingenio Salvador
Megalocnus_rodens	extinct	0.15	12.9	Cueva en Guayos
Geocapromys_columbianus	extinct	0.05	12.9	Cueva en la Comunidad de la Chapa
Megalocnus_rodens	extinct	0.15	12.9	Cueva en la ladera E de la Sierra de Colombo
Nesophontes_micrus	extinct	0.05	12.9	Cueva en la Loma de los Naranjos
Megalocnus_rodens	extinct	0.15	12.9	Cueva en la punta de la Sierra de Colombo
Acratocnus_antillensis	extinct	0.15	12.9	Cueva en la punta de la Sierra de Colombo
Nesophontes_micrus	extinct	0.8276	12.9	Cueva en la Sierra de Hato Nuevo
Boromys_torrei	extinct	0.8276	12.9	Cueva en la Sierra de Hato Nuevo
Geocapromys_columbianus	extinct	0.8276	12.9	Cueva en la Sierra de Hato Nuevo
Mesocapromys_nanus	extant	0.8276	12.9	Cueva en la Sierra de Hato Nuevo
Megalocnus_rodens	extinct	0.15	12.9	Cueva en la Sierra de Jatibonico
Megalocnus_rodens	extinct	0.15	12.9	Cueva en la Sierra de Meneses: Yaguajay: Sancti Spiritus
Geocapromys_columbianus	extinct	1.17	12.9	Cueva en la Vertiente S de la Sierra de Trinidad cerca de Trinidad
Geocapromys_columbianus	extinct	1.17	12.9	Cueva en los Bermejales
Neocnus_gliriformis	extinct	0.15	12.9	Cueva en los Farallones Daiquiri
Parocnus_browni	extinct	0.15	12.9	Cueva en los Farallones Daiquiri
Megalocnus_rodens	extinct	0.15	12.9	Cueva en Marti
Nesophontes_micrus	extinct	0.05	12.9	Cueva en Marti
Geocapromys_columbianus	extinct	0.05	12.9	Cueva en Marti
Boromys_torrei	extinct	0.05	12.9	Cueva en Marti
Megalocnus_rodens	extinct	0.15	12.9	Cueva en Minas de Frio
Mysateles_melanurus	extant	0	12.9	Cueva en Minas de Frio
Artibeus_jamaicensis	extant	0	12.9	Cueva en San Blas
Dasypterus_insularis	extant	0	12.9	Cueva en San Blas
Solenodon_cubanus	extant	0.8276	12.9	Cueva en San Lucas
Nesophontes_micrus	extinct	0.05	12.9	Cueva en un Farallon en el Sur de Cayo Guillermo
Acratocnus_antillensis	extinct	0.15	12.9	Cueva Espeleo 70 El Colorao
Neocnus_gliriformis	extinct	0.15	12.9	Cueva Espeleo 70 El Colorao
Nesophontes_micrus	extinct	0.05	12.9	Cueva Espeleo 70 El Colorao
Capromys_pilorides	extant	0	12.9	Cueva Espeleo 70 El Colorao
Noctilio_leporinus	extant	0.8276	12.9	Cueva frente al mar en la cima de un lometon
Parocnus_browni	extinct	0.42	12.9	Cueva Funeraria de los Ninos
Megalocnus_rodens	extinct	1.17	12.9	Cueva Funeraria de los Ninos
Boromys_offella	extinct	1.17	12.9	Cueva Funeraria de los Ninos
Geocapromys_columbianus	extinct	1.17	12.9	Cueva Funeraria de los Ninos
Geocapromys_columbianus	extinct	0.05	12.9	Cueva Funeraria Carboneras
Megalocnus_rodens	extinct	0.15	12.9	Cueva Garcia Lazo
Nesophontes_micrus	extinct	1.17	12.9	Cueva Gena
Mormoops_megalophylla	extant	1.17	12.9	Cueva Grande de Judas or Lomas de Judas
Artibeus_anthonyi	extinct	1.17	12.9	Cueva Grande de Judas or Lomas de Judas
Artibeus_jamaicensis	extant	1.17	12.9	Cueva Grande de Judas or Lomas de Judas
Pteronotus_parnellii	extant	1.17	12.9	Cueva Grande de Judas or Lomas de Judas
Pteronotus_macleayii	extant	1.17	12.9	Cueva Grande de Judas or Lomas de Judas
Pteronotus_quadridens	extant	1.17	12.9	Cueva Grande de Judas or Lomas de Judas
Mormoops_blainvillei	extant	1.17	12.9	Cueva Grande de Judas or Lomas de Judas
Macrotus_waterhousii	extant	1.17	12.9	Cueva Grande de Judas or Lomas de Judas
Monophyllus_redmani	extant	1.17	12.9	Cueva Grande de Judas or Lomas de Judas
Brachyphylla_nana	extant	1.17	12.9	Cueva Grande de Judas or Lomas de Judas
Phyllonycteris_poeyi	extant	1.17	12.9	Cueva Grande de Judas or Lomas de Judas
Natalus_primus	extant	1.17	12.9	Cueva Grande de Judas or Lomas de Judas
Tadarida_brasiliensis	extant	1.17	12.9	Cueva Grande de Judas or Lomas de Judas
Nesophontes_major	extinct	1.17	12.9	Cueva Grande de Judas or Lomas de Judas
Nesophontes_micrus	extinct	1.17	12.9	Cueva Grande de Judas or Lomas de Judas
Boromys_offella	extinct	1.17	12.9	Cueva Grande de Judas or Lomas de Judas
Boromys_torrei	extinct	1.17	12.9	Cueva Grande de Judas or Lomas de Judas
Mesocapromys_minimus	extinct	1.17	12.9	Cueva Grande de Judas or Lomas de Judas
Geocapromys_columbianus	extinct	1.17	12.9	Cueva Grande de Judas or Lomas de Judas
Mesocapromys_nanus	extant	1.17	12.9	Cueva Grande de Judas or Lomas de Judas
Megalocnus_rodens	extinct	0.15	12.9	Cueva Grande Caguanes Sancti Spiritus
Neocnus_gliriformis	extinct	0.15	12.9	Cueva Grande Sinaloa Villa Clara
Parocnus_browni	extinct	0.15	12.9	Cueva Ibis Castro
Boromys_offella	extinct	0.05	12.9	Cueva del Mural
Artibeus_anthonyi	extinct	1.17	12.9	Cueva Insunza
Solenodon_arredondoi	extinct	1.17	12.9	Cueva Insunza
Solenodon_cubanus	extant	1.17	12.9	Cueva Insunza
Nesophontes_micrus	extinct	1.17	12.9	Cueva Insunza
Megalocnus_rodens	extinct	1.17	12.9	Cueva Insunza
Parocnus_browni	extinct	1.17	12.9	Cueva Insunza
Acratocnus_antillensis	extinct	1.17	12.9	Cueva Insunza
Neocnus_gliriformis	extinct	1.17	12.9	Cueva Insunza
Boromys_torrei	extinct	1.17	12.9	Cueva Insunza
Boromys_offella	extinct	1.17	12.9	Cueva Insunza
Capromys_pilorides	extant	1.17	12.9	Cueva Insunza
Geocapromys_columbianus	extinct	1.17	12.9	Cueva Insunza
Macrocapromys_acevedo	extinct	1.17	12.9	Cueva Insunza
Macrocapromys_latus	extinct	1.17	12.9	Cueva Insunza
Nesophontes_micrus	extinct	0.05	12.9	Cueva la Barca
Nesophontes_major	extinct	0.05	12.9	Cueva la Campana
Nesophontes_micrus	extinct	0.05	12.9	Cueva La Melodia
Megalocnus_rodens	extinct	0.15	12.9	Cueva la Pequena de Diago
Parocnus_browni	extinct	0.15	12.9	Cueva la Pequena de Diago
Boromys_torrei	extinct	0.05	12.9	Cueva la Pequena de Diago
Geocapromys_columbianus	extinct	0.05	12.9	Cueva la Pequena de Diago
Nesophontes_micrus	extinct	0.05	12.9	Cueva La Santa Finca La Quincena Matanzas
Megalocnus_rodens	extinct	0.15	12.9	Cueva La Santa Finca La Quincena Matanzas
Desmodus_rotundus_FOSSIL	extant	0.6	12.9	Cueva Lamas
Artibeus_jamaicensis	extant	0.6	12.9	Cueva Lamas
Macrocapromys_latus	extinct	0.6	12.9	Cueva Lamas
Mesocapromys_kraglievichi	extinct	0.6	12.9	Cueva Lamas
Macrocapromys_acevedo	extinct	0.6	12.9	Cueva Lamas
Mesocapromys_nanus	extant	0.6	12.9	Cueva Lamas
Capromys_pilorides	extant	0.6	12.9	Cueva Lamas
Mysateles_prehensilis	extant	0.6	12.9	Cueva Lamas
Geocapromys_columbianus	extinct	0.6	12.9	Cueva Lamas
Boromys_torrei	extinct	1.17	12.9	Cueva Lamas
Parocnus_browni	extinct	1.17	12.9	Cueva Lamas
Megalocnus_rodens	extinct	1.17	12.9	Cueva Lamas
Boromys_offella	extinct	0.6	12.9	Cueva Lamas
Nesophontes_micrus	extinct	1.17	12.9	Cueva Lamas
Acratocnus_antillensis	extinct	0.6	12.9	Cueva Lamas
Nesophontes_micrus	extinct	0.05	12.9	Cueva los Palos
Boromys_torrei	extinct	0.05	12.9	Cueva los Palos
Geocapromys_columbianus	extinct	0.05	12.9	Cueva los Palos
Boromys_offella	extinct	0.05	12.9	Cueva Maria Teresa
Boromys_torrei	extinct	0.05	12.9	Cueva Maria Teresa
Geocapromys_columbianus	extinct	0.05	12.9	Cueva Maria Teresa
Megalocnus_rodens	extinct	0.15	12.9	Cueva Mamoncillo
Parocnus_browni	extinct	0.15	12.9	Cueva Mamoncillo
Parocnus_browni	extinct	0.2345	12.9	Cueva Musulmanes (1 and 2)
Parocnus_browni	extinct	0.15	12.9	Cueva Norbert Casteret
Boromys_offella	extinct	0.05	12.9	Cueva o Caverna de Cotilla
Nesophontes_major	extinct	0.05	12.9	Cueva Ortiz
Mesocapromys_nanus	extant	0	12.9	Cueva Ortiz
Macrocapromys_latus	extinct	0.8276	12.9	Cueva Ortiz
Nesophontes_major	extinct	0.05	12.9	Cueva Pequeno Espeleologo
Mesocapromys_kraglievichi	extinct	0.05	12.9	Cueva Pequeno Espeleologo
Capromys_pilorides	extant	0	12.9	Cueva Perla
Brachyphylla_nana	extant	0	12.9	Cueva Pichardo
Nesophontes_major	extinct	0.05	12.9	Cueva Prieta
Nesophontes_micrus	extinct	0.05	12.9	Cueva Prieta
Boromys_torrei	extinct	0.05	12.9	Cueva Prieta
Megalocnus_rodens	extinct	0.15	12.9	Cueva Quito Suarez
Neocnus_gliriformis	extinct	0.15	12.9	Cueva Quito Suarez
Parocnus_browni	extinct	0.15	12.9	Cueva Quito Suarez
Nesophontes_major	extinct	0.05	12.9	Cueva Reencuentro
Mesocapromys_kraglievichi	extinct	0.05	12.9	Cueva Reencuentro
Nesophontes_micrus	extinct	1.17	12.9	Cueva Rocosa en Playa Perjuicio
Megalocnus_rodens	extinct	1.17	12.9	Cueva Rocosa en Playa Perjuicio
Neocnus_gliriformis	extinct	1.17	12.9	Cueva Rocosa en Playa Perjuicio
Macrocapromys_acevedo	extinct	0.15	12.9	Cueva Roja
Geocapromys_columbianus	extinct	0.05	12.9	Cueva Roja
Parocnus_browni	extinct	0.15	12.9	Cueva Rufino
Megalocnus_rodens	extinct	1.17	12.9	Cueva Sitio Arqueologico Guanajay I
Boromys_offella	extinct	1.17	12.9	Cueva Sitio Arqueologico Guanajay I
Geocapromys_columbianus	extinct	1.17	12.9	Cueva Sitio Arqueologico Guanajay I
Macrotus_waterhousii	extant	0	12.9	Cueva Superior del Hoyo Caliente
Brachyphylla_nana	extant	0	12.9	Cueva Superior del Hoyo Caliente
Phyllonycteris_poeyi	extant	0	12.9	Cueva Superior del Hoyo Caliente
Monophyllus_redmani	extant	0	12.9	Cueva Superior del Hoyo Caliente
Artibeus_jamaicensis	extant	0	12.9	Cueva Superior del Hoyo Caliente
Phyllops_falcatus	extant	0	12.9	Cueva Superior del Hoyo Caliente
Eptesicus_fuscus	extant	0	12.9	Cueva Superior del Hoyo Caliente
Lasiurus_pfeifferi	extant	0	12.9	Cueva Superior del Hoyo Caliente
Artibeus_anthonyi	extinct	0.1178	12.9	Cueva Tenebrosa
Phyllonycteris_poeyi	extant	0	12.9	Cueva Tenebrosa
Nyctinomops_macrotis	extant	0	12.9	Cueva Tenebrosa
Eptesicus_fuscus	extant	0	12.9	Cueva Tenebrosa
Macrotus_waterhousii	extant	0	12.9	Cueva Tenebrosa
Brachyphylla_nana	extant	0	12.9	Cueva Tenebrosa
Phyllops_falcatus	extant	0	12.9	Cueva Tenebrosa
Nyctinomops_macrotis	extant	0	12.9	Cueva Tenebrosa
Nesophontes_major	extinct	0.05	12.9	Cueva Tenebrosa
Nesophontes_micrus	extinct	0.05	12.9	Cueva Tenebrosa
Boromys_offella	extinct	0.05	12.9	Cueva Tenebrosa
Boromys_torrei	extinct	0.05	12.9	Cueva Tenebrosa
Geocapromys_columbianus	extinct	0.05	12.9	Cueva Tenebrosa
Mesocapromys_nanus	extant	0	12.9	Cueva Tenebrosa
Megalocnus_rodens	extinct	0.15	12.9	Cueva Unica
Boromys_offella	extinct	0.05	12.9	Cueva Unica
Neocnus_gliriformis	extinct	0.15	12.9	Cueva Victorina
Nesophontes_major	extinct	0.05	12.9	Cueva Victorina
Mesocapromys_nanus	extant	0	12.9	Cueva Victorina
Megalocnus_rodens	extinct	1.17	12.9	Cuevas de los Hornos de Cal
Parocnus_browni	extinct	1.17	12.9	Cuevas de los Hornos de Cal
Nesophontes_micrus	extinct	1.17	12.9	Cuevas de los Hornos de Cal
Boromys_offella	extinct	1.17	12.9	Cuevas de los Hornos de Cal
Boromys_torrei	extinct	1.17	12.9	Cuevas de los Hornos de Cal
Capromys_pilorides	extant	1.17	12.9	Cuevas de los Hornos de Cal
Geocapromys_columbianus	extinct	1.17	12.9	Cuevas de los Hornos de Cal
Mesocapromys_kraglievichi	extinct	1.17	12.9	Cuevas de los Hornos de Cal
Nesophontes_micrus	extinct	0.05	12.9	Cuevas en Sierra de Casas
Boromys_torrei	extinct	0.05	12.9	Cuevas en Sierra de Casas
Boromys_offella	extinct	0.05	12.9	Cuevas en Sierra de Casas
Geocapromys_columbianus	extinct	0.05	12.9	Cuevas en Sierra de Casas
Capromys_pilorides	extant	0	12.9	Cuevas en Sierra de Casas
Boromys_offella	extinct	0.05	12.9	El Catuco
Capromys_pilorides	extant	0	12.9	El Catuco
Nesophontes_micrus	extinct	0.05	12.9	El Garrote
Boromys_offella	extinct	0.05	12.9	El Garrote
Boromys_torrei	extinct	0.05	12.9	El Garrote
Neocnus_gliriformis	extinct	1.17	12.9	El Guafe
Boromys_offella	extinct	1.17	12.9	El Guafe
Boromys_torrei	extinct	1.17	12.9	El Guafe
Geocapromys_columbianus	extinct	1.17	12.9	El Guafe
Geocapromys_columbianus	extinct	0.05	12.9	El Veinticinco
Mysateles_melanurus	extant	0	12.9	Duaba Toa
Mysateles_melanurus	extant	0	12.9	Punta de Pulpo
Parocnus_browni	extinct	0.8276	12.9	Finca Capitolio
Acratocnus_antillensis	extinct	0.8276	12.9	Finca Capitolio
Megalocnus_rodens	extinct	0.8276	12.9	Finca Capitolio
Neocnus_gliriformis	extinct	0.8276	12.9	Finca Capitolio
Capromys_pilorides	extant	0.8276	12.9	Finca Capitolio
Mesocapromys_minimus	extinct	0.8276	12.9	Finca Capitolio
Solenodon_cubanus	extant	0.8276	12.9	Finca Capitolio
Megalocnus_rodens	extinct	0.15	12.9	Fisura en Cantera en la Finca Horizonte
Acratocnus_antillensis	extinct	1.17	12.9	Fisura en la Cantera J 4
Neocnus_gliriformis	extinct	1.17	12.9	Fisura en la Cantera J 4
Parocnus_browni	extinct	1.17	12.9	Fisura en la Cantera J 4
Solenodon_cubanus	extant	1.17	12.9	Fisura en la Cantera J 4
Boromys_offella	extinct	1.17	12.9	Fisura en la Cantera J 4
Boromys_torrei	extinct	1.17	12.9	Fisura en la Cantera J 4
Geocapromys_columbianus	extinct	1.17	12.9	Fisura en la Cantera J 4
Geocapromys_columbianus	extinct	1.17	12.9	Fisuras en la Cantera Santa Maria
Artibeus_jamaicensis	extant	0.358	12.9	Furnia del Cocodrilo
Parocnus_browni	extinct	0.358	12.9	Furnia del Cocodrilo
Neocnus_gliriformis	extinct	0.358	12.9	Furnia del Cocodrilo
Megalocnus_rodens	extinct	0.358	12.9	Furnia del Cocodrilo
Acratocnus_antillensis	extinct	0.358	12.9	Furnia del Cocodrilo
Solenodon_cubanus	extant	0.358	12.9	Furnia del Cocodrilo
Boromys_offella	extinct	0.358	12.9	Furnia del Cocodrilo
Boromys_torrei	extinct	0.358	12.9	Furnia del Cocodrilo
Capromys_pilorides	extant	0.358	12.9	Furnia del Cocodrilo
Geocapromys_columbianus	extinct	0.358	12.9	Furnia del Cocodrilo
Macrocapromys_acevedo	extinct	0.358	12.9	Furnia del Cocodrilo
Macrocapromys_latus	extinct	0.358	12.9	Furnia del Cocodrilo
Parocnus_browni	extinct	0.8276	12.9	Furnia del Potrero
Megalocnus_rodens	extinct	0.8276	12.9	Furnia del Potrero
Neocnus_gliriformis	extinct	0.8276	12.9	Furnia del Potrero
Megalocnus_rodens	extinct	0.15	12.9	Furnia en el Lomerio de la Finca Maria de la Luz
Neocnus_gliriformis	extinct	0.15	12.9	Furnia en el Lomerio de la Finca Maria de la Luz
Megalocnus_rodens	extinct	0.15	12.9	Gran Caverna de Cubitas
Acratocnus_antillensis	extinct	0.15	12.9	Gran Caverna de Fuentes
Capromys_pilorides	extant	0	12.9	Gran Caverna de Fuentes
Geocapromys_columbianus	extinct	0.05	12.9	Gran Caverna de Fuentes
Megalocnus_rodens	extinct	1.17	12.9	Cueva de Conrado Camacho Gran Caverna de Santo Tomas
Nesophontes_micrus	extinct	1.17	12.9	Cueva de la Vela Gran Caverna de Santo Tomas
Capromys_pilorides	extant	1.17	12.9	Cueva de Mesa Gran Caverna de Santo Tomas
Nesophontes_micrus	extinct	1.17	12.9	Cueva del Abono Gran Caverna de Santo Tomas
Nesophontes_major	extinct	1.17	12.9	Cueva del Abono Gran Caverna de Santo Tomas
Boromys_offella	extinct	1.17	12.9	Cueva del Abono Gran Caverna de Santo Tomas
Nesophontes_minor	extinct	1.17	12.9	Cueva del Megalocnus Gran Caverna de Santo Tomas
Megalocnus_rodens	extinct	1.17	12.9	Cueva del Salon Gran Caverna de Santo Tomas
Parocnus_browni	extinct	1.17	12.9	Cueva del Salon Gran Caverna de Santo Tomas
Boromys_offella	extinct	1.17	12.9	Cueva del Salon Gran Caverna de Santo Tomas
Geocapromys_columbianus	extinct	1.17	12.9	Cueva del Salon Gran Caverna de Santo Tomas
Megalocnus_rodens	extinct	1.17	12.9	Cueva Incognita Gran Caverna de Santo Tomas
Acratocnus_antillensis	extinct	0.15	12.9	Grieta Rellena
Megalocnus_rodens	extinct	0.15	12.9	Grieta Rellena
Parocnus_browni	extinct	0.15	12.9	Grieta Rellena
Neocnus_gliriformis	extinct	0.15	12.9	Guanabo I
Monophyllus_redmani	extant	0	12.9	Hoyo de Fania
Mormoops_blainvillei	extant	0	12.9	Hoyo de Fania
Nesophontes_micrus	extinct	0.05	12.9	Hoyo en las sierras que circundan el Valle de Luis Lazo
Neocnus_gliriformis	extinct	0.8276	12.9	Hueco Chico
Capromys_pilorides	extant	0.8276	12.9	Hueco Chico
Boromys_torrei	extinct	0.8276	12.9	Hueco Chico
Geocapromys_columbianus	extinct	0.8276	12.9	Hueco Chico
Megalocnus_rodens	extinct	0.8276	12.9	Hueco Chico
Acratocnus_antillensis	extinct	0.8276	12.9	Hueco Chico
Parocnus_browni	extinct	0.8276	12.9	Hueco Chico
Boromys_offella	extinct	0.05	12.9	La Aurora
Geocapromys_columbianus	extinct	0.05	12.9	La Aurora
Brachyphylla_nana	extant	0	12.9	La Fangosa
Artibeus_jamaicensis	extant	0	12.9	La Fangosa
Eptesicus_fuscus	extant	0	12.9	La Fangosa
Boromys_offella	extinct	0.05	12.9	La Juba
Boromys_torrei	extinct	0.05	12.9	La Juba
Capromys_pilorides	extant	0	12.9	La Juba
Geocapromys_columbianus	extinct	0.05	12.9	La Juba
Mysateles_melanurus	extant	0	12.9	La Juba
Erophylla_sezekorni	extant	0	12.9	La Municion
Phyllonycteris_poeyi	extant	0	12.9	La Municion
Artibeus_jamaicensis	extant	0	12.9	La Municion
Phyllops_falcatus	extant	0	12.9	La Municion
Eptesicus_fuscus	extant	0	12.9	La Municion
Solenodon_cubanus	extant	0	12.9	Loma de Bani
Boromys_offella	extinct	0.05	12.9	Loma de Bani
Boromys_offella	extinct	0.05	12.9	Loma de los Mates
Capromys_pilorides	extant	0	12.9	Loma de los Mates
Geocapromys_columbianus	extinct	0.05	12.9	Loma de los Mates
Mesocapromys_nanus	extant	0	12.9	Loma de los Mates
Mysateles_melanurus	extant	0	12.9	Loma de los Mates
Geocapromys_columbianus	extinct	0.05	12.9	Alcala
Boromys_offella	extinct	0.05	12.9	Alcala
Solenodon_cubanus	extant	0	12.9	Alcala
Mysateles_melanurus	extant	0	12.9	Alcala
Geocapromys_columbianus	extinct	0.05	12.9	Los Guaos
Megalocnus_rodens	extinct	0.15	12.9	Mal Paez 1
Neocnus_gliriformis	extinct	0.15	12.9	Mal Paez 1
Parocnus_browni	extinct	0.15	12.9	Mal Paez 1
Megalocnus_rodens	extinct	0.8276	12.9	Marble Quarry
Neocnus_gliriformis	extinct	0.8276	12.9	Marble Quarry
Boromys_torrei	extinct	0.8276	12.9	Marble Quarry
Parocnus_browni	extinct	0.15	12.9	Monticulo Esmeralda 1
Nesophontes_major	extinct	0.05	12.9	Palmarito
Nesophontes_minor	extinct	0.05	12.9	Palmarito
Boromys_offella	extinct	0.05	12.9	Pedrera
Geocapromys_columbianus	extinct	0.05	12.9	Pedrera
Mysateles_melanurus	extant	0	12.9	Pedrera
Boromys_offella	extinct	0.05	12.9	Pedrera II
Capromys_pilorides	extant	0	12.9	Pedrera II
Geocapromys_columbianus	extinct	0.05	12.9	Pedrera II
Mysateles_melanurus	extant	0	12.9	Pedrera II
Megalocnus_rodens	extinct	0.15	12.9	Pozo del Sistema Cavernario de Constantino
Geocapromys_columbianus	extinct	0.05	12.9	Puerta de Golpe
Neocnus_gliriformis	extinct	0.8276	12.9	Punta Bibijagua
Capromys_pilorides	extant	0	12.9	Punta Ladrillo
Solenodon_cubanus	extant	0	12.9	Residuario Aborigen Los Negros
Phyllonycteris_poeyi	extant	0	12.9	Residuario de lechuzas en Guama
Brachyphylla_nana	extant	0	12.9	Residuario de lechuzas en Guama
Capromys_pilorides	extant	0	12.9	Residuario Taino de Arroyo
Acratocnus_antillensis	extinct	0.15	12.9	Resolladero del Arroyo de los Guines
Geocapromys_columbianus	extinct	0.05	12.9	Sagua la Grande
Megalocnus_rodens	extinct	1.17	12.9	San Jose del Lago
Parocnus_browni	extinct	1.17	12.9	San Jose del Lago
Megalocnus_rodens	extinct	0.15	12.9	Sierra de Leandro
Geocapromys_columbianus	extinct	0.05	12.9	Sierra del Mogote
Acratocnus_antillensis	extinct	0.15	12.9	Sima de Santigo
Megalocnus_rodens	extinct	0.15	12.9	Sima de Santigo
Neocnus_gliriformis	extinct	0.15	12.9	Sima del Garabato Sierra de Caballos
Macrotus_waterhousii	extant	0	12.9	Sinkhole No 1 Limestone Quarry J 4
Natalus_primus	extant	0	12.9	Sinkhole No 1 Limestone Quarry J 4
Capromys_pilorides	extant	0	12.9	Dique 1
Geocapromys_columbianus	extinct	0.05	12.9	Dique 1
Boromys_offella	extinct	0.05	12.9	Dique 2
Capromys_pilorides	extant	0	12.9	Dique 3
Megalocnus_rodens	extinct	0.15	12.9	Itabo 1
Solenodon_cubanus	extant	0	12.9	La Carmita
Nesophontes_micrus	extinct	0.05	12.9	Cueva Vigia
Geocapromys_columbianus	extinct	0.05	12.9	Cueva Vigia
Geocapromys_columbianus	extinct	0.05	12.9	Mariana 2
Mysateles_prehensilis	extant	0	12.9	Mariana 2
Boromys_offella	extinct	0.05	12.9	Mata 1
Boromys_offella	extinct	0.05	12.9	Punta del Macao
Boromys_torrei	extinct	0.05	12.9	Punta del Macao
Capromys_pilorides	extant	0	12.9	Punta del Macao
Geocapromys_columbianus	extinct	0.05	12.9	Punta del Macao
Mysateles_prehensilis	extant	0	12.9	Punta del Macao
Boromys_offella	extinct	0.05	12.9	Sitio San Miguel de las Paradas II
Capromys_pilorides	extant	0	12.9	Sitio San Miguel de las Paradas II
Boromys_offella	extinct	0.05	12.9	Pueblo Viejo
Boromys_torrei	extinct	0.05	12.9	Pueblo Viejo
Geocapromys_columbianus	extinct	0.05	12.9	Pueblo Viejo
Mysateles_melanurus	extant	0	12.9	Pueblo Viejo
Megalocnus_rodens	extinct	0.15	12.9	Fustete II
Pteronotus_parnellii	extant	0.8276	12.9	Small cave at Daiquiri
Neocnus_gliriformis	extinct	0.15	12.9	Solapa de la Iglesia
Antrozous_pallidus	extant	0	12.9	Solapa del Picadero
Megalocnus_rodens	extinct	0.15	12.9	Solapa en el Campismo Boqueron o Cueva del Boqueron
Capromys_pilorides	extant	0	12.9	Solapa en el Campismo Boqueron o Cueva del Boqueron
Nesophontes_major	extinct	0.05	12.9	Soledad
Boromys_torrei	extinct	0.05	12.9	Soledad
Eumops_glaucinus	extant	0	12.9	Techos y torre del Palacio Cantero
Parocnus_browni	extinct	0.15	12.9	Toma de Agua
Artibeus_jamaicensis	extant	0	12.9	Torre de la iglesia de San Francisco
Boromys_offella	extinct	0.05	12.9	El Lechal
Pentalagus_furnessi	extant	1.5	12.9	Kojima
Tokudaia_osimensis	extant	1.5	12.9	Kojima
Diplothrix_legata	extant	1.5	12.9	Kojima
Cervus_astylodon	extinct	1.5	12.9	Kojima
Muntiacini_gen_et_sp_indet	extinct	2.4	12.9	Todoroki gawa Terrace
Cervus_astylodon	extinct	2.4	12.9	Todoroki gawa Terrace
Pteropus_dasymallus	extant	2.4	12.9	Ishisuku yama
Cervus_nippon	extant	2.4	12.9	Ishisuku yama
Niviventer_nov_sp_Ryukyu	extinct	2.4	12.9	Ishisuku yama
Capreolus_miyakoensis	extinct	1.17	12.9	Tanabaru Cave
Cervus_astylodon	extinct	2.3417	12.9	Minatogawa fissure
Muntiacini_gen_et_sp_indet	extinct	2.3417	12.9	Minatogawa fissure
Cervus_astylodon	extinct	2.3265	12.9	Gajanbira: Kakinohanacho
Muntiacini_gen_et_sp_indet	extinct	2.3265	12.9	Gajanbira: Kakinohanacho
Tokudaia_muenninki	extant	1.17	12.9	Gajanbira: Kakinohanacho
Diplothrix_legata	extant	1.17	12.9	Gajanbira: Kakinohanacho
Cervus_astylodon	extinct	2.3265	12.9	Motobu Town
Diplothrix_legata	extant	1.17	12.9	Motobu Town
Tokudaia_muenninki	extant	1.17	12.9	Motobu Town
Capreolus_miyakoensis	extinct	0.9537	12.9	Unknown locality
Cervus_astylodon	extinct	2.3417	12.9	Hananda Gama Cave
Muntiacini_gen_et_sp_indet	extinct	2.3417	12.9	Hananda Gama Cave
Cervus_astylodon	extinct	2.3265	12.9	Jibu do Cave: Gushiken
Muntiacini_gen_et_sp_indet	extinct	2.3265	12.9	Jibu do Cave: Gushiken
Cervus_astylodon	extinct	2.3265	12.9	Futenma gu Cave
Muntiacini_gen_et_sp_indet	extinct	2.3265	12.9	Futenma gu Cave
Rhinolophus_hipposideros	extant	0.6301	12.9	Avenc de Es Pouas
Rhinolophus_ferrumequinum	extant	0.6301	12.9	Avenc de Es Pouas
Myotis_myotis	extant	0.6301	12.9	Avenc de Es Pouas
Myotis_emarginatus	extant	0.6301	12.9	Avenc de Es Pouas
Plecotus_austriacus	extant	0.6301	12.9	Avenc de Es Pouas
Rhinolophus_ferrumequinum	extant	0.6301	12.9	Cova dels Set Fumerals
Myotragus_balearicus	extinct	1.17	12.9	Bajoli Sa Segonya 20
Myotragus_balearicus	extinct	0.5714	12.9	Sa Punta des Gegant 21
Myotragus_balearicus	extinct	0.5714	12.9	Cales Coves
Myotragus_balearicus	extinct	0.5714	12.9	Cova de Sa Caleta d en Gorries
Myotragus_balearicus	extinct	0.5714	12.9	Son Bou 1
Hypnomys_mahonensis	extinct	0.6637	12.9	Son Bou 1
Nesiotites_hidalgo	extinct	0.48	12.9	Son Bou 1
Myotragus_balearicus	extinct	0.5714	12.9	Son Bou 2
Hypnomys_morpheus	extinct	0.6637	12.9	Son Bou 2
Nesiotites_hidalgo	extinct	0.48	12.9	Son Bou 2
Myotragus_balearicus	extinct	0.5714	12.9	Es Colomar
Myotragus_balearicus	extinct	1.17	12.9	Cala n Blanes
Hypnomys_morpheus	extinct	1.17	12.9	Cala n Blanes
Myotragus_balearicus	extinct	0.5714	12.9	Cova C 2 
