Taxon_name	Status	MinAge	MaxAge	Site
Nesiotites_aff_N_ponsi	extinct	7.74	24	Cova des Pas de Vallgornera
Myotragus_aff_M_kopperi	extinct	7.74	24	Cova de Canet
Stegodon_aurorae	extinct	23	24	Osaka group
Stegodon_protoaurorae	extinct	20	22	Locality 401: Kitaasakawa River: Narahara: Hachioji City
Stegodon_protoaurorae	extinct	20	22	Riverbed of the Tama River: Fussa City: Tokyo Prefecture
Stegodon_protoaurorae	extinct	20	22	Kobikimachi: Hachioji City
Nesogoral_melonii	extinct	14.46	21.69	Capo Figari 
Rhagapodemus_minor	extinct	14.46	21.69	Capo Figari 
Prolagus_figaro	extinct	14.46	21.69	Capo Figari 
Tyrrhenoglis_figariensis	extinct	14.46	21.69	Capo Figari 
Asoriculus_sp_CF	extinct	14.46	21.69	Capo Figari 
Merycopotamus_dissimilis	extinct	9.62	21.4	Cijulang: Ciamis district: West Java
Merycopotamus_dissimilis	extinct	16.1	21.4	Subang
Rusa_timorensis	extant	9.62	21.4	Bumiayu: Kali Glagah Fm
Stegoloxodon_indonesicus	extinct	9.62	21.4	Bumiayu: Kali Glagah Fm
Sinomastodon_bumiajuensis	extinct	16.1	21.4	Bumiayu: Kali Glagah Fm
Hexaprotodon_sivajavanicus	extinct	9.62	21.4	Bumiayu: Kali Biuk: excavation 9
Hexaprotodon_sivajavanicus	extinct	9.62	21.4	Bumiayu: Kali Glagah Fm
Hexaprotodon_sivajavanicus	extinct	9.62	21.4	Bumiayu: Kali Saat
Hexaprotodon_sivajavanicus	extinct	9.62	21.4	Mojokerto: north of
Lutrogale_robusta	extinct	16.1	21.4	Bumiayu: Kali Glagah Fm
Rhinoceros_sondaicus	extant	9.62	21.4	Bumiayu: Kali Glagah Fm
Rhinoceros_sondaicus	extant	16.1	21.4	Cisande river: north of Lurahgung: West Java
Stegodon_trigonocephalus	extinct	9.62	21.4	Bumiayu: Kali Glagah Fm
Stegodon_aurorae	extinct	18	21	Kirisawa: Okada: Takayanagi cho: Kashiwazaki: Niigata Prefecture
Asoletragus_gentryi	extinct	17.5	20.5	Monte Tuttavista
Tyrrhenoglis_figariensis	extinct	17.5	20.5	Monte Tuttavista
Sus_sondaari	extinct	17.5	20.5	Monte Tuttavista
Sardolagus_obscurus	extinct	11	20	Monte Tuttavista
Stegodon_aurorae	extinct	14	20	JR Hachiko Line bridge: Akishima City
Elaphurus_davidianus	extinct	14	20	JR Hachiko Line bridge: Akishima City
Stegodon_aurorae	extinct	14	20	Bushi: Iruma City
Stegodon_aurorae	extinct	14	20	Higashiyagi: Iruma City
Stegodon_aurorae	extinct	10	20	Sayama: Saitama Prefecture
Stegodon_aurorae	extinct	10	20	Saida: Kagawa Prefecture
Stegodon_aurorae	extinct	10	20	Ashigara City: Kanagawa Prefecture
Stegodon_aurorae	extinct	10	20	Murotoyama: Ishikawa Prefecture
Stegodon_aurorae	extinct	10	20	Ishizumachi: Gifu Prefecture
Stegodon_aurorae	extinct	10	20	Kobe City: Hyogo Prefecture
Stegodon_aurorae	extinct	18	20	Kodera: Igawadani: Nishi ku: Kobe: Hyogo Prefecture
Stegodon_aurorae	extinct	10	20	Nagasaka: Igawadani: Nishi ku: Kobe: Hyogo Prefecture
Xenocyon_falconeri	extinct	19.5	20	Tama River: Haijima City: Akishima: Tokyo
Stegodon_aurorae	extinct	10	20	Koshiba: Yokohama City: Kanagawa Prefecture
Stegodon_aurorae	extinct	10	20	Minami ku: Yokohama City: Kanagawa Prefecture
Rusa_timorensis	extant	9.62	19.2	Sangiran: Sangiran Fm
Sinomastodon_bumiajuensis	extinct	9.62	19.2	Sangiran: black clays
Pachycrocuta_brevirostris	extinct	9.62	19.2	Sangiran: black clays
