Taxon_name	Status	MinAge	MaxAge	Site
Genus_A_Timor	extinct	0.018	0.159376	Liang Leluat
Coryphomys_musseri	extinct	0.018	0.16976	Liang Leluat
Coryphomys_buehleri	extinct	0.049808	0.051516	Bui Ceri Uato
Coryphomys_musseri	extinct	0.049808	0.051516	Bui Ceri Uato
Genus_A_Timor	extinct	0.050664	0.052304	Bui Ceri Uato
Genus_B_Timor	extinct	0.049808	0.051516	Bui Ceri Uato
Melomys_large_species_Timor	extinct	0.049808	0.052304	Bui Ceri Uato
Acerodon_mackloti	extant	0.050664	0.052304	Bui Ceri Uato
Rousettus_amplexicaudatus	extant	0.050664	0.052304	Bui Ceri Uato
Coryphomys_buehleri	extinct	0.026	0.028	Lie Siri
Coryphomys_musseri	extinct	0.026	0.028	Lie Siri
Genus_A_Timor	extinct	0.02	0.0292	Lie Siri
Genus_B_Timor	extinct	0.0288	0.04	Lie Siri
Genus_C_Timor	extinct	0.0288	0.0304	Lie Siri
Melomys_small_species_Timor	extinct	0.012	0.0172	Lie Siri
Melomys_large_species_Timor	extinct	0.012	0.04	Lie Siri
Hipposideros_diadema	extant	0.026	0.028	Lie Siri
Rousettus_amplexicaudatus	extant	0	0.0292	Lie Siri
Coryphomys_buehleri	extinct	0.008	0.024	Uai Bobo 1
Coryphomys_musseri	extinct	0.008	0.024	Uai Bobo 1
Genus_A_Timor	extinct	0.008	0.024	Uai Bobo 1
Genus_B_Timor	extinct	0.0064	0.036	Uai Bobo 1
Genus_C_Timor	extinct	0.008	0.024	Uai Bobo 1
Melomys_small_species_Timor	extinct	0.008	0.036	Uai Bobo 1
Melomys_large_species_Timor	extinct	0.0028	0.036	Uai Bobo 1
Pteropus_griseus	extant	0.0092	0.0168	Uai Bobo 1
Pteropus_vampyrus	extant	0.008	0.01	Uai Bobo 1
Nyctimene_cephalotes	extant	0.008	0.01	Uai Bobo 1
Hipposideros_diadema	extant	0.008	0.01	Uai Bobo 1
Dobsonia_peronii	extant	0.0092	0.036	Uai Bobo 1
Coryphomys_buehleri	extinct	0.0152	0.0632	Uai Bobo 2
Coryphomys_musseri	extinct	0.0152	0.0632	Uai Bobo 2
Genus_A_Timor	extinct	0.0152	0.0632	Uai Bobo 2
Genus_B_Timor	extinct	0.0152	0.0632	Uai Bobo 2
Genus_C_Timor	extinct	0.0128	0.0632	Uai Bobo 2
Melomys_small_species_Timor	extinct	0.0128	0.0632	Uai Bobo 2
Melomys_large_species_Timor	extinct	0.0152	0.0632	Uai Bobo 2
Pteropus_griseus	extant	0.0552	0.0632	Uai Bobo 2
Acerodon_mackloti	extant	0.0236	0.0632	Uai Bobo 2
Nyctimene_cephalotes	extant	0.0424	0.0632	Uai Bobo 2
Hipposideros_diadema	extant	0.0552	0.0632	Uai Bobo 2
Dobsonia_peronii	extant	0.0152	0.0488	Uai Bobo 2
Rhinolophus_amplexicaudatus	extant	0.0128	0.0172	Uai Bobo 2
Coryphomys_musseri	extinct	0.0468	0.16976	Asitau Kuru or Jerimalai
Coryphomys_buehleri	extinct	0.0468	0.16976	Asitau Kuru or Jerimalai
Genus_A_Timor	extinct	0.01856	0.0468	Asitau Kuru or Jerimalai
Komodomys_small_species_Timor	extinct	0.15028	0.168044	Asitau Kuru or Jerimalai
Komodomys_large_species_Timor	extinct	0.15028	0.168044	Asitau Kuru or Jerimalai
Melomys_small_species_Timor	extinct	0.15028	0.168044	Asitau Kuru or Jerimalai
Melomys_large_species_Timor	extinct	0.15028	0.168044	Asitau Kuru or Jerimalai
Genus_A_Timor	extinct	0.010884	0.044836	Lene Hara
Genus_B_Timor	extinct	0.072	0.1	Lene Hara
Komodomys_small_species_Timor	extinct	0.010884	0.156	Lene Hara
Komodomys_large_species_Timor	extinct	0.010884	0.156	Lene Hara
Melomys_small_species_Timor	extinct	0.010884	0.156	Lene Hara
Melomys_large_species_Timor	extinct	0.010884	0.156	Lene Hara
Coryphomys_musseri	extinct	0.01438	0.064	Matja Kuru 1
Coryphomys_buehleri	extinct	0.01438	0.064	Matja Kuru 1
Genus_A_Timor	extinct	0.01438	0.064	Matja Kuru 1
Genus_B_Timor	extinct	0.01438	0.064	Matja Kuru 1
Genus_C_Timor	extinct	0.01438	0.064	Matja Kuru 1
Komodomys_small_species_Timor	extinct	0.01438	0.064	Matja Kuru 1
Komodomys_large_species_Timor	extinct	0.01438	0.064	Matja Kuru 1
Melomys_small_species_Timor	extinct	0.01438	0.064	Matja Kuru 1
Melomys_large_species_Timor	extinct	0.01438	0.064	Matja Kuru 1
Coryphomys_buehleri	extinct	0.12	0.159376	Matja Kuru 2
Coryphomys_musseri	extinct	0.12	0.159376	Matja Kuru 2
Genus_A_Timor	extinct	0.12	0.159376	Matja Kuru 2
Genus_B_Timor	extinct	0.12	0.159376	Matja Kuru 2
Genus_C_Timor	extinct	0.007912	0.159376	Matja Kuru 2
Komodomys_small_species_Timor	extinct	0.007912	0.159376	Matja Kuru 2
Komodomys_large_species_Timor	extinct	0.007912	0.159376	Matja Kuru 2
Melomys_small_species_Timor	extinct	0.007912	0.159376	Matja Kuru 2
Melomys_large_species_Timor	extinct	0.007912	0.159376	Matja Kuru 2
Melomys_small_species_Timor	extinct	0.01814	0.019308	Here Sorot Entapa
Komodomys_small_species_Timor	extinct	0.004512	0.055	Here Sorot Entapa
Muridae_indet_(large_murid)_Kisar	extinct	0.053936	0.055	Here Sorot Entapa
Muridae_indet_(giant_murid)_Kisar	extinct	0.01664	0.038156	Here Sorot Entapa
Tachyglossus_aculeatus	extant	0.037588	0.089148	Liang Lemdubu
Dasyurus_albopunctatus	extant	0.058156	0.10924	Liang Lemdubu
Myoictis_wallacei	extant	0.006296	0.089148	Liang Lemdubu
Sminthopsis_virginiae	extant	0.041728	0.056228	Liang Lemdubu
Isoodon_macrourus	extant	0.006296	0.10924	Liang Lemdubu
Echymipera_rufescens	extant	0.006296	0.10464	Liang Lemdubu
Echymipera_kalubu	extant	0.006296	0.10464	Liang Lemdubu
Peroryctes_nov_sp_Kobroor	extinct	0.040968	0.089148	Liang Lemdubu
thylogale_stigmatica	extant	0.006296	0.10924	Liang Lemdubu
thylogale_brunii	extant	0.006296	0.10924	Liang Lemdubu
Macropus_agilis	extant	0.006296	0.10924	Liang Lemdubu
Spilocuscus_maculatus	extant	0.006296	0.10924	Liang Lemdubu
Phalanger_gymnotis	extant	0.006296	0.10464	Liang Lemdubu
Phalanger_mimicus	extant	0.006296	0.10924	Liang Lemdubu
Dactylopsila_trivirgata	extant	0.006296	0.040968	Liang Lemdubu
Uromys_caudimaculatus	extant	0.006296	0.10924	Liang Lemdubu
Parahydromys_asper	extant	0.041728	0.10924	Liang Lemdubu
Melomys_burtoni	extant	0.089148	0.10096	Liang Lemdubu
Paramelomys_naso	extant	0.073564	0.10464	Liang Lemdubu
Pseudomys_gracilicaudatus	extant	0.073564	0.084076	Liang Lemdubu
Rattus_sordidus	extant	0.042308	0.10924	Liang Lemdubu
Dobsonia_moluccensis	extant	0.006296	0.10924	Liang Lemdubu
Dobsonia_viridis	extant	0.006296	0.10924	Liang Lemdubu
Pteropus_macrotis	extant	0.042308	0.073564	Liang Lemdubu
Pteropus_melanopogon	extant	0.040968	0.042308	Liang Lemdubu
Hipposideros_diadema	extant	0.089148	0.10096	Liang Lemdubu
Tachyglossus_aculeatus	extant	0.059268	0.065168	Liang Nabulei Lisa
Dasyurus_albopunctatus	extant	0.059268	0.065168	Liang Nabulei Lisa
Sminthopsis_virginiae	extant	0.047068	0.051128	Liang Nabulei Lisa
Echymipera_rufescens	extant	0	0.065168	Liang Nabulei Lisa
Echymipera_kalubu	extant	0	0.065168	Liang Nabulei Lisa
Peroryctes_nov_sp_Kobroor	extinct	0	0.065168	Liang Nabulei Lisa
Isoodon_macrourus	extant	0.041116	0.065168	Liang Nabulei Lisa
thylogale_stigmatica	extant	0.025716	0.065168	Liang Nabulei Lisa
thylogale_brunii	extant	0	0.065168	Liang Nabulei Lisa
Macropus_agilis	extant	0.042752	0.065168	Liang Nabulei Lisa
Phalanger_gymnotis	extant	0.025716	0.065168	Liang Nabulei Lisa
Phalanger_mimicus	extant	0.009448	0.065168	Liang Nabulei Lisa
Spilocuscus_maculatus	extant	0	0.065168	Liang Nabulei Lisa
Dactylopsila_trivirgata	extant	0.028668	0.046212	Liang Nabulei Lisa
Uromys_caudimaculatus	extant	0	0.059268	Liang Nabulei Lisa
Dobsonia_moluccensis	extant	0	0.065168	Liang Nabulei Lisa
Dobsonia_viridis	extant	0	0.065168	Liang Nabulei Lisa
Chaerephon_jobensis	extant	0	0.065168	Liang Nabulei Lisa
Rattus_nov_sp_Rote	extinct	0.043756	0.053708	Pia Hudale
Rattus_nov_sp_Rote	extinct	0.061448	0.06632	Lua Manggetek
Dorcopsis_nov_sp_Gebe_Halmahera	extinct	0.00566	0.048176	Golo Cave
Phalanger_alexandrae	extant	0.00566	0.031928	Golo Cave
Peramelidae_indet_Gebe_Halmahera	extinct	0.030064	0.0324	Golo Cave
Dorcopsis_nov_sp_Gebe_Halmahera	extinct	0.028112	0.02932	Um Kapat Papo
Phalanger_alexandrae	extant	0.028112	0.02932	Um Kapat Papo
Dorcopsis_nov_sp_Gebe_Halmahera	extinct	0.00228	0.051848	Wetef
Phalanger_alexandrae	extant	0.0201	0.051848	Wetef
Phalanger_ornatus	extant	0.006472	0.03944	Tanjung Pinang
Rattus_morotaiensis	extant	0	0.024776	Daeo Cave 2
Phalanger_ornatus	extant	0.024776	0.067068	Daeo Cave 2
Dobsonia_crenulata	extant	0.004748	0.009404	Gua Siti Nafisah
Eonycteris_spelaea	extant	0.01232	0.022768	Gua Siti Nafisah
Rousettus_amplexicaudatus	extant	0.01232	0.022768	Gua Siti Nafisah
Hipposideros_diadema	extant	0.004748	0.022768	Gua Siti Nafisah
Rhinolophus_euryotis	extant	0.01232	0.022768	Gua Siti Nafisah
Phalanger_ornatus	extant	0.004748	0.022768	Gua Siti Nafisah
Rattus_morotaiensis	extant	0.01232	0.022768	Gua Siti Nafisah
Dorcopsis_nov_sp_Gebe_Halmahera	extinct	0.005072	0.022768	Gua Siti Nafisah
Peramelidae_indet_Gebe_Halmahera	extinct	0.01	0.022768	Gua Siti Nafisah
Phalanger_ornatus	extant	0.002664	0.01436	Uattamdi
Dobsonia_crenulata	extant	0.002664	0.005076	Uattamdi
Panthera_tigris	extant	0.056	0.116	Palangka Raya
Stegodon_sp_Borneo	extinct	0.056	0.116	Palangka Raya
Hexaprotodon_sp_Borneo	extinct	0.056	0.116	Palangka Raya
Tapirus_indicus	extant	0.056	0.116	Palangka Raya
Bos_javanicus	extant	0.056	0.116	Palangka Raya
Panthera_tigris	extant	0.012	0.042	Madai 
Rhinoceros_sondaicus	extant	0.024	0.042	Madai 
Tapirus_indicus	extant	0.0168	0.3924	Madai 
Sus_barbatus	extant	0.012	0.042	Madai 
Bos_javanicus	extant	0.012	0.042	Madai 
Muntiacus_muntjak	extant	0.012	0.042	Madai 
Rusa_unicolor	extant	0.012	0.042	Madai 
Dicerorhinus_sumatrensis	extant	0.012	0.042	Madai 
Manis_javanica	extant	0.012	0.042	Madai 
Ratufa_affinis	extant	0.012	0.042	Madai 
Helarctos_malayanus	extant	0.012	0.042	Madai 
Viverra_tangalunga	extant	0.012	0.042	Madai 
Macaca_fascicularis	extant	0.012	0.042	Madai 
Pongo_pygmaeus	extant	0.012	0.042	Madai 
Pteropus_vampyrus	extant	0.012	0.042	Madai 
Hipposideros_diadema	extant	0.012	0.042	Madai 
Sus_barbatus	extant	0.048	0.072	Hagop Bilo 
Rusa_unicolor	extant	0.048	0.072	Hagop Bilo 
Pongo_pygmaeus	extant	0.033104	0.052	Jambusan
Macaca_fascicularis	extant	0.033104	0.052	Jambusan
Macaca_nemestrina	extant	0.033104	0.052	Jambusan
Hylobates_muelleri	extant	0.033104	0.052	Jambusan
Sus_barbatus	extant	0.033104	0.052	Jambusan
Hipposideros_diadema	extant	0.033104	0.052	Jambusan
Rusa_unicolor	extant	0.033104	0.052	Jambusan
Tapirus_indicus	extant	0.033104	0.052	Jambusan
Elephas_maximus	extant	0	0.0468	Bau
Elephas_maximus	extant	0	0.18	Belait District (Brunei)
Pongo_pygmaeus	extant	0.002572	0.02626	Gua Sireh
Macaca_fascicularis	extant	0.002572	0.02626	Gua Sireh
Macaca_nemestrina	extant	0.002572	0.02626	Gua Sireh
Presbytis_femoralis	extant	0.002572	0.02626	Gua Sireh
Hylobates_muelleri	extant	0.002572	0.02626	Gua Sireh
Sus_barbatus	extant	0.002572	0.02626	Gua Sireh
Muntiacus_muntjak	extant	0.002572	0.02626	Gua Sireh
Tragulus_napu	extant	0.002572	0.02626	Gua Sireh
Tapirus_indicus	extant	0.002572	0.02626	Gua Sireh
Sus_barbatus	extant	0	0.010756	Bukit Tengkorak
Rusa_unicolor	extant	0	0.012972	Bukit Tengkorak
Muntiacus_muntjak	extant	0	0.012972	Bukit Tengkorak
Tragulus_napu	extant	0	0.010756	Bukit Tengkorak
Bos_javanicus	extant	0.01186	0.02394	Bukit Tengkorak
Pongo_pygmaeus	extant	0.003716	0.2	Niah Caves
Panthera_tigris	extant	0.018	0.067636	Niah Caves
Bos_javanicus	extant	0.033416	0.2	Niah Caves
Macaca_fascicularis	extant	0.003716	0.2	Niah Caves
Macaca_nemestrina	extant	0.003716	0.2	Niah Caves
Presbytis_rubiconda	extant	0.004696	0.2	Niah Caves
Trachypithecus_cristatus	extant	0.004696	0.068168	Niah Caves
Muntiacus_muntjak	extant	0.003716	0.2	Niah Caves
Neofelis_diardi	extant	0.003716	0.14	Niah Caves
Prionailurus_bengalensis	extant	0.003716	0.2	Niah Caves
Prionailurus_planiceps	extant	0.046	0.14	Niah Caves
Catopuma_badia	extant	0.046	0.14	Niah Caves
Rusa_unicolor	extant	0.003716	0.2	Niah Caves
Hylobates_muelleri	extant	0.004696	0.068168	Niah Caves
Hystrix_brachyura	extant	0.04854	0.2	Niah Caves
Trichys_fasciculata	extant	0.04854	0.060244	Niah Caves
Manis_javanica	extant	0.004696	0.2	Niah Caves
Lutra_sumatrana	extant	0.018	0.14	Niah Caves
Martes_flavigula	extant	0.046	0.14	Niah Caves
Melogale_everetti	extant	0.046	0.14	Niah Caves
Aonyx_cinereus	extant	0.046	0.14	Niah Caves
Mustela_nudipes	extant	0.046	0.14	Niah Caves
Dicerorhinus_sumatrensis	extant	0.04854	0.2	Niah Caves
Ratufa_affinis	extant	0.033416	0.152236	Niah Caves
Callosciurus_prevostii	extant	0.04854	0.060244	Niah Caves
Sundasciurus_lowii	extant	0.12	0.18	Niah Caves
Rheithrosciurus_macrotis	extant	0.044	0.056	Niah Caves
Sus_barbatus	extant	0.003716	0.2	Niah Caves
Tapirus_indicus	extant	0.006	0.2	Niah Caves
Tragulus_napu	extant	0.003716	0.2	Niah Caves
Tragulus_kanchil	extant	0.003716	0.0468	Niah Caves
Helarctos_malayanus	extant	0.003716	0.2	Niah Caves
Arctictis_binturong	extant	0.003716	0.2	Niah Caves
Paguma_larvata	extant	0.046	0.2	Niah Caves
Paradoxurus_hermaphroditus	extant	0.046	0.2	Niah Caves
Viverra_tangalunga	extant	0.033416	0.2	Niah Caves
Arctogalidia_trivirgata	extant	0.004696	0.14	Niah Caves
Hemigalus_derbyanus	extant	0.018	0.14	Niah Caves
Nycticebus_coucang	extant	0.003716	0.0468	Niah Caves
Sundamys_muelleri	extant	0.003716	0.18	Niah Caves
Leopoldamys_sabanus	extant	0.003716	0.18	Niah Caves
Manis_palaeojavanica	extinct	0.14	0.2	Niah Caves
Hipposideros_galeritus	extant	0.0014	0.196668	Niah Caves
Rhinolophus_borneensis	extant	0.06692	0.196668	Niah Caves
Rhinolophus_trefoiliatus	extant	0.06692	0.196668	Niah Caves
Nycteris_tragata	extant	0.038148	0.0472	Niah Caves
Miniopterus_schreibersii	extant	0.03812	0.196668	Niah Caves
Miniopterus_tristis	extant	0.03812	0.196668	Niah Caves
Miniopterus_phlebotis	extant	0.03812	0.196668	Niah Caves
Miniopterus_australis	extant	0.03812	0.196668	Niah Caves
Hipposideros_diadema	extant	0.016	0.196668	Niah Caves
Hipposideros_larvatus	extant	0.12	0.18	Niah Caves
Chaerephon_plicatus	extant	0.016	0.196668	Niah Caves
Cheiromeles_torquatus	extant	0.0014	0.196668	Niah Caves
Taphozous_melanopogon	extant	0.0014	0.00144	Niah Caves
Rousettus_amplexicaudatus	extant	0.016	0.18444	Niah Caves
Pteropus_vampyrus	extant	0.0014	0.0468	Niah Caves
Eonycteris_spelaea	extant	0.12	0.18	Niah Caves
Penthetor_lucasi	extant	0.0014	0.0468	Niah Caves
Cynopterus_horsfieldii	extant	0.044	0.056	Niah Caves
Rhinoceros_sondaicus	extant	0.003716	0.056	Niah Caves
Crocidura_foetida	extant	0.009528	0.18	Niah Caves
Echinosorex_gymnura	extant	0.003716	0.056	Niah Caves
Suncus_hosei	extant	0.12	0.18	Niah Caves
Tupaia_minor	extant	0.12	0.18	Niah Caves
Cynocephalus_variegatus	extant	0.003716	0.0468	Niah Caves
Stegolophodon_lydekkeri	extinct	3.096	10.32	Brunei forest
Palaeoloxodon_namadicus	extinct	0.516	3.096	Samarinda: East Kalimantan
Trachypithecus_cristatus	extant	0.020324	0.022548	Lubang Payau
Hylobates_muelleri	extant	0.020324	0.022548	Lubang Payau
Pongo_pygmaeus	extant	0.020324	0.022548	Lubang Payau
Helarctos_malayanus	extant	0.020324	0.022548	Lubang Payau
Arctictis_binturong	extant	0.020324	0.022548	Lubang Payau
Tapirus_indicus	extant	0.020324	0.022548	Lubang Payau
Cynocephalus_variegatus	extant	0.043096	0.054172	Kimanis
Trachypithecus_cristatus	extant	0.003104	0.00674	Kimanis
Nasalis_larvatus	extant	0.003104	0.00674	Kimanis
Macaca_fascicularis	extant	0.043096	0.054172	Kimanis
Hylobates_muelleri	extant	0.021232	0.054172	Kimanis
Pongo_pygmaeus	extant	0.003104	0.054172	Kimanis
Helarctos_malayanus	extant	0.003104	0.054172	Kimanis
Viverra_tangalunga	extant	0.043096	0.054172	Kimanis
Tapirus_indicus	extant	0.021232	0.054172	Kimanis
Sus_barbatus	extant	0.003104	0.054172	Kimanis
Muntiacus_muntjak	extant	0.043096	0.054172	Kimanis
Rusa_unicolor	extant	0.043096	0.054172	Kimanis
Rusa_unicolor	extant	0.0078	0.0118	Gua Payung
Sus_barbatus	extant	0.0078	0.0118	Gua Payung
Helarctos_malayanus	extant	0.0078	0.0118	Gua Payung
Rusa_unicolor	extant	0.03512	0.06676	Pulau Balambangan
Bos_javanicus	extant	0.03512	0.06676	Pulau Balambangan
Hystrix_brachyura	extant	0	0.00496	Gua Tupak
Pongo_pygmaeus	extant	0	0.00496	Gua Tupak
Sus_barbatus	extant	0	0.00496	Gua Tupak
Hipposideros_diadema	extant	0	0.00496	Gua Tupak
Muntiacus_muntjak	extant	0	0.00496	Gua Tupak
Tragulus_napu	extant	0	0.00496	Gua Tupak
Viverra_tangalunga	extant	0	0.00496	Gua Tupak
Melogale_everetti	extant	0	0.00496	Gua Tupak
Atherurus_macrourus	extant	0	0.00496	Gua Tupak
Echinosorex_gymnurus	extant	0	0.00496	Gua Tupak
Muntiacus_muntjak	extant	0.252	0.292	Lida Ajer
Rusa_unicolor	extant	0.252	0.292	Lida Ajer
Pongo_abelii	extant	0.252	0.292	Lida Ajer
Hystrix_brachyura	extant	0.252	0.292	Lida Ajer
Symphalangus_syndactylus	extant	0.252	0.292	Lida Ajer
Macaca_fascicularis	extant	0.252	0.292	Lida Ajer
Macaca_nemestrina	extant	0.252	0.292	Lida Ajer
Trachypithecus_cristatus	extant	0.252	0.292	Lida Ajer
Elephas_maximus	extant	0.252	0.292	Lida Ajer
Sus_barbatus	extant	0.252	0.292	Lida Ajer
Bos_javanicus	extant	0.252	0.292	Lida Ajer
Helarctos_malayanus	extant	0.252	0.292	Lida Ajer
Tapirus_indicus	extant	0.252	0.292	Lida Ajer
Dicerorhinus_sumatrensis	extant	0.252	0.292	Lida Ajer
Capricornis_sumatraensis	extant	0.252	0.292	Lida Ajer
Cuon_alpinus	extant	0.252	0.292	Lida Ajer
Catopuma_temminckii	extant	0.252	0.292	Lida Ajer
Trachypithecus_cristatus	extant	0.252	0.292	Sibrambang
Symphalangus_syndactylus	extant	0.252	0.292	Sibrambang
Pongo_abelii	extant	0.28	0.324	Sibrambang
Helarctos_malayanus	extant	0.28	0.324	Sibrambang
Panthera_tigris	extant	0.28	0.324	Sibrambang
Elephas_maximus	extant	0.28	0.324	Sibrambang
Tapirus_indicus	extant	0.28	0.324	Sibrambang
Dicerorhinus_sumatrensis	extant	0.28	0.324	Sibrambang
Rhinoceros_sondaicus	extant	0.28	0.324	Sibrambang
Sus_scrofa	extant	0.28	0.324	Sibrambang
Sus_barbatus	extant	0.28	0.324	Sibrambang
Muntiacus_muntjak	extant	0.28	0.324	Sibrambang
Rusa_unicolor	extant	0.28	0.324	Sibrambang
Bos_javanicus	extant	0.28	0.324	Sibrambang
Capricornis_sumatraensis	extant	0.28	0.324	Sibrambang
Hystrix_brachyura	extant	0.28	0.324	Sibrambang
Panthera_pardus	extant	0.28	0.324	Sibrambang
Cuon_alpinus	extant	0.28	0.324	Sibrambang
Neofelis_diardi	extant	0.28	0.324	Sibrambang
Catopuma_temminckii	extant	0.28	0.324	Sibrambang
Pongo_abelii	extant	0.28	0.324	Jambu
Muntiacus_muntjak	extant	0.28	0.324	Jambu
Cuon_alpinus	extant	0.28	0.324	Jambu
Panthera_pardus	extant	0.28	0.324	Jambu
Neofelis_diardi	extant	0.28	0.324	Jambu
Catopuma_temminckii	extant	0.28	0.324	Jambu
Helarctos_malayanus	extant	0.28	0.324	Jambu
Tapirus_indicus	extant	0.28	0.324	Jambu
Rhinoceros_sondaicus	extant	0.28	0.324	Jambu
Capricornis_sumatraensis	extant	0.28	0.324	Jambu
Sus_scrofa	extant	0.033104	0.052	Bindjai Tamieng
Sus_barbatus	extant	0.033104	0.052	Bindjai Tamieng
Rusa_unicolor	extant	0.033104	0.052	Bindjai Tamieng
Muntiacus_muntjak	extant	0.033104	0.052	Bindjai Tamieng
Dicerorhinus_sumatrensis	extant	0.033104	0.052	Bindjai Tamieng
Rhinoceros_sondaicus	extant	0.033104	0.052	Bindjai Tamieng
Helarctos_malayanus	extant	0.033104	0.052	Bindjai Tamieng
Elephas_maximus	extant	0.033104	0.052	Bindjai Tamieng
Sus_scrofa	extant	0.01548	0.0502	Pangkalan
Rusa_unicolor	extant	0.01548	0.0502	Pangkalan
Sus_scrofa	extant	0.312	0.544	Ngalau Sampit
Hystrix_brachyura	extant	0.312	0.544	Ngalau Sampit
Pongo_abelii	extant	0.312	0.544	Ngalau Sampit
Symphalangus_syndactylus	extant	0.46	0.64	Ngalau Gupin
Sus_scrofa	extant	0.46	0.64	Ngalau Gupin
Sus_barbatus	extant	0.46	0.64	Ngalau Gupin
Tapirus_indicus	extant	0.46	0.64	Ngalau Gupin
Dicerorhinus_sumatrensis	extant	0.46	0.64	Ngalau Gupin
Rhinoceros_sondaicus	extant	0.46	0.64	Ngalau Gupin
Rhinoceros_unicornis	extant	0.46	0.64	Ngalau Gupin
Panthera_tigris	extant	0.46	0.64	Ngalau Gupin
Hexaprotodon_sp_Sumatra	extinct	0.46	0.64	Ngalau Gupin
Capricornis_sumatraensis	extant	0.46	0.64	Ngalau Gupin
Rusa_unicolor	extant	0.46	0.64	Ngalau Gupin
Aeorestes_semotus	extant	0.004	0.02	Makauwahi Cave
Synemporion_keana	extinct	0.004	0.02	Makauwahi Cave
Synemporion_keana	extinct	0.021036	0.030896	Makawehi Point
Synemporion_keana	extinct	0.005644	1.6	BMAS 50 Oa B6 22
Aeorestes_semotus	extant	0.000688	1.6	BMAS 50 Oa B6 22
Aeorestes_semotus	extant	0.000688	0.0046	BMAS 50 Oa B6 100B
Aeorestes_semotus	extant	0.000688	0.0046	BMAS 50 Oa B6 100C
Aeorestes_semotus	extant	0.000688	0.0046	BMAS 50 Oa B6 138
Aeorestes_semotus	extant	0.000688	0.0046	SIHP 50 80 12 2624
Aeorestes_semotus	extant	0.000688	0.0046	SIHP 50 80 12 3899
Synemporion_keana	extinct	0.005644	0.00684	SIHP 50 80 12 4917L
Synemporion_keana	extinct	0.005644	1.6	Earl Neller Sinkhole SPA III HL 2
Aeorestes_semotus	extant	0.000688	1.6	Earl Neller Sinkhole SPA III HL 2
Synemporion_keana	extinct	0.0046	1.6	?pae ula Sinkhole
Aeorestes_semotus	extant	0.0046	1.6	?pae ula Sinkhole
Synemporion_keana	extinct	0.52	1.6	Ulupa u Head
Synemporion_keana	extinct	0.000688	0.0046	Lua Lolo Cave
Aeorestes_semotus	extant	0.023632	0.025648	Joan Aidem Mo omomi Beach
Synemporion_keana	extinct	0.052	0.12	Crystal Cave
Synemporion_keana	extinct	0.052	0.12	M?hiehie Cave
Aeorestes_semotus	extant	0.052	0.12	M?hiehie Cave
Synemporion_keana	extinct	0.052	0.12	Kah?waihapapa Cave
Synemporion_keana	extinct	0.0056	0.006	Ka eleku Caverns
Synemporion_keana	extinct	0.052	0.12	Pu u M?kua Cave
Synemporion_keana	extinct	0.0056	0.0416	Pu u Naio Cave
Aeorestes_semotus	extant	0.016	0.0298	Pu u Naio Cave
Synemporion_keana	extinct	0.012	0.02	Kahuku Ranch Cave
Aeorestes_semotus	extant	0.02	0.04	Kahuku Ranch Cave
Synemporion_keana	extinct	0.012	0.02	?mi i Manu Cave
Aeorestes_semotus	extant	0.02	0.04	Hual?lai Owl Cave
Aeorestes_semotus	extant	0.02	0.04	Lua Nunu Kamakalepo Cave
Pteropus_ornatus	extant	0	0.0128	Me Aure Cave
Pteropus_tonganus	extant	0	0.0128	Me Aure Cave
Pteropus_vetulus	extant	0	0.0096	Me Aure Cave
Miniopterus_australis	extant	0	0.0096	Me Aure Cave
Miniopterus_macrocneme	extant	0	0.0096	Me Aure Cave
Chalinolobus_neocalodonicus	extant	0	0.0096	Me Aure Cave
Nyctophilus_nebulosus	extant	0	0.0096	Me Aure Cave
Hipposideros_sp_Grande_Terre	extinct	0.0096	0.0128	Me Aure Cave
Pteropus_vetulus	extant	0.00928	0.02196	Pindai Caves  Cave B
Notopteris_neocaledonica	extant	0.00928	0.02196	Pindai Caves  Cave B
Aproteles_bulmerae	extant	0.04296	0.05088	Kiowa
Dobsonia_moluccensis	extant	0	0.05088	Kiowa
Rousettus_amplexicaudatus	extant	0	0.0312	Kiowa
Parahydromys_asper	extant	0.0168	0.05088	Kiowa
Anisomys_imitator	extant	0.02116	0.05088	Kiowa
Hyomys_goliaTh	extant	0.0168	0.05088	Kiowa
Macruromys_elegans	extant	0.04296	0.05088	Kiowa
Macruromys_major	extant	0.04296	0.05088	Kiowa
Melomys_lutillus	extant	0.0468	0.05088	Kiowa
Melomys_rubex	extant	0.04296	0.04844	Kiowa
Uromys_anak	extant	0.0168	0.04844	Kiowa
Uromys_caudimaculatus	extant	0.0168	0.04052	Kiowa
Rattus_praetor	extant	0.02648	0.02932	Kiowa
Rattus_steini	extant	0.02648	0.02932	Kiowa
Rattus_niobe	extant	0.04296	0.04844	Kiowa
Phalanger_carmelitae	extant	0	0.05088	Kiowa
Phalanger_gymnotis	extant	0.0168	0.04052	Kiowa
Phalanger_orientalis	extant	0	0.05088	Kiowa
thylacinus_cynocephalus	extinct	0.02736	0.04052	Kiowa
thylacinus_cynocephalus	extinct	0.00024	0.1548	Nombe
Dendrolagus_noibano	extinct	0.01946	0.1548	Nombe
Dendrolagus_dorianus	extant	0.00024	0.1297	Nombe
Dendrolagus_goodfellowi	extant	0.00024	0.1297	Nombe
Protemnodon_tumbuna	extinct	0.01946	0.1548	Nombe
Protemnodon_nombe	extinct	0.01946	0.1548	Nombe
